,users,followingRatio,order,freq,features,probability,prediction
295,Vido,0.5,0.6666666666666666,0.5,"[0.5,0.6666666666666666,0.5]","[1.0621050701533448e-15,0.9478395721431743,0.05216042785682365,1.0621050701533403e-15]",1
296,Vido Repan��ek,0.3333333333333333,1.0,0.75,"[0.3333333333333333,1.0,0.75]","[5.1262431540120475e-23,3.923101869979592e-10,3.0749618955148853e-14,0.9999999996076591]",3
297,Viktor Vic,0.1,0.8,0.6363636363636364,"[0.1,0.8,0.6363636363636364]","[0.8871288522621072,0.01089143051030866,0.10197971722758425,5.798081119723276e-17]",0
298,vini,0.2,0.7777777777777778,0.1,"[0.2,0.7777777777777778,0.1]","[3.850500364975261e-09,0.022980312747295218,0.9770196834022042,1.038937356563098e-16]",2
299,Vlado,0.09090909090909091,0.9,0.8181818181818182,"[0.09090909090909091,0.9,0.8181818181818182]","[0.9998123909758674,0.0001728376401477601,1.477138398484449e-05,1.241739853832228e-17]",0
300,Vlajko,0.25,1.0,0.15384615384615385,"[0.25,1.0,0.15384615384615385]","[4.442696145328069e-14,1.9133697935400014e-09,1.9531233342021692e-07,0.9999998027742524]",3
301,Vlasta Svetina,1.0,0.0,0.0,"[1.0,0.0,0.0]","[3.537187498674815e-14,0.9999999999998939,3.537187498674815e-14,3.537187498674815e-14]",1
302,wavemaker,0.16666666666666666,1.0,0.4166666666666667,"[0.16666666666666666,1.0,0.4166666666666667]","[5.191955624403045e-10,1.952785804191947e-09,5.851698297742649e-09,0.9999999916763204]",3
303,x,0.5,1.0,0.0,"[0.5,1.0,0.0]","[2.7951937507762385e-23,1.421442526456693e-09,2.9382505395609934e-08,0.9999999691960522]",3
304,��anetic,0.5,1.0,0.07692307692307693,"[0.5,1.0,0.07692307692307693]","[2.0108175598328286e-23,2.1064225218427763e-09,1.1587583783510594e-08,0.9999999863059937]",3
305,Zdenko,0.5,0.5,0.2,"[0.5,0.5,0.2]","[3.829554960040586e-16,0.9995177290748657,0.0004822709251335623,3.829554887983205e-16]",1
306,Zdenko ��krlj,0.14285714285714282,0.5,0.38461538461538464,"[0.14285714285714282,0.5,0.38461538461538464]","[5.892551323363993e-11,0.9640466897704271,0.03595331017064663,6.733718960007199e-16]",1
307,Zdravko,0.125,1.0,0.3076923076923077,"[0.125,1.0,0.3076923076923077]","[1.4006308022495601e-14,2.2009593862524894e-09,3.440676209137934e-08,0.9999999633922645]",3
308,��ivko Joncic,0.5,1.0,0.07692307692307693,"[0.5,1.0,0.07692307692307693]","[2.0108175598328286e-23,2.1064225218427763e-09,1.1587583783510594e-08,0.9999999863059937]",3
309,��S,1.0,0.6666666666666666,0.0,"[1.0,0.6666666666666666,0.0]","[1.5769714833432312e-15,0.9999999999537678,4.6229184460508384e-11,1.5769714833432312e-15]",1
310,zvjezdana,0.33333333333333337,1.0,0.4,"[0.33333333333333337,1.0,0.4]","[5.451869615591841e-15,2.361500683739836e-09,1.2699069338114454e-09,0.9999999963685869]",3
311,Zvonimir Matic,1.0,0.0,0.25,"[1.0,0.0,0.25]","[7.587276219182947e-14,0.9999999999997724,7.587276219182952e-14,7.587276219182947e-14]",1
