,users,followingRatio,order,freq,catchingUpRatio,pcaInput,_1,_2,features,probability,prediction
101,Maja Grinek,0.2,0.875,0.3333333333333333,0.4444444444444444,"[0.2,0.875,0.3333333333333333,0.4444444444444444]",-0.14090712879427805,0.8530552129830702,"[-0.14090712879427805,0.8530552129830702]","[0.6322595091245572,0.005139509253063552,0.3626009816223793]",0
102,MajaM,0.2,0.5833333333333334,0.38461538461538464,0.6153846153846154,"[0.2,0.5833333333333334,0.38461538461538464,0.6153846153846154]",-0.22819185714090506,0.8442990019495678,"[-0.22819185714090506,0.8442990019495678]","[0.4994840915636527,0.002645873894541153,0.49787003454180623]",0
103,Marijana,0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855,"[0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855]",-0.15665183498789978,1.0102149543229089,"[-0.15665183498789978,1.0102149543229089]","[0.09959994058292751,0.32970936200576667,0.5706906974113058]",2
104,MARINO BRZAC,0.25,0.9090909090909092,0.3333333333333333,0.6666666666666666,"[0.25,0.9090909090909092,0.3333333333333333,0.6666666666666666]",-0.2950003582830612,0.974884047098534,"[-0.2950003582830612,0.974884047098534]","[0.04669385646925787,0.03272886886570898,0.9205772746650331]",2
105,Mario Bursac,0.125,1.0,0.7777777777777778,0.1111111111111111,"[0.125,1.0,0.7777777777777778,0.1111111111111111]",0.33938539524056616,1.0761067000009212,"[0.33938539524056616,1.0761067000009212]","[2.1816595980709585e-06,0.9970044285430264,0.0029933897973754638]",1
106,Mario91,0.5,1.0,0.1111111111111111,0.5555555555555556,"[0.5,1.0,0.1111111111111111,0.5555555555555556]",-0.5024953364332267,0.8760110815727616,"[-0.5024953364332267,0.8760110815727616]","[0.0017825334076278774,0.00022166532369988088,0.9979958012686722]",2
107,Marjan Henigman,0.1,1.0,0.9090909090909092,0.09090909090909091,"[0.1,1.0,0.9090909090909092,0.09090909090909091]",0.4367083462670977,1.1587020363661833,"[0.4367083462670977,1.1587020363661833]","[5.537140800987564e-09,0.9997609914617884,0.00023900300107075893]",1
108,Markisha,0.5,1.0,0.5,0.5,"[0.5,1.0,0.5,0.5]",-0.2631138373676144,1.1453714928524692,"[-0.2631138373676144,1.1453714928524692]","[0.0065471991544078685,0.026292773155628325,0.9671600276899638]",2
109,Marko Dundovic,0.16666666666666666,0.9166666666666666,0.15384615384615385,0.07692307692307693,"[0.16666666666666666,0.9166666666666666,0.15384615384615385,0.07692307692307693]",-0.006823896414419425,0.5717148641225054,"[-0.006823896414419425,0.5717148641225054]","[0.9861251567705418,5.011976393774494e-13,0.013874843228957108]",0
110,Marko Kralj,0.5,1.0,0.4,0.6,"[0.5,1.0,0.4,0.6]",-0.3728484803467876,1.111774114453434,"[-0.3728484803467876,1.111774114453434]","[0.0011064279902959007,0.0021600405571853927,0.9967335314525188]",2
111,marko maticic,0.3333333333333333,0.6666666666666666,0.5,0.25,"[0.3333333333333333,0.6666666666666666,0.5,0.25]",-0.039359236965358535,0.854252610832014,"[-0.039359236965358535,0.854252610832014]","[0.650606184586938,0.008129199426754372,0.3412646159863077]",0
112,masa sarusic,0.1111111111111111,0.9090909090909092,0.75,0.25,"[0.1111111111111111,0.9090909090909092,0.75,0.25]",0.24934806214528152,1.0717782358411763,"[0.24934806214528152,1.0717782358411763]","[3.502284134873616e-05,0.9946066351279534,0.005358342030697706]",1
113,Mate Vitaljic,0.125,0.7777777777777778,0.8,0.2,"[0.125,0.7777777777777778,0.8,0.2]",0.28710706636233096,1.039556056185216,"[0.28710706636233096,1.039556056185216]","[4.038154331927819e-05,0.9888568194309619,0.011102799025718806]",1
114,Matija Osterc,0.25,0.9166666666666666,0.2307692307692308,0.6923076923076923,"[0.25,0.9166666666666666,0.2307692307692308,0.6923076923076923]",-0.36382638801194755,0.9114933473855671,"[-0.36382638801194755,0.9114933473855671]","[0.03559049732431594,0.004674689414052406,0.9597348132616317]",2
115,Matjazzavrl,0.25,0.8571428571428571,0.375,0.125,"[0.25,0.8571428571428571,0.375,0.125]",0.028447321046518634,0.7597293212684451,"[0.028447321046518634,0.7597293212684451]","[0.8122361439309784,2.1560843883304988e-05,0.18774229522513816]",0
116,mihaelas,0.5,1.0,0.1111111111111111,0.4444444444444444,"[0.5,1.0,0.1111111111111111,0.4444444444444444]",-0.44004055818579885,0.8297764349967935,"[-0.44004055818579885,0.8297764349967935]","[0.024675115099627505,0.000271727972580622,0.9750531569277918]",2
117,Miho,0.14285714285714285,0.8,0.3636363636363637,0.18181818181818182,"[0.14285714285714285,0.8,0.3636363636363637,0.18181818181818182]",0.0539814725223383,0.7183734868397739,"[0.0539814725223383,0.7183734868397739]","[0.8489799225614246,7.869727077805438e-07,0.15101929046586765]",0
118,Mirela,0.2,0.8333333333333334,0.2307692307692308,0.07692307692307693,"[0.2,0.8333333333333334,0.2307692307692308,0.07692307692307693]",0.008112081021868778,0.606066110498873,"[0.008112081021868778,0.606066110498873]","[0.9748350680027776,1.8733843173621835e-11,0.025164931978488552]",0
119,Mirkomatic,0.16666666666666666,0.9166666666666666,0.2307692307692308,0.3076923076923077,"[0.16666666666666666,0.9166666666666666,0.2307692307692308,0.3076923076923077]",-0.09536432619254782,0.7255934072552134,"[-0.09536432619254782,0.7255934072552134]","[0.9229119926350352,1.5982973810301996e-06,0.07708640906758363]",0
120,miroc,1.0,0.8,0.16666666666666666,0.8333333333333334,"[1.0,0.8,0.16666666666666666,0.8333333333333334]",-0.9553187736495227,1.1072955910020532,"[-0.9553187736495227,1.1072955910020532]","[3.3881500702334224e-15,2.0970488134565888e-13,0.999999999999787]",2
121,MojcaDamijan,0.1111111111111111,1.0,0.6153846153846154,0.3076923076923077,"[0.1111111111111111,1.0,0.6153846153846154,0.3076923076923077]",0.15067905755532357,1.0314634110458285,"[0.15067905755532357,1.0314634110458285]","[0.0015015866451797925,0.9697897237166574,0.02870868963816264]",1
122,Nejc Kodric,0.25,1.0,0.15384615384615385,0.6153846153846154,"[0.25,1.0,0.15384615384615385,0.6153846153846154]",-0.3564334199697995,0.8554762726343301,"[-0.3564334199697995,0.8554762726343301]","[0.10074707549116621,0.0015844258075070877,0.8976684987013267]",2
123,NenadS,0.19999999999999998,1.0,0.25,0.5,"[0.19999999999999998,1.0,0.25,0.5]",-0.20874639244617296,0.8642651341517447,"[-0.20874639244617296,0.8642651341517447]","[0.4717307496104027,0.0065257101616186435,0.5217435402279788]",2
124,Neven,0.1,0.9166666666666666,0.6923076923076923,0.23076923076923078,"[0.1,0.9166666666666666,0.6923076923076923,0.23076923076923078]",0.23673159562518253,1.0200156918121246,"[0.23673159562518253,1.0200156918121246]","[0.0003249783715864568,0.9748194814156989,0.024855540212714616]",1
125,Niko Vukusic,0.1111111111111111,1.0,0.75,0.25,"[0.1111111111111111,1.0,0.75,0.25]",0.2551608458559912,1.108699252674046,"[0.2551608458559912,1.108699252674046]","[1.0015791175047428e-05,0.9976651371347607,0.0023248470740643303]",1
126,niko.mihovilovic,0.0909090909090909,0.9090909090909092,0.4166666666666667,0.08333333333333333,"[0.0909090909090909,0.9090909090909092,0.4166666666666667,0.08333333333333333]",0.17728452882729862,0.745462717585384,"[0.17728452882729862,0.745462717585384]","[0.37886349233118227,7.573049004044351e-06,0.6211289346198137]",2
127,Nikoleta,0.14285714285714285,1.0,0.7,0.3,"[0.14285714285714285,1.0,0.7,0.3]",0.18038021205818647,1.1017508235705293,"[0.18038021205818647,1.1017508235705293]","[9.479052382776344e-05,0.9945179957078176,0.005387213768354575]",1
128,Oaky,0.14285714285714288,1.0,0.7777777777777778,0.2222222222222222,"[0.14285714285714288,1.0,0.7777777777777778,0.2222222222222222]",0.26572937881976566,1.1278821178808898,"[0.26572937881976566,1.1278821178808898]","[4.531726174145818e-06,0.9984713533062217,0.0015241149676040715]",1
129,Ojiga,0.3333333333333333,1.0,0.75,0.25,"[0.3333333333333333,1.0,0.75,0.25]",0.11576765969846395,1.1776510733460523,"[0.11576765969846395,1.1776510733460523]","[0.00016472298670227575,0.9915016535865978,0.008333623426699884]",1
130,Pavle,0.09090909090909093,1.0,0.8461538461538461,0.15384615384615385,"[0.09090909090909093,1.0,0.8461538461538461,0.15384615384615385]",0.37334703347616016,1.134736076877761,"[0.37334703347616016,1.134736076877761]","[1.0970508349346985e-07,0.999424509900005,0.0005753803949114628]",1
131,pedro,1.0,1.0,0.2,0.8,"[1.0,1.0,0.2,0.8]",-0.9059524351595702,1.1997209541673781,"[-0.9059524351595702,1.1997209541673781]","[9.309610925940176e-15,8.823672471050971e-15,0.9999999999999819]",2
132,Pero,0.3333333333333333,1.0,0.1111111111111111,0.1111111111111111,"[0.3333333333333333,1.0,0.1111111111111111,0.1111111111111111]",-0.14813133382536997,0.6393586297648843,"[-0.14813133382536997,0.6393586297648843]","[0.9760587822652947,1.4792452462597403e-09,0.023941216255459908]",0
133,Petar,0.14285714285714285,1.0,0.4166666666666667,0.16666666666666666,"[0.14285714285714285,1.0,0.4166666666666667,0.16666666666666666]",0.10367080871171674,0.8331783267800494,"[0.10367080871171674,0.8331783267800494]","[0.4386529580060733,0.004393818866164844,0.5569532231277619]",2
134,PeterKogej,0.25,0.8,0.18181818181818185,0.2727272727272727,"[0.25,0.8,0.18181818181818185,0.2727272727272727]",-0.1616441251866811,0.6527036249215574,"[-0.1616441251866811,0.6527036249215574]","[0.9695273061602031,5.544015089312196e-09,0.030472688295781866]",0
135,PetraP,0.16666666666666669,1.0,0.6,0.4,"[0.16666666666666669,1.0,0.6,0.4]",0.055710584847849576,1.075541140243495,"[0.055710584847849576,1.075541140243495]","[0.003008529489098486,0.9634738483541132,0.03351762215678825]",1
136,Pina,0.08333333333333333,1.0,0.9230769230769232,0.07692307692307693,"[0.08333333333333333,1.0,0.9230769230769232,0.07692307692307693]",0.462510337743482,1.158229583857606,"[0.462510337743482,1.158229583857606]","[2.0329058171845334e-09,0.9997886209075846,0.00021137705950942303]",1
137,Pino,0.3333333333333333,1.0,0.2222222222222222,0.1111111111111111,"[0.3333333333333333,1.0,0.2222222222222222,0.1111111111111111]",-0.0886587309848276,0.7229236967842249,"[-0.0886587309848276,0.7229236967842249]","[0.9253511838941314,1.27289729045131e-06,0.07464754320857804]",0
138,Pirko,0.25,1.0,0.16666666666666666,0.16666666666666666,"[0.25,1.0,0.16666666666666666,0.16666666666666666]",-0.09734997671973997,0.6784015538105364,"[-0.09734997671973997,0.6784015538105364]","[0.9595383980274446,3.331046501924662e-08,0.04046156866209048]",0
139,Pjero,0.125,1.0,0.5555555555555556,0.1111111111111111,"[0.125,1.0,0.5555555555555556,0.1111111111111111]",0.22044018955948141,0.9089765659622403,"[0.22044018955948141,0.9089765659622403]","[0.03519497942556228,0.25316828396974744,0.7116367366046904]",2
140,Plavac_mali,0.125,1.0,0.6666666666666666,0.3333333333333333,"[0.125,1.0,0.6666666666666666,0.3333333333333333]",0.15500323590516812,1.085010926133517,"[0.15500323590516812,1.085010926133517]","[0.0002715033228683838,0.9905719580011537,0.009156538675977856]",1
141,plombar,0.14285714285714282,0.75,0.5384615384615384,0.46153846153846156,"[0.14285714285714282,0.75,0.5384615384615384,0.46153846153846156]",-0.012868597189544917,0.945945339097081,"[-0.012868597189544917,0.945945339097081]","[0.2276863754916736,0.3626240409316445,0.40968958357668184]",2
142,Pokmon,0.14285714285714285,1.0,0.5833333333333334,0.4166666666666667,"[0.14285714285714285,1.0,0.5833333333333334,0.4166666666666667]",0.052356461915817804,1.0625538821049885,"[0.052356461915817804,1.0625538821049885]","[0.004331358465249002,0.9545990780332769,0.04106956350147411]",1
143,Pokret Otoka,0.25,1.0,0.5714285714285714,0.42857142857142855,"[0.25,1.0,0.5714285714285714,0.42857142857142855]",-0.02791461509812973,1.0917988220243444,"[-0.02791461509812973,1.0917988220243444]","[0.00986274183025985,0.8920231034446213,0.09811415472511884]",1
144,RadoL,0.14285714285714285,1.0,0.5,0.25,"[0.14285714285714285,1.0,0.5,0.25]",0.1014341771565527,0.9305281119765308,"[0.1014341771565527,0.9305281119765308]","[0.12541215738210656,0.4230619427082947,0.4515258999095987]",2
145,Ramo,0.09090909090909093,0.8333333333333334,0.8461538461538461,0.15384615384615385,"[0.09090909090909093,0.8333333333333334,0.8461538461538461,0.15384615384615385]",0.3626902633398591,1.0670475460175,"[0.3626902633398591,1.0670475460175]","[1.4806081182242586e-06,0.9963191732475446,0.003679346144337109]",1
146,rocco337,0.5,1.0,0.2222222222222222,0.7777777777777778,"[0.5,1.0,0.2222222222222222,0.7777777777777778]",-0.5679322900875399,1.0520454417440384,"[-0.5679322900875399,1.0520454417440384]","[6.622735862843264e-06,1.6601188444288036e-05,0.999976776075693]",2
147,Rok321,0.3333333333333333,1.0,0.75,0.25,"[0.3333333333333333,1.0,0.75,0.25]",0.11576765969846395,1.1776510733460523,"[0.11576765969846395,1.1776510733460523]","[0.00016472298670227575,0.9915016535865978,0.008333623426699884]",1
148,Roki,0.16666666666666666,0.9166666666666666,0.2307692307692308,0.07692307692307693,"[0.16666666666666666,0.9166666666666666,0.2307692307692308,0.07692307692307693]",0.034349444013648395,0.6295676028282027,"[0.034349444013648395,0.6295676028282027]","[0.9559747399472877,1.92633145483e-10,0.04402525986007919]",0
149,Romana,0.2,0.75,0.3333333333333333,0.3333333333333333,"[0.2,0.75,0.3333333333333333,0.3333333333333333]",-0.08644492814907606,0.7560541682619062,"[-0.08644492814907606,0.7560541682619062]","[0.8856032519364987,1.5367962279375778e-05,0.11438138010122192]",0
150,ruzica kovacevic,0.125,1.0,0.5,0.3333333333333333,"[0.125,1.0,0.5,0.3333333333333333]",0.06579433164435455,0.9596633256045064,"[0.06579433164435455,0.9596633256045064]","[0.08057789093327328,0.6438831786450027,0.275538930421724]",1
151,Sailman,0.125,1.0,0.6666666666666666,0.3333333333333333,"[0.125,1.0,0.6666666666666666,0.3333333333333333]",0.15500323590516812,1.085010926133517,"[0.15500323590516812,1.085010926133517]","[0.0002715033228683838,0.9905719580011537,0.009156538675977856]",1
152,Sandi,0.19999999999999998,1.0,0.6666666666666666,0.16666666666666666,"[0.19999999999999998,1.0,0.6666666666666666,0.16666666666666666]",0.2016402029481444,1.038930195746367,"[0.2016402029481444,1.038930195746367]","[0.0003656260500680823,0.982765399162201,0.016868974787730903]",1
153,sawyer,0.25,1.0,0.2307692307692308,0.46153846153846156,"[0.25,1.0,0.2307692307692308,0.46153846153846156]",-0.22878423273760085,0.8493118083886868,"[-0.22878423273760085,0.8493118083886868]","[0.47824466388974163,0.00326340142533586,0.5184919346849225]",2
154,shrike,0.19999999999999998,1.0,0.8333333333333334,0.16666666666666666,"[0.19999999999999998,1.0,0.8333333333333334,0.16666666666666666]",0.29084910720895796,1.1642777962753776,"[0.29084910720895796,1.1642777962753776]","[9.55021081364826e-07,0.9992698838065365,0.0007291611723821558]",1
155,Silvestar Tokic,0.2,1.0,0.38461538461538464,0.6153846153846154,"[0.2,1.0,0.38461538461538464,0.6153846153846154]",-0.2015499318001524,1.0135203291002204,"[-0.2015499318001524,1.0135203291002204]","[0.07860707704007291,0.19707575568471436,0.7243171672752128]",2
156,splicho,0.5,1.0,0.25,0.75,"[0.5,1.0,0.25,0.75]",-0.5374504448155473,1.0613780468548817,"[-0.5374504448155473,1.0613780468548817]","[1.731663329188482e-05,3.668224619004769e-05,0.999946001120518]",2
157,staneb,0.1111111111111111,1.0,0.75,0.25,"[0.1111111111111111,1.0,0.75,0.25]",0.2551608458559912,1.108699252674046,"[0.2551608458559912,1.108699252674046]","[1.0015791175047428e-05,0.9976651371347607,0.0023248470740643303]",1
158,stipica,0.14285714285714282,0.3333333333333333,0.38461538461538464,0.38461538461538464,"[0.14285714285714282,0.3333333333333333,0.38461538461538464,0.38461538461538464]",-0.07861927998436771,0.6290099330593636,"[-0.07861927998436771,0.6290099330593636]","[0.9792604491953842,3.191879279666611e-10,0.020739550485427895]",0
159,TAMARA L.,0.08333333333333333,0.9166666666666666,0.8461538461538461,0.07692307692307693,"[0.08333333333333333,0.9166666666666666,0.8461538461538461,0.07692307692307693]",0.41600861224726354,1.066532579721778,"[0.41600861224726354,1.066532579721778]","[2.6703247525496227e-07,0.9965485166322054,0.003451216335319236]",1
160,tasa,0.25,1.0,0.5714285714285714,0.2857142857142857,"[0.25,1.0,0.5714285714285714,0.2857142857142857]",0.05238438550570601,1.032354276426671,"[0.05238438550570601,1.032354276426671]","[0.009630076368862678,0.9245216548628049,0.06584826876833243]",1
161,Tatjana,0.5,0.6666666666666666,0.5,0.5,"[0.5,0.6666666666666666,0.5,0.5]",-0.2844273776402165,1.009994431131947,"[-0.2844273776402165,1.009994431131947]","[0.03243680349586567,0.04856851438208371,0.9189946821220506]",2
162,tibor,0.25,1.0,0.16666666666666666,0.3333333333333333,"[0.25,1.0,0.16666666666666666,0.3333333333333333]",-0.19103214409088168,0.7477535236744886,"[-0.19103214409088168,0.7477535236744886]","[0.8617371223310505,1.1593229715159626e-05,0.13825128443923435]",0
163,Tina Kiler,0.16666666666666666,1.0,0.4615384615384616,0.5384615384615384,"[0.16666666666666666,1.0,0.4615384615384616,0.5384615384615384]",-0.09622969004639004,1.0290216932294465,"[-0.09622969004639004,1.0290216932294465]","[0.06321189726049924,0.6098026768476443,0.32698542589185653]",1
164,Tojo,0.3333333333333333,1.0,0.25,0.75,"[0.3333333333333333,1.0,0.25,0.75]",-0.43290555519740187,1.0096641813508769,"[-0.43290555519740187,1.0096641813508769]","[0.0012431311435704031,0.001640441392239673,0.9971164274641898]",2
165,tomaz1961,0.1111111111111111,0.8181818181818182,0.6666666666666666,0.16666666666666666,"[0.1111111111111111,0.8181818181818182,0.6666666666666666,0.16666666666666666]",0.24577190998973597,0.9375074338118251,"[0.24577190998973597,0.9375074338118251]","[0.009134765888766848,0.5779610386690549,0.4129041954421783]",1
166,tomba,0.2,0.875,0.5555555555555556,0.4444444444444444,"[0.2,0.875,0.5555555555555556,0.4444444444444444]",-0.021961923113193255,1.0201853470217512,"[-0.021961923113193255,1.0201853470217512]","[0.039099166577847976,0.7926882665062024,0.16821256691594969]",1
167,Tome,0.19999999999999998,0.8333333333333334,0.7142857142857143,0.2857142857142857,"[0.19999999999999998,0.8333333333333334,0.7142857142857143,0.2857142857142857]",0.14955585733554597,1.0565923863686462,"[0.14955585733554597,1.0565923863686462]","[0.0006821095527550772,0.9829847513516771,0.01633313909556775]",1
168,Tomislav Cipcic,0.3333333333333333,1.0,0.25,0.25,"[0.3333333333333333,1.0,0.25,0.25]",-0.15185905308397676,0.8016082717590202,"[-0.15185905308397676,0.8016082717590202]","[0.7769485944693296,0.00032223399264844007,0.22272917153802194]",0
169,TonCa,0.16666666666666666,1.0,0.3076923076923077,0.23076923076923078,"[0.16666666666666666,1.0,0.3076923076923077,0.23076923076923078]",-0.005624677294264108,0.7852818099153709,"[-0.005624677294264108,0.7852818099153709]","[0.8006968935122128,0.00012960993058939624,0.19917349655719782]",0
170,toni88,0.25,1.0,0.25,0.5,"[0.25,1.0,0.25,0.5]",-0.2401098593316166,0.8797792938029463,"[-0.2401098593316166,0.8797792938029463]","[0.3322254683884368,0.009578986890983568,0.6581955447205797]",2
171,Tpk,0.16666666666666669,0.8333333333333334,0.7142857142857143,0.14285714285714285,"[0.16666666666666669,0.8333333333333334,0.7142857142857143,0.14285714285714285]",0.25076383586301076,0.986805067670172,"[0.25076383586301076,0.986805067670172]","[0.0009783334181104578,0.9231638120781416,0.0758578545037479]",1
172,Urle,0.3333333333333333,1.0,0.07692307692307693,0.15384615384615385,"[0.3333333333333333,1.0,0.07692307692307693,0.15384615384615385]",-0.19045166479454756,0.6314288578266135,"[-0.19045166479454756,0.6314288578266135]","[0.9750488448593273,1.0981960472161751e-09,0.024951154042476692]",0
173,Urosv,0.1111111111111111,1.0,0.75,0.16666666666666666,"[0.1111111111111111,1.0,0.75,0.16666666666666666]",0.3020019295415621,1.0740232677420698,"[0.3020019295415621,1.0740232677420698]","[7.280014590634514e-06,0.9962555351472268,0.003737184838182525]",1
174,vanja123,0.33333333333333337,0.5,0.6,0.4,"[0.33333333333333337,0.5,0.6,0.4]",-0.08080461517919907,0.9241894131667163,"[-0.08080461517919907,0.9241894131667163]","[0.3838247079512295,0.1278836834926211,0.4882916085561494]",2
175,Vedran,0.1,1.0,0.5454545454545454,0.09090909090909091,"[0.1,1.0,0.5454545454545454,0.09090909090909091]",0.24207073697077708,0.8852163624847054,"[0.24207073697077708,0.8852163624847054]","[0.03411469783181684,0.08017655293130585,0.8857087492368774]",2
176,Vedran_499,0.19999999999999998,0.5,0.42857142857142855,0.14285714285714285,"[0.19999999999999998,0.5,0.42857142857142855,0.14285714285714285]",0.05561176750538489,0.6468891781435753,"[0.05561176750538489,0.6468891781435753]","[0.9313724004069474,1.0497964225327023e-09,0.06862759854325619]",0
177,vedrana,0.3333333333333333,0.3333333333333333,0.5,0.25,"[0.3333333333333333,0.3333333333333333,0.5,0.25]",-0.060672777237960634,0.7188755491114919,"[-0.060672777237960634,0.7188755491114919]","[0.9257978135729205,8.61330361322672e-07,0.07420132509671824]",0
178,vibord,0.14285714285714282,0.9166666666666666,0.15384615384615385,0.23076923076923078,"[0.14285714285714282,0.9166666666666666,0.15384615384615385,0.23076923076923078]",-0.0783647589873866,0.6283443720018452,"[-0.0783647589873866,0.6283443720018452]","[0.9794428111710296,2.987170638616172e-10,0.02055718853025335]",0
179,vid,0.16666666666666666,0.9,0.2727272727272727,0.36363636363636365,"[0.16666666666666666,0.9,0.2727272727272727,0.36363636363636365]",-0.10541757999237039,0.7736595763546004,"[-0.10541757999237039,0.7736595763546004]","[0.8571034726731747,5.347356891439245e-05,0.1428430537579111]",0
180,Vido,0.5,0.6666666666666666,0.5,0.5,"[0.5,0.6666666666666666,0.5,0.5]",-0.2844273776402165,1.009994431131947,"[-0.2844273776402165,1.009994431131947]","[0.03243680349586567,0.04856851438208371,0.9189946821220506]",2
181,Viktor Vic,0.1,0.8,0.6363636363636364,0.09090909090909091,"[0.1,0.8,0.6363636363636364,0.09090909090909091]",0.27794201513129596,0.8723615439227616,"[0.27794201513129596,0.8723615439227616]","[0.017333612620549374,0.03268601259578878,0.9499803747836618]",2
182,wavemaker,0.16666666666666666,1.0,0.4166666666666667,0.4166666666666667,"[0.16666666666666666,1.0,0.4166666666666667,0.4166666666666667]",-0.05178742657615945,0.9445939766479785,"[-0.05178742657615945,0.9445939766479785]","[0.274153964912931,0.27648323194784247,0.44936280313922644]",2
183,Zdenko,0.5,0.5,0.2,0.4,"[0.5,0.5,0.2,0.4]",-0.399450875023297,0.6750690374010955,"[-0.399450875023297,0.6750690374010955]","[0.5328873589667538,4.1504934969032187e-07,0.4671122259838964]",0
184,Zdravko,0.125,1.0,0.3076923076923077,0.15384615384615385,"[0.125,1.0,0.3076923076923077,0.15384615384615385]",0.06374946851233768,0.7403447420636994,"[0.06374946851233768,0.7403447420636994]","[0.7932867610187337,4.9821564152619165e-06,0.2067082568248511]",0
185,zvjezdana,0.33333333333333337,1.0,0.4,0.4,"[0.33333333333333337,1.0,0.4,0.4]",-0.15588498988327212,0.9768378851126869,"[-0.15588498988327212,0.9768378851126869]","[0.16837739743954838,0.22663142905083314,0.6049911735096184]",2
186,Zvonimir Matic,1.0,0.0,0.25,0.75,"[1.0,0.0,0.25,0.75]",-0.91502573448779,0.8103884582053293,"[-0.91502573448779,0.8103884582053293]","[4.6421664771162045e-11,5.177669651045021e-09,0.9999999947759087]",2
