,users,totalVidsRatio,intensityNormalized,order,pcaInput,_1,_2,features,probability,prediction
168,Milan Kura��,1.0,0.2777777777777777,0.9166666666666666,"[1.0,0.2777777777777777,0.9166666666666666]",-1.1796360425620478,0.6346146992096199,"[-1.1796360425620478,0.6346146992096199]","[2.921502263745256e-17,0.9545449220955179,0.04545507790448201]",1
169,Mirela,1.0,0.13333333333333333,0.8333333333333334,"[1.0,0.13333333333333333,0.8333333333333334]",-1.1602014714070048,0.5719186050290337,"[-1.1602014714070048,0.5719186050290337]","[1.695545411445289e-16,0.6967135899117065,0.3032864100882933]",1
170,Mirjana Pu��karski,0.6153846153846154,0.0119047619047619,1.0,"[0.6153846153846154,0.0119047619047619,1.0]",-0.8209912018846175,0.8322456816714805,"[-0.8209912018846175,0.8322456816714805]","[0.9809305536398047,2.6350680593601512e-17,0.01906944636019532]",0
171,Mirkomatic,1.0,0.0972222222222222,0.9166666666666666,"[1.0,0.0972222222222222,0.9166666666666666]",-1.1783337974744246,0.6570737656276311,"[-1.1783337974744246,0.6570737656276311]","[2.0404642745584065e-17,0.9684788260090815,0.03152117399091842]",1
172,miroc,0.4615384615384616,0.4166666666666667,0.8,"[0.4615384615384616,0.4166666666666667,0.8]",-0.6297198507007657,0.6218642680063293,"[-0.6297198507007657,0.6218642680063293]","[2.000082423080711e-16,2.000082423080711e-16,0.9999999999999996]",2
173,Mi��o,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.5210096656933354,0.8973880925213366,"[-0.5210096656933354,0.8973880925213366]","[0.9896601117442605,1.2243575231859e-17,0.010339888255739506]",0
174,MojcaDamijan,1.0,0.037037037037037035,1.0,"[1.0,0.037037037037037035,1.0]",-1.1962924908634942,0.7452234684152967,"[-1.1962924908634942,0.7452234684152967]","[0.858601085297445,0.13224272687767244,0.00915618782488258]",0
175,Nata��a,0.5384615384615384,0.013888888888888895,1.0,"[0.5384615384615384,0.013888888888888895,1.0]",-0.7459815074512186,0.848778087311615,"[-0.7459815074512186,0.848778087311615]","[0.9823427458511733,5.980131459863466e-18,0.01765725414882665]",0
176,Nejc Kodric,1.0,0.1875,1.0,"[1.0,0.1875,1.0]",-1.1973776951031803,0.7265075797336207,"[-1.1973776951031803,0.7265075797336207]","[0.0007466859142051322,0.9532446405957806,0.046008673490014265]",1
177,Nejc Likar,0.3076923076923077,0.08333333333333333,1.0,"[0.3076923076923077,0.08333333333333333,1.0]",-0.5214103564895272,0.8904776105465639,"[-0.5214103564895272,0.8904776105465639]","[0.9810374873365693,2.124946709743083e-17,0.0189625126634307]",0
178,nenad,0.5384615384615384,0.0,1.0,"[0.5384615384615384,0.0,1.0]",-0.7458813347521707,0.8505057078053081,"[-0.7458813347521707,0.8505057078053081]","[0.9750249569521352,8.55087371200732e-18,0.024975043047864826]",0
179,NenadS,0.9230769230769232,0.11666666666666665,1.0,"[0.9230769230769232,0.11666666666666665,1.0]",-1.121842809519059,0.7520976528192608,"[-1.121842809519059,0.7520976528192608]","[0.3958122542385764,0.5519077009266942,0.05228004483472947]",1
180,Neven,1.0,0.025000000000000005,0.9166666666666666,"[1.0,0.025000000000000005,0.9166666666666666]",-1.1778128994393753,0.6660573921948356,"[-1.1778128994393753,0.6660573921948356]","[1.8703324724197788e-17,0.9712831581692587,0.02871684183074132]",1
181,Niko Vukusic,0.9230769230769232,0.027777777777777773,1.0,"[0.9230769230769232,0.027777777777777773,1.0]",-1.121201704245152,0.7631544239788971,"[-1.121201704245152,0.7631544239788971]","[0.8989745871043688,0.08963759586950644,0.011387817026124764]",0
182,niko.mihovilovic,0.9230769230769232,0.007575757575757569,0.9090909090909092,"[0.9230769230769232,0.007575757575757569,0.9090909090909092]",-1.1009911529538705,0.6776709476260925,"[-1.1009911529538705,0.6776709476260925]","[3.786808172395819e-17,0.9021993310546249,0.09780066894537519]",1
183,Nikola Bar��ic,0.5384615384615384,0.20833333333333331,0.0,"[0.5384615384615384,0.20833333333333331,0.0]",-0.5266706242185586,-0.1433687673800321,"[-0.5266706242185586,-0.1433687673800321]","[8.892186994833981e-14,8.892186994833981e-14,0.9999999999998221]",2
184,Nikoleta,0.7692307692307693,0.03571428571428572,1.0,"[0.7692307692307693,0.03571428571428572,1.0]",-0.971210936149511,0.7957256294038252,"[-0.971210936149511,0.7957256294038252]","[0.985910928345281,1.3056736697821379e-06,0.014087765981049235]",0
185,nikonikokaoja,0.3076923076923077,0.0,0.6666666666666666,"[0.3076923076923077,0.0,0.6666666666666666]",-0.4472382199554624,0.578189944248742,"[-0.4472382199554624,0.578189944248742]","[5.337257503148628e-16,5.337257503148628e-16,0.9999999999999989]",2
186,Oaky,0.6923076923076923,0.02380952380952382,1.0,"[0.6923076923076923,0.02380952380952382,1.0]",-0.8961010690170642,0.8139856555376528,"[-0.8961010690170642,0.8139856555376528]","[0.9842489529201994,2.7803489098662806e-11,0.015751047051997185]",0
187,Ojiga,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.5210096656933354,0.8973880925213366,"[-0.5210096656933354,0.8973880925213366]","[0.9896601117442605,1.2243575231859e-17,0.010339888255739506]",0
188,Pavle,1.0,0.015151515151515155,1.0,"[1.0,0.015151515151515155,1.0]",-1.1961346429740853,0.7479457794962678,"[-1.1961346429740853,0.7479457794962678]","[0.8414134321241538,0.1476844621836304,0.01090210569221594]",0
189,pedro,0.7692307692307693,0.75,1.0,"[0.7692307692307693,0.75,1.0]",-0.976362674957691,0.7068765754424621,"[-0.976362674957691,0.7068765754424621]","[2.2549715379489263e-16,0.0006127932575555805,0.9993872067424442]",2
190,peri,1.0,0.006944444444444438,0.75,"[1.0,0.006944444444444438,0.75]",-1.1408971247607242,0.5069766042066464,"[-1.1408971247607242,0.5069766042066464]","[5.210791881823653e-16,0.029724762205989977,0.9702752377940095]",2
191,Pero,0.6923076923076923,0.16666666666666666,1.0,"[0.6923076923076923,0.16666666666666666,1.0]",-0.8971314167787001,0.7962158447453802,"[-0.8971314167787001,0.7962158447453802]","[0.11529139320012487,3.2517100993302436e-09,0.884708603548165]",2
192,Petar,0.9230769230769232,0.05952380952380953,1.0,"[0.9230769230769232,0.05952380952380953,1.0]",-1.1214306704144046,0.7592055771361699,"[-1.1214306704144046,0.7592055771361699]","[0.8754066963240495,0.11186705862785842,0.012726245048091955]",0
193,PeterKogej,0.8461538461538461,0.14583333333333334,0.8,"[0.8461538461538461,0.14583333333333334,0.8]",-1.0028865071642161,0.5716568247943216,"[-1.0028865071642161,0.5716568247943216]","[2.1950723546404634e-16,0.00021552485033772054,0.9997844751496622]",2
194,PetraP,0.7692307692307693,0.05555555555555556,1.0,"[0.7692307692307693,0.05555555555555556,1.0]",-0.9713540400052938,0.7932576001271207,"[-0.9713540400052938,0.7932576001271207]","[0.984386288217058,1.5909450307622822e-06,0.015612120837911306]",0
195,Pina,1.0,0.006944444444444438,1.0,"[1.0,0.006944444444444438,1.0]",-1.196075450015557,0.748966646151632,"[-1.196075450015557,0.748966646151632]","[0.8210644115434675,0.16634752002665426,0.01258806842987826]",0
196,Pino,0.6923076923076923,0.16666666666666666,1.0,"[0.6923076923076923,0.16666666666666666,1.0]",-0.8971314167787001,0.7962158447453802,"[-0.8971314167787001,0.7962158447453802]","[0.11529139320012487,3.2517100993302436e-09,0.884708603548165]",2
197,Pirko,0.9230769230769232,0.16666666666666666,1.0,"[0.9230769230769232,0.16666666666666666,1.0]",-1.1222034312356315,0.7458782190419654,"[-1.1222034312356315,0.7458782190419654]","[0.010437205293907017,0.9145323402736595,0.07503045443243356]",1
198,Pjerino,0.4615384615384616,0.0,1.0,"[0.4615384615384616,0.0,1.0]",-0.6708573299331937,0.867284916373113,"[-0.6708573299331937,0.867284916373113]","[0.9766413830329367,1.0720534253082175e-17,0.023358616967063435]",0
199,Pjero,0.6923076923076923,0.010416666666666666,1.0,"[0.6923076923076923,0.010416666666666666,1.0]",-0.8960044739144108,0.8156515752994284,"[-0.8960044739144108,0.8156515752994284]","[0.9802884962603875,3.227399369300203e-11,0.01971150370733847]",0
200,Plavac_mali,0.9230769230769232,0.04166666666666666,1.0,"[0.9230769230769232,0.04166666666666666,1.0]",-1.1213018769442,0.7614268034852039,"[-1.1213018769442,0.7614268034852039]","[0.8982230289868975,0.09079451486635212,0.01098245614675021]",0
201,plombar,1.0,0.07142857142857144,0.75,"[1.0,0.07142857142857144,0.75]",-1.1413622122920184,0.4989555090573566,"[-1.1413622122920184,0.4989555090573566]","[5.403084099627637e-16,0.01655948396519403,0.9834405160348054]",2
202,Pokmon,0.9230769230769232,0.05952380952380953,1.0,"[0.9230769230769232,0.05952380952380953,1.0]",-1.1214306704144046,0.7592055771361699,"[-1.1214306704144046,0.7592055771361699]","[0.8754066963240495,0.11186705862785842,0.012726245048091955]",0
203,Pokret Otoka,0.5384615384615384,0.0625,1.0,"[0.5384615384615384,0.0625,1.0]",-0.7463321118978864,0.8427314155836889,"[-0.7463321118978864,0.8427314155836889]","[0.9834851090458875,5.387537039564809e-18,0.016514890954112495]",0
204,Polona,1.0,0.037037037037037035,0.9166666666666666,"[1.0,0.037037037037037035,0.9166666666666666]",-1.17789971577855,0.6645601211003015,"[-1.17789971577855,0.6645601211003015]","[1.8933584496991557e-17,0.9708962186192821,0.029103781380717866]",1
205,Primosius,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.5210096656933354,0.8973880925213366,"[-0.5210096656933354,0.8973880925213366]","[0.9896601117442605,1.2243575231859e-17,0.010339888255739506]",0
206,RadoL,0.9230769230769232,0.05952380952380953,1.0,"[0.9230769230769232,0.05952380952380953,1.0]",-1.1214306704144046,0.7592055771361699,"[-1.1214306704144046,0.7592055771361699]","[0.8754066963240495,0.11186705862785842,0.012726245048091955]",0
207,Ramo,1.0,0.015151515151515155,0.8333333333333334,"[1.0,0.015151515151515155,0.8333333333333334]",-1.159349092804197,0.5866190848662775,"[-1.159349092804197,0.5866190848662775]","[1.022415616195525e-16,0.814006560283433,0.18599343971656684]",1
208,Rebeka,1.0,0.052083333333333336,1.0,"[1.0,0.052083333333333336,1.0]",-1.196401011287463,0.7433518795471291,"[-1.196401011287463,0.7433518795471291]","[0.8433866480139948,0.14686631832568417,0.00974703366032111]",0
209,RobiF,0.3076923076923077,0.0,1.0,"[0.3076923076923077,0.0,1.0]",-0.5208093202952395,0.9008433335087229,"[-0.5208093202952395,0.9008433335087229]","[0.9815894063305717,2.2418660933656697e-17,0.018410593669428342]",0
210,rocco337,0.6923076923076923,0.2916666666666667,1.0,"[0.6923076923076923,0.2916666666666667,1.0]",-0.8980329710701317,0.7806672603021416,"[-0.8980329710701317,0.7806672603021416]","[1.4504982440279572e-09,6.299265454067423e-09,0.9999999922502363]",2
211,Rok321,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.5210096656933354,0.8973880925213366,"[-0.5210096656933354,0.8973880925213366]","[0.9896601117442605,1.2243575231859e-17,0.010339888255739506]",0
212,Roki,1.0,0.0972222222222222,0.9166666666666666,"[1.0,0.0972222222222222,0.9166666666666666]",-1.1783337974744246,0.6570737656276311,"[-1.1783337974744246,0.6570737656276311]","[2.0404642745584065e-17,0.9684788260090815,0.03152117399091842]",1
213,rokian,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.5210096656933354,0.8973880925213366,"[-0.5210096656933354,0.8973880925213366]","[0.9896601117442605,1.2243575231859e-17,0.010339888255739506]",0
214,Romana,0.6923076923076923,0.06666666666666668,0.75,"[0.6923076923076923,0.06666666666666668,0.75]",-0.8412318480907222,0.5666646703549854,"[-0.8412318480907222,0.5666646703549854]","[1.4515226888463372e-16,1.8449131531465556e-15,0.999999999999998]",2
215,ruzica kovacevic,0.9230769230769232,0.04166666666666666,1.0,"[0.9230769230769232,0.04166666666666666,1.0]",-1.1213018769442,0.7614268034852039,"[-1.1213018769442,0.7614268034852039]","[0.8982230289868975,0.09079451486635212,0.01098245614675021]",0
216,Sailman,0.9230769230769232,0.04166666666666666,1.0,"[0.9230769230769232,0.04166666666666666,1.0]",-1.1213018769442,0.7614268034852039,"[-1.1213018769442,0.7614268034852039]","[0.8982230289868975,0.09079451486635212,0.01098245614675021]",0
217,Salieri,0.9230769230769232,0.11666666666666665,1.0,"[0.9230769230769232,0.11666666666666665,1.0]",-1.121842809519059,0.7520976528192608,"[-1.121842809519059,0.7520976528192608]","[0.3958122542385764,0.5519077009266942,0.05228004483472947]",1
218,Sandi,0.4615384615384616,0.016666666666666663,1.0,"[0.4615384615384616,0.016666666666666663,1.0]",-0.6709775371720512,0.8652117717806812,"[-0.6709775371720512,0.8652117717806812]","[0.9844104716907247,7.053369642823986e-18,0.015589528309275224]",0
219,sawyer,1.0,0.1875,1.0,"[1.0,0.1875,1.0]",-1.1973776951031803,0.7265075797336207,"[-1.1973776951031803,0.7265075797336207]","[0.0007466859142051322,0.9532446405957806,0.046008673490014265]",1
220,shrike,0.4615384615384616,0.016666666666666663,1.0,"[0.4615384615384616,0.016666666666666663,1.0]",-0.6709775371720512,0.8652117717806812,"[-0.6709775371720512,0.8652117717806812]","[0.9844104716907247,7.053369642823986e-18,0.015589528309275224]",0
221,Silvestar Tokic,1.0,0.13333333333333333,1.0,"[1.0,0.13333333333333333,1.0]",-1.1969870215768934,0.7332452996590241,"[-1.1969870215768934,0.7332452996590241]","[0.1233613193615099,0.8316579228345748,0.044980757803915083]",1
222,��imun Zamberlin,1.0,0.006944444444444438,0.9166666666666666,"[1.0,0.006944444444444438,0.9166666666666666]",-1.1776826749306128,0.6683032988366366,"[-1.1776826749306128,0.6683032988366366]","[1.8394625565448715e-17,0.9718084700502343,0.028191529949765582]",1
223,��katja,0.5384615384615384,0.11111111111111112,0.8333333333333334,"[0.5384615384615384,0.11111111111111112,0.8333333333333334]",-0.7098971661746656,0.6753580492257724,"[-0.7098971661746656,0.6753580492257724]","[1.7406154914857333e-16,1.7406154915325125e-16,0.9999999999999997]",2
224,slipke,0.38461538461538464,0.3333333333333333,1.0,"[0.38461538461538464,0.3333333333333333,1.0]",-0.5982374698913672,0.8426012330922819,"[-0.5982374698913672,0.8426012330922819]","[4.104613678128083e-13,5.230339761698447e-16,0.999999999999589]",2
225,splicho,0.6153846153846154,0.25,1.0,"[0.6153846153846154,0.25,1.0]",-0.8227084481540109,0.8026293303510261,"[-0.8227084481540109,0.8026293303510261]","[2.6700243502188537e-06,4.366880716824606e-15,0.9999973299756454]",2
226,staneb,0.9230769230769232,0.027777777777777773,1.0,"[0.9230769230769232,0.027777777777777773,1.0]",-1.121201704245152,0.7631544239788971,"[-1.121201704245152,0.7631544239788971]","[0.8989745871043688,0.08963759586950644,0.011387817026124764]",0
227,Stanojevic,0.38461538461538464,0.05555555555555556,1.0,"[0.38461538461538464,0.05555555555555556,1.0]",-0.5962340159104084,0.8771536429661453,"[-0.5962340159104084,0.8771536429661453]","[0.9878130678893104,8.10950222654776e-18,0.012186932110689516]",0
228,stipica,1.0,0.07142857142857144,0.3333333333333333,"[1.0,0.07142857142857144,0.3333333333333333]",-1.049398336867297,0.09563877248238045,"[-1.049398336867297,0.09563877248238045]","[5.015237283952523e-15,5.015237283952523e-15,0.99999999999999]",2
229,TAMARA L.,1.0,0.006944444444444438,0.9166666666666666,"[1.0,0.006944444444444438,0.9166666666666666]",-1.1776826749306128,0.6683032988366366,"[-1.1776826749306128,0.6683032988366366]","[1.8394625565448715e-17,0.9718084700502343,0.028191529949765582]",1
230,tasa,0.5384615384615384,0.0625,1.0,"[0.5384615384615384,0.0625,1.0]",-0.7463321118978864,0.8427314155836889,"[-0.7463321118978864,0.8427314155836889]","[0.9834851090458875,5.387537039564809e-18,0.016514890954112495]",0
231,Tatjana,0.3076923076923077,0.08333333333333333,0.6666666666666666,"[0.3076923076923077,0.08333333333333333,0.6666666666666666]",-0.44783925614975006,0.567824221286583,"[-0.44783925614975006,0.567824221286583]","[5.290190671460288e-16,5.290190671460288e-16,0.9999999999999989]",2
232,tibor,0.4615384615384616,0.04166666666666666,1.0,"[0.4615384615384616,0.04166666666666666,1.0]",-0.6711578480303375,0.8621020548920335,"[-0.6711578480303375,0.8621020548920335]","[0.9874097153658749,5.576625372857107e-18,0.012590284634125176]",0
233,Tina Kiler,1.0,0.0972222222222222,1.0,"[1.0,0.0972222222222222,1.0]",-1.1967265725593688,0.7377371129426263,"[-1.1967265725593688,0.7377371129426263]","[0.5702843553677199,0.40579836344675974,0.02391728118552045]",0
234,Tja��a,0.9230769230769232,0.027777777777777773,1.0,"[0.9230769230769232,0.027777777777777773,1.0]",-1.121201704245152,0.7631544239788971,"[-1.121201704245152,0.7631544239788971]","[0.8989745871043688,0.08963759586950644,0.011387817026124764]",0
235,Tojo,0.9230769230769232,0.25,1.0,"[0.9230769230769232,0.25,1.0]",-1.1228044674299194,0.7355124960798064,"[-1.1228044674299194,0.7355124960798064]","[1.5350651716611263e-07,0.9373754491635132,0.06262439732996965]",1
236,tomaz1961,0.9230769230769232,0.027777777777777773,0.8181818181818182,"[0.9230769230769232,0.027777777777777773,0.8181818181818182]",-1.0810720131507283,0.5871616662007257,"[-1.0810720131507283,0.5871616662007257]","[2.4924809016066874e-16,0.2317563666438822,0.7682436333561177]",2
237,tomba,0.6923076923076923,0.06666666666666668,0.875,"[0.6923076923076923,0.06666666666666668,0.875]",-0.8688210107181386,0.6876596913274782,"[-0.8688210107181386,0.6876596913274782]","[1.6718897990275302e-16,5.568638876182261e-11,0.9999999999443133]",2
238,Tome,0.5384615384615384,0.033333333333333326,0.8333333333333334,"[0.5384615384615384,0.033333333333333326,0.8333333333333334]",-0.7093361990599971,0.6850327239904541,"[-0.7093361990599971,0.6850327239904541]","[1.7835401838657025e-16,1.7835401839182497e-16,0.9999999999999997]",2
239,Tomica,0.5384615384615384,0.0,1.0,"[0.5384615384615384,0.0,1.0]",-0.7458813347521707,0.8505057078053081,"[-0.7458813347521707,0.8505057078053081]","[0.9750249569521352,8.55087371200732e-18,0.024975043047864826]",0
240,Tomislav Cipcic,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.5210096656933354,0.8973880925213366,"[-0.5210096656933354,0.8973880925213366]","[0.9896601117442605,1.2243575231859e-17,0.010339888255739506]",0
241,TonCa,1.0,0.0972222222222222,1.0,"[1.0,0.0972222222222222,1.0]",-1.1967265725593688,0.7377371129426263,"[-1.1967265725593688,0.7377371129426263]","[0.5702843553677199,0.40579836344675974,0.02391728118552045]",0
242,toni88,0.9230769230769232,0.16666666666666666,1.0,"[0.9230769230769232,0.16666666666666666,1.0]",-1.1222034312356315,0.7458782190419654,"[-1.1222034312356315,0.7458782190419654]","[0.010437205293907017,0.9145323402736595,0.07503045443243356]",1
243,Tpk,0.5384615384615384,0.013888888888888895,0.8333333333333334,"[0.5384615384615384,0.013888888888888895,0.8333333333333334]",-0.70919595728133,0.6874513926816246,"[-0.70919595728133,0.6874513926816246]","[1.7950410090080035e-16,1.795041009061787e-16,0.9999999999999997]",2
244,Trojan,0.6923076923076923,0.0,1.0,"[0.6923076923076923,0.0,1.0]",-0.8959293443901248,0.8169472906696983,"[-0.8959293443901248,0.8169472906696983]","[0.9742544090623968,3.972872925388715e-11,0.025745590897874496]",0
245,Urle,1.0,0.2777777777777777,1.0,"[1.0,0.2777777777777777,1.0]",-1.198028817646992,0.7152780465246151,"[-1.198028817646992,0.7152780465246151]","[8.206068373517959e-10,0.9601010750384705,0.039898924140922595]",1
246,Urosv,0.9230769230769232,0.027777777777777773,1.0,"[0.9230769230769232,0.027777777777777773,1.0]",-1.121201704245152,0.7631544239788971,"[-1.121201704245152,0.7631544239788971]","[0.8989745871043688,0.08963759586950644,0.011387817026124764]",0
247,vanja123,0.38461538461538464,0.05555555555555556,0.5,"[0.38461538461538464,0.05555555555555556,0.5]",-0.4858773654007428,0.39317355907617396,"[-0.4858773654007428,0.39317355907617396]","[5.497242541477337e-16,5.497242541477337e-16,0.9999999999999989]",2
248,Vedran,0.8461538461538461,0.00833333333333334,1.0,"[0.8461538461538461,0.00833333333333334,1.0]",-1.0460374576475078,0.7823523012378725,"[-1.0460374576475078,0.7823523012378725]","[0.9789158571886873,0.0024918452878882474,0.018592297523424346]",0
249,Vedran_499,0.5384615384615384,0.033333333333333326,0.5,"[0.5384615384615384,0.033333333333333326,0.5]",-0.6357650987202201,0.3623793347304732,"[-0.6357650987202201,0.3623793347304732]","[3.086874059894875e-16,3.086874059894875e-16,0.9999999999999993]",2
250,vedrana,0.3076923076923077,0.027777777777777773,0.3333333333333333,"[0.3076923076923077,0.027777777777777773,0.3333333333333333]",-0.37386746501378126,0.2520813140013748,"[-0.37386746501378126,0.2520813140013748]","[2.638105807093609e-15,2.638105807093609e-15,0.9999999999999947]",2
251,vibord,1.0,0.07142857142857144,0.9166666666666666,"[1.0,0.07142857142857144,0.9166666666666666]",-1.178147762461907,0.660282203687347,"[-1.178147762461907,0.660282203687347]","[1.9705840118345148e-17,0.9696182543677282,0.030381745632271806]",1
252,vid,0.8461538461538461,0.06944444444444442,0.9,"[0.8461538461538461,0.06944444444444442,0.9]",-1.0244068874213856,0.6779547542876283,"[-1.0244068874213856,0.6779547542876283]","[2.4124662728154183e-16,0.06153620068653882,0.9384637993134609]",2
253,Vido,0.3076923076923077,0.08333333333333333,0.6666666666666666,"[0.3076923076923077,0.08333333333333333,0.6666666666666666]",-0.44783925614975006,0.567824221286583,"[-0.44783925614975006,0.567824221286583]","[5.290190671460288e-16,5.290190671460288e-16,0.9999999999999989]",2
254,Vido Repan��ek,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.5210096656933354,0.8973880925213366,"[-0.5210096656933354,0.8973880925213366]","[0.9896601117442605,1.2243575231859e-17,0.010339888255739506]",0
255,Viktor Vic,0.8461538461538461,0.00833333333333334,0.8,"[0.8461538461538461,0.00833333333333334,0.8]",-1.0018947974436414,0.5887602676818839,"[-1.0018947974436414,0.5887602676818839]","[2.170162824832336e-16,0.00047657321184804577,0.9995234267881518]",2
256,vini,0.7692307692307693,0.08333333333333333,0.7777777777777778,"[0.7692307692307693,0.08333333333333333,0.7777777777777778]",-0.9225069851768717,0.5747000996330803,"[-0.9225069851768717,0.5747000996330803]","[1.6643157875694455e-16,6.723564708662976e-09,0.9999999932764352]",2
257,Vlado,0.8461538461538461,0.0,0.9,"[0.8461538461538461,0.0,0.9]",-1.023906023926146,0.6865928567560942,"[-1.023906023926146,0.6865928567560942]","[2.439374353575692e-16,0.06424061037709283,0.935759389622907]",2
258,Vlajko,1.0,0.1875,1.0,"[1.0,0.1875,1.0]",-1.1973776951031803,0.7265075797336207,"[-1.1973776951031803,0.7265075797336207]","[0.0007466859142051322,0.9532446405957806,0.046008673490014265]",1
259,Vlasta Svetina,0.9230769230769232,0.9166666666666666,0.0,"[0.9230769230769232,0.9166666666666666,0.0]",-0.9068994559648894,-0.31537345539740846,"[-0.9068994559648894,-0.31537345539740846]","[1.8332681381077504e-12,1.8332681381077504e-12,0.9999999999963335]",2
260,wavemaker,0.9230769230769232,0.08333333333333333,1.0,"[0.9230769230769232,0.08333333333333333,1.0]",-1.1216023950413438,0.7562439420041245,"[-1.1216023950413438,0.7562439420041245]","[0.7799321125553935,0.19912979190693986,0.020938095537666592]",0
261,x,0.7692307692307693,0.3333333333333333,1.0,"[0.7692307692307693,0.3333333333333333,1.0]",-0.9733574939862527,0.7587051902532572,"[-0.9733574939862527,0.7587051902532572]","[2.0876724844408998e-13,0.0002981497174704542,0.9997018502823207]",2
262,��anetic,1.0,0.4583333333333333,1.0,"[1.0,0.4583333333333333,1.0]",-1.1993310627346152,0.6928189801066039,"[-1.1993310627346152,0.6928189801066039]","[2.786551649416365e-17,0.9654293373539792,0.034570662646020836]",1
263,Zdenko,0.38461538461538464,0.125,0.5,"[0.38461538461538464,0.125,0.5]",-0.48637822889598253,0.38453545660770816,"[-0.48637822889598253,0.38453545660770816]","[5.664807308354225e-16,5.664807308354225e-16,0.9999999999999989]",2
264,Zdenko ��krlj,1.0,0.07142857142857144,0.5,"[1.0,0.07142857142857144,0.5]",-1.0861838870371856,0.2569654671123709,"[-1.0861838870371856,0.2569654671123709]","[1.3200719317775963e-15,1.3598500458689472e-15,0.9999999999999973]",2
265,Zdravko,1.0,0.052083333333333336,1.0,"[1.0,0.052083333333333336,1.0]",-1.196401011287463,0.7433518795471291,"[-1.196401011287463,0.7433518795471291]","[0.8433866480139948,0.14686631832568417,0.00974703366032111]",0
266,��ivko Joncic,1.0,0.4583333333333333,1.0,"[1.0,0.4583333333333333,1.0]",-1.1993310627346152,0.6928189801066039,"[-1.1993310627346152,0.6928189801066039]","[2.786551649416365e-17,0.9654293373539792,0.034570662646020836]",1
267,zvjezdana,0.38461538461538464,0.05555555555555556,1.0,"[0.38461538461538464,0.05555555555555556,1.0]",-0.5962340159104084,0.8771536429661453,"[-0.5962340159104084,0.8771536429661453]","[0.9878130678893104,8.10950222654776e-18,0.012186932110689516]",0
268,Zvonimir Matic,0.3076923076923077,0.25,0.0,"[0.3076923076923077,0.25,0.0]",-0.3018991278587713,-0.09821400315769681,"[-0.3018991278587713,-0.09821400315769681]","[2.1114054600878633e-13,2.1114054600878633e-13,0.9999999999995777]",2
