,users,intensityNormalized,order,freq,catchingUpRatio,features,probability,prediction
93,ce280b9f-f7cf-eef4-dd34-fdc44bfe,0.08333333333333333,0.6666666666666666,0.25,0.25,"[0.08333333333333333,0.6666666666666666,0.25,0.25]","[2.1315493942810734e-17,0.9354353110621595,2.1315493942810734e-17,0.06456468893784043,2.1315493942810734e-17,2.1315493942810734e-17]",1
94,ce4913ec-b21e-60b6-d455-4bc5b2b4,0.027777777777777773,0.6666666666666666,0.75,0.25,"[0.027777777777777773,0.6666666666666666,0.75,0.25]","[0.999999999506783,4.932169213940272e-10,9.75475164629751e-19,9.75475164629751e-19,9.75475164629751e-19,9.75475164629751e-19]",0
95,cf23b843-3219-15e7-f878-361bbfeb,0.4166666666666667,0.8,0.16666666666666666,0.8333333333333334,"[0.4166666666666667,0.8,0.16666666666666666,0.8333333333333334]","[1.2481863269586961e-24,2.0706022489692426e-17,1.2481863269586961e-24,7.027898011845032e-13,0.9999999999992956,1.7005887453188072e-15]",4
96,d2a78c5a-c501-ea53-1bcf-2fedb47d,0.02380952380952382,0.5,0.4444444444444444,0.1111111111111111,"[0.02380952380952382,0.5,0.4444444444444444,0.1111111111111111]","[2.8008077858533415e-10,0.9999999997199193,4.392406740972139e-17,6.344218008827514e-17,4.392406740972139e-17,4.392406740972139e-17]",1
97,d41a406c-81b7-dca2-962a-a408e155,0.25,1.0,0.25,0.75,"[0.25,1.0,0.25,0.75]","[1.414015351155467e-24,1.4959763710750806e-09,1.414015351155467e-24,9.919220995405136e-11,0.9999999984048314,3.696026535989675e-17]",4
98,d6458839-e410-c16f-44d7-7aad9b6b,0.8333333333333334,1.0,0.09090909090909093,0.9090909090909091,"[0.8333333333333334,1.0,0.09090909090909093,0.9090909090909091]","[4.3765542798756146e-24,4.3765542798756146e-24,4.3765542798756146e-24,4.376554290507481e-24,1.0,4.3765542798756146e-24]",4
99,d80b6775-ae61-8dae-98ce-99412037,0.25,1.0,0.25,0.75,"[0.25,1.0,0.25,0.75]","[1.414015351155467e-24,1.4959763710750806e-09,1.414015351155467e-24,9.919220995405136e-11,0.9999999984048314,3.696026535989675e-17]",4
100,d89aba44-424b-9d5d-5dd4-f1fbabf1,0.8333333333333334,1.0,0.09090909090909093,0.8181818181818182,"[0.8333333333333334,1.0,0.09090909090909093,0.8181818181818182]","[2.98961625108153e-44,2.98961625108153e-44,1.0,2.9896162989985703e-44,2.98961625108153e-44,2.98961625108153e-44]",2
101,d964c832-c32d-77ff-672a-1cf12f7e,0.6666666666666666,0.875,0.1111111111111111,0.8888888888888888,"[0.6666666666666666,0.875,0.1111111111111111,0.8888888888888888]","[7.1720678137807425e-25,7.1720678137807425e-25,7.1720678137807425e-25,1.383565162814187e-23,1.0,7.172067813780744e-25]",4
102,daf25c41-8b84-6414-7646-b7df2abd,0.5833333333333334,1.0,0.125,0.875,"[0.5833333333333334,1.0,0.125,0.875]","[1.1771293271857151e-24,1.1771293271858332e-24,1.1771293271857151e-24,5.6718628173229765e-18,0.9999999999999178,8.210064615428349e-14]",4
103,dd30c478-d26e-3f37-f395-b912bead,0.6666666666666666,1.0,0.0,0.8888888888888888,"[0.6666666666666666,1.0,0.0,0.8888888888888888]","[1.6545001811263495e-18,1.6545001811263495e-18,1.6545001811263495e-18,1.680958960884904e-16,1.6545001811263495e-18,0.9999999999999998]",5
104,e3485d79-4f92-1fff-4e64-56943e9b,0.125,0.7777777777777778,0.4,0.6,"[0.125,0.7777777777777778,0.4,0.6]","[8.512227460750692e-09,0.9999927704270767,1.392459100361534e-17,2.6015840009762086e-12,7.221058094375861e-06,1.392459100361534e-17]",1
105,e88cc767-fc0d-54d4-243a-4479ebf9,0.20833333333333331,1.0,0.14285714285714285,0.2857142857142857,"[0.20833333333333331,1.0,0.14285714285714285,0.2857142857142857]","[5.701010983670221e-18,0.0014874021103837844,5.701010983670221e-18,0.9985125978896162,5.701010983670221e-18,5.701010983670221e-18]",3
106,e9822752-a8af-cf42-1ddc-d2518ca8,0.16666666666666666,0.75,0.2222222222222222,0.5555555555555556,"[0.16666666666666666,0.75,0.2222222222222222,0.5555555555555556]","[1.5296726500276422e-17,0.5800524151031623,1.5296726500276422e-17,0.4199475848968377,1.5296726500276422e-17,1.5296730745340294e-17]",1
107,eb9864df-c827-4027-9de4-5829eee9,0.14583333333333334,0.4,0.2727272727272727,0.6363636363636364,"[0.14583333333333334,0.4,0.2727272727272727,0.6363636363636364]","[4.3642905408374395e-17,0.9931630244326307,4.364290341405428e-17,0.006836975567369309,4.364290341405428e-17,4.364290341405428e-17]",1
108,eba3b0ea-3aeb-a6e3-8df6-742db8a0,0.20833333333333331,1.0,0.14285714285714285,0.42857142857142855,"[0.20833333333333331,1.0,0.14285714285714285,0.42857142857142855]","[5.42976963746968e-18,0.005798437360565548,5.42976963746968e-18,0.9942015626394344,5.42976963746968e-18,5.42976963746968e-18]",3
109,edcaf7c0-7593-61d2-f4e9-689b8340,0.16666666666666666,0.6,0.3333333333333333,0.6666666666666666,"[0.16666666666666666,0.6,0.3333333333333333,0.6666666666666666]","[1.1490565744267684e-20,0.0009712857882411978,1.1490565744267684e-20,5.318585899509318e-10,0.9990287136799002,1.1490565744267684e-20]",4
110,ef70bde5-8a4d-68a0-4f26-e5253d2c,0.25,0.6666666666666666,0.25,0.75,"[0.25,0.6666666666666666,0.25,0.75]","[8.77499926590195e-25,4.9113101169992784e-09,8.77499926590195e-25,4.155574382025036e-11,0.9999999950471341,2.048966159877896e-24]",4
111,f2a9ccb0-9831-6d2a-6254-8f0366c9,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,"[0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666]","[2.2973937660355362e-17,0.01821804396458521,2.2973937660355362e-17,0.9817819560354147,2.2973937660355362e-17,2.2973937660355362e-17]",3
112,f4bf52fc-cffa-0f52-f4f9-2eff92fc,0.25,0.0,0.25,0.75,"[0.25,0.0,0.25,0.75]","[1.2039973718564457e-23,1.1636618059221647e-09,1.2039973718564457e-23,1.1952049324004169e-14,0.9999999988363262,1.2039973718564457e-23]",4
113,f6956137-aec3-29d6-ad64-d870e209,0.033333333333333326,1.0,0.42857142857142855,0.2857142857142857,"[0.033333333333333326,1.0,0.42857142857142855,0.2857142857142857]","[0.8065954305911759,0.19340456940882406,8.534099776529099e-18,2.1177444192985378e-17,8.534099776529099e-18,8.534099776529099e-18]",0
114,f6c2c059-c90e-1566-cc25-b0823249,0.75,1.0,0.1,0.9,"[0.75,1.0,0.1,0.9]","[1.1990964660032257e-24,1.1990964660032257e-24,1.1990964660032257e-24,1.201733061722617e-24,1.0,1.199096466003252e-24]",4
115,f83fd099-8c89-2894-3a91-bb38be88,0.13888888888888887,1.0,0.375,0.625,"[0.13888888888888887,1.0,0.375,0.625]","[1.345480040419896e-14,0.8210346208148771,3.8613371539434795e-17,1.7396061101645116e-10,0.17896537265246812,6.358680751515969e-09]",1
116,fcb83a6e-9298-b96c-29e5-c217b27f,0.11111111111111112,0.8333333333333334,0.14285714285714285,0.14285714285714285,"[0.11111111111111112,0.8333333333333334,0.14285714285714285,0.14285714285714285]","[2.02943300862127e-17,0.03211499702172433,2.02943300862127e-17,0.9678850029782756,2.02943300862127e-17,2.02943300862127e-17]",3
117,ff3d026c-5e45-1835-2b58-e6308d38,0.25,0.6666666666666666,0.25,0.75,"[0.25,0.6666666666666666,0.25,0.75]","[8.77499926590195e-25,4.9113101169992784e-09,8.77499926590195e-25,4.155574382025036e-11,0.9999999950471341,2.048966159877896e-24]",4
118,ff549000-a9c8-4964-1ece-6923a32e,0.05555555555555556,1.0,0.6,0.4,"[0.05555555555555556,1.0,0.6,0.4]","[0.9998080821166343,0.00019191788336574673,4.30045756063317e-18,4.30045756063317e-18,4.30045756063317e-18,4.30045756063317e-18]",0
