,users,intensityNormalized,order,freq,catchingUpRatio,pcaInput,_1,_2,features,probability,prediction
202,Plavac_mali,0.04166666666666666,1.0,0.6666666666666666,0.3333333333333333,"[0.04166666666666666,1.0,0.6666666666666666,0.3333333333333333]",0.5547516377073984,0.7846638898578306,"[0.5547516377073984,0.7846638898578306]","[0.03130739533958762,0.9686925990669604,5.593451962284411e-09]",1
203,plombar,0.07142857142857144,0.75,0.5384615384615384,0.46153846153846156,"[0.07142857142857144,0.75,0.5384615384615384,0.46153846153846156]",0.35026468576462055,0.793981054560931,"[0.35026468576462055,0.793981054560931]","[0.2382923448973827,0.7617076551026005,1.6802648417661843e-14]",1
204,Pokmon,0.05952380952380953,1.0,0.5833333333333334,0.4166666666666667,"[0.05952380952380953,1.0,0.5833333333333334,0.4166666666666667]",0.4453381678776601,0.8251409049825138,"[0.4453381678776601,0.8251409049825138]","[0.056768388491327204,0.9432316115086011,7.161390303379265e-14]",1
205,Pokret Otoka,0.0625,1.0,0.5714285714285714,0.42857142857142855,"[0.0625,1.0,0.5714285714285714,0.42857142857142855]",0.4295648602409547,0.8309530124930027,"[0.4295648602409547,0.8309530124930027]","[0.06035058218433161,0.939649417815657,1.1380978449298124e-14]",1
206,Polona,0.037037037037037035,0.9166666666666666,0.4615384615384616,0.0,"[0.037037037037037035,0.9166666666666666,0.4615384615384616,0.0]",0.5054060121780721,0.3876662062222528,"[0.5054060121780721,0.3876662062222528]","[0.0965638928771379,7.423168975220565e-17,0.9034361071228619]",2
207,Primosius,0.027777777777777773,1.0,0.0,0.0,"[0.027777777777777773,1.0,0.0,0.0]",0.13222781713772833,0.21439874003666648,"[0.13222781713772833,0.21439874003666648]","[0.008329951437007557,1.076166178800093e-16,0.9916700485629925]",2
208,RadoL,0.05952380952380953,1.0,0.5,0.25,"[0.05952380952380953,1.0,0.5,0.25]",0.44195628323671515,0.6435863874518359,"[0.44195628323671515,0.6435863874518359]","[0.9998724414324961,1.816540724405561e-05,0.00010939316025988513]",0
209,Ramo,0.015151515151515155,0.8333333333333334,0.8461538461538461,0.15384615384615385,"[0.015151515151515155,0.8333333333333334,0.8461538461538461,0.15384615384615385]",0.7628056698381084,0.6629065055292173,"[0.7628056698381084,0.6629065055292173]","[0.006874841714613842,0.9368643941518131,0.05626076413357306]",1
210,Rebeka,0.052083333333333336,1.0,0.0,0.0,"[0.052083333333333336,1.0,0.0,0.0]",0.12406373418226264,0.2160952625347018,"[0.12406373418226264,0.2160952625347018]","[0.007951074879518245,1.0517912512445251e-16,0.9920489251204816]",2
211,RobiF,0.0,1.0,0.75,0.0,"[0.0,1.0,0.75,0.0]",0.7721960599803301,0.5217398671803083,"[0.7721960599803301,0.5217398671803083]","[0.016362146604118027,4.078432598126238e-06,0.9836337749632839]",2
212,rocco337,0.2916666666666667,1.0,0.2222222222222222,0.7777777777777778,"[0.2916666666666667,1.0,0.2222222222222222,0.7777777777777778]",-0.08077041666560003,1.0113436511905698,"[-0.08077041666560003,1.0113436511905698]","[0.01764542868172801,0.9823545713182718,1.665178996009055e-16]",1
213,Rok321,0.027777777777777773,1.0,0.75,0.25,"[0.027777777777777773,1.0,0.75,0.25]",0.6628321960342038,0.7444638579981329,"[0.6628321960342038,0.7444638579981329]","[0.012883691701760052,0.9870892166249075,2.7091673332544498e-05]",1
214,Roki,0.0972222222222222,0.9166666666666666,0.2307692307692308,0.07692307692307693,"[0.0972222222222222,0.9166666666666666,0.2307692307692308,0.07692307692307693]",0.2603682351791763,0.3646379184481884,"[0.2603682351791763,0.3646379184481884]","[0.19585304533057935,1.0747641244339355e-16,0.8041469546694205]",2
215,rokian,0.027777777777777773,1.0,0.5,0.0,"[0.027777777777777773,1.0,0.5,0.0]",0.5526530586857747,0.42058541336902605,"[0.5526530586857747,0.42058541336902605]","[0.08804801495944804,7.370793220105608e-17,0.9119519850405519]",2
216,Romana,0.06666666666666668,0.75,0.3333333333333333,0.3333333333333333,"[0.06666666666666668,0.75,0.3333333333333333,0.3333333333333333]",0.2306812514589901,0.595836137910223,"[0.2306812514589901,0.595836137910223]","[0.9999995139348229,1.3120739753022606e-16,4.860651770629414e-07]",0
217,ruzica kovacevic,0.04166666666666666,1.0,0.5,0.3333333333333333,"[0.04166666666666666,1.0,0.5,0.3333333333333333]",0.41460989052471636,0.7159349987470441,"[0.41460989052471636,0.7159349987470441]","[0.9448066436334371,0.05519331702261962,3.9343943274243927e-08]",0
218,Sailman,0.04166666666666666,1.0,0.6666666666666666,0.3333333333333333,"[0.04166666666666666,1.0,0.6666666666666666,0.3333333333333333]",0.5547516377073984,0.7846638898578306,"[0.5547516377073984,0.7846638898578306]","[0.03130739533958762,0.9686925990669604,5.593451962284411e-09]",1
219,Salieri,0.11666666666666665,1.0,0.0,0.0,"[0.11666666666666665,1.0,0.0,0.0]",0.10237059947202529,0.22060316517233847,"[0.10237059947202529,0.22060316517233847]","[0.007312334510374653,1.0402027153357773e-16,0.9926876654896253]",2
220,Sandi,0.016666666666666663,1.0,0.6666666666666666,0.16666666666666666,"[0.016666666666666663,1.0,0.6666666666666666,0.16666666666666666]",0.6298379691262737,0.6357288233131382,"[0.6298379691262737,0.6357288233131382]","[0.6755319474036541,0.13128172446199546,0.1931863281343504]",0
221,sawyer,0.1875,1.0,0.2307692307692308,0.46153846153846156,"[0.1875,1.0,0.2307692307692308,0.46153846153846156]",0.08794334815036187,0.7283136726911276,"[0.08794334815036187,0.7283136726911276]","[0.9999999946134218,5.3865779775121785e-09,1.9419506795658054e-16]",0
222,shrike,0.016666666666666663,1.0,0.8333333333333334,0.16666666666666666,"[0.016666666666666663,1.0,0.8333333333333334,0.16666666666666666]",0.7699797163089559,0.7044577144239248,"[0.7699797163089559,0.7044577144239248]","[0.003939688346978032,0.9872211545701574,0.008839157082864537]",1
223,Silvestar Tokic,0.13333333333333333,1.0,0.38461538461538464,0.6153846153846154,"[0.13333333333333333,1.0,0.38461538461538464,0.6153846153846154]",0.17394013622597138,0.9238426632035278,"[0.17394013622597138,0.9238426632035278]","[0.07157610163088025,0.9284238983691196,8.306138952214247e-17]",1
224,��imun Zamberlin,0.006944444444444438,0.9166666666666666,0.8461538461538461,0.0,"[0.006944444444444438,0.9166666666666666,0.8461538461538461,0.0]",0.8389179563686844,0.544170883128698,"[0.8389179563686844,0.544170883128698]","[0.007046540099845235,0.0028978490999774184,0.9900556108001775]",2
225,��katja,0.11111111111111112,0.8333333333333334,0.2857142857142857,0.0,"[0.11111111111111112,0.8333333333333334,0.2857142857142857,0.0]",0.32088663780340054,0.30262636859431724,"[0.32088663780340054,0.30262636859431724]","[0.059707713824625204,7.351423098168632e-17,0.9402922861753746]",2
226,slipke,0.3333333333333333,1.0,0.0,0.0,"[0.3333333333333333,1.0,0.0,0.0]",0.0295936314118741,0.23572645144053894,"[0.0295936314118741,0.23572645144053894]","[0.008442582646470997,1.7014455883579216e-16,0.9915574173535288]",2
227,splicho,0.25,1.0,0.25,0.75,"[0.25,1.0,0.25,0.75]",-0.032303056529288665,0.9953584634308071,"[-0.032303056529288665,0.9953584634308071]","[0.026145080839652484,0.9738549191603474,1.4299284062992776e-16]",1
228,staneb,0.027777777777777773,1.0,0.75,0.25,"[0.027777777777777773,1.0,0.75,0.25]",0.6628321960342038,0.7444638579981329,"[0.6628321960342038,0.7444638579981329]","[0.012883691701760052,0.9870892166249075,2.7091673332544498e-05]",1
229,Stanojevic,0.05555555555555556,1.0,0.0,0.0,"[0.05555555555555556,1.0,0.0,0.0]",0.12289743661719613,0.216337622891564,"[0.12289743661719613,0.216337622891564]","[0.007903673500384494,1.0492313645172246e-16,0.9920963264996154]",2
230,stipica,0.07142857142857144,0.3333333333333333,0.38461538461538464,0.38461538461538464,"[0.07142857142857144,0.3333333333333333,0.38461538461538464,0.38461538461538464]",0.19270002398471903,0.5740801813622852,"[0.19270002398471903,0.5740801813622852]","[0.9999992746648216,1.2464942733091293e-16,7.253351782026278e-07]",0
231,TAMARA L.,0.006944444444444438,0.9166666666666666,0.8461538461538461,0.07692307692307693,"[0.006944444444444438,0.9166666666666666,0.8461538461538461,0.07692307692307693]",0.808138423006963,0.6121047625019063,"[0.808138423006963,0.6121047625019063]","[0.007534445820043794,0.3492714933362096,0.6431940608437465]",2
232,tasa,0.0625,1.0,0.5714285714285714,0.2857142857142857,"[0.0625,1.0,0.5714285714285714,0.2857142857142857]",0.48672685076986566,0.7047900936570444,"[0.48672685076986566,0.7047900936570444]","[0.7439917712434359,0.2560037177719528,4.510984611346893e-06]",0
233,Tatjana,0.08333333333333333,0.6666666666666666,0.5,0.5,"[0.08333333333333333,0.6666666666666666,0.5,0.5]",0.2867392649074352,0.795213442610752,"[0.2867392649074352,0.795213442610752]","[0.5673397028579843,0.43266029714201526,4.730311586656448e-16]",0
234,tibor,0.04166666666666666,1.0,0.16666666666666666,0.3333333333333333,"[0.04166666666666666,1.0,0.16666666666666666,0.3333333333333333]",0.1343263961593521,0.578477216525471,"[0.1343263961593521,0.578477216525471]","[0.9999999702406747,1.4427015503080142e-16,2.9759325195186527e-08]",0
235,Tina Kiler,0.0972222222222222,1.0,0.4615384615384616,0.5384615384615384,"[0.0972222222222222,1.0,0.4615384615384616,0.5384615384615384]",0.28152997065639174,0.8851092627854695,"[0.28152997065639174,0.8851092627854695]","[0.08023699720574495,0.9197630027942549,6.933393250500243e-17]",1
236,Tja��a,0.027777777777777773,1.0,0.6666666666666666,0.0,"[0.027777777777777773,1.0,0.6666666666666666,0.0]",0.6927948058684569,0.48931430447981256,"[0.6927948058684569,0.48931430447981256]","[0.03762917413902464,3.2017099361818605e-11,0.9623708258289584]",2
237,Tojo,0.25,1.0,0.25,0.75,"[0.25,1.0,0.25,0.75]",-0.032303056529288665,0.9953584634308071,"[-0.032303056529288665,0.9953584634308071]","[0.026145080839652484,0.9738549191603474,1.4299284062992776e-16]",1
238,tomaz1961,0.027777777777777773,0.8181818181818182,0.6666666666666666,0.16666666666666666,"[0.027777777777777773,0.8181818181818182,0.6666666666666666,0.16666666666666666]",0.600367962798377,0.5978753115129574,"[0.600367962798377,0.5978753115129574]","[0.6344055242391267,0.00020765236970278516,0.36538682339117057]",0
239,tomba,0.06666666666666668,0.875,0.5555555555555556,0.4444444444444444,"[0.06666666666666668,0.875,0.5555555555555556,0.4444444444444444]",0.39077236310958485,0.8121588561891827,"[0.39077236310958485,0.8121588561891827]","[0.07970576598656427,0.9202942340134259,9.853550668793817e-15]",1
240,Tome,0.033333333333333326,0.8333333333333334,0.7142857142857143,0.2857142857142857,"[0.033333333333333326,0.8333333333333334,0.7142857142857143,0.2857142857142857]",0.5930522149585372,0.7262547685574006,"[0.5930522149585372,0.7262547685574006]","[0.037531506364406116,0.9624594490606846,9.044574909322265e-06]",1
241,Tomica,0.0,1.0,1.0,0.0,"[0.0,1.0,1.0,0.0]",0.9824086807543534,0.6248332038464881,"[0.9824086807543534,0.6248332038464881]","[0.00011881544729071648,0.7226656692474486,0.27721551530526073]",1
242,Tomislav Cipcic,0.027777777777777773,1.0,0.25,0.25,"[0.027777777777777773,1.0,0.25,0.25]",0.24240695448615734,0.5382771846657732,"[0.24240695448615734,0.5382771846657732]","[0.99985905384255,1.3212052542901911e-16,0.0001409461574498415]",0
243,TonCa,0.0972222222222222,1.0,0.3076923076923077,0.23076923076923078,"[0.0972222222222222,1.0,0.3076923076923077,0.23076923076923078]",0.2752864913192625,0.5499316919596026,"[0.2752864913192625,0.5499316919596026]","[0.9998116922556013,1.270998454524126e-16,0.0001883077443986305]",0
244,toni88,0.16666666666666666,1.0,0.25,0.5,"[0.16666666666666666,1.0,0.25,0.5]",0.09572156845790217,0.7687567069031878,"[0.09572156845790217,0.7687567069031878]","[0.9999860734202595,1.3926579740285348e-05,2.310105625675165e-16]",0
245,Tpk,0.013888888888888895,0.8333333333333334,0.7142857142857143,0.14285714285714285,"[0.013888888888888895,0.8333333333333334,0.7142857142857143,0.14285714285714285]",0.6567454718518206,0.598734631723014,"[0.6567454718518206,0.598734631723014]","[0.2649620574484134,0.0028313143976138643,0.7322066281539727]",2
246,Trojan,0.0,1.0,0.8888888888888888,0.0,"[0.0,1.0,0.8888888888888888,0.0]",0.8889808492992319,0.5790139431059638,"[0.8889808492992319,0.5790139431059638]","[0.0020854289901080032,0.2440028929394013,0.7539116780704906]",2
247,Urle,0.2777777777777777,1.0,0.07692307692307693,0.15384615384615385,"[0.2777777777777777,1.0,0.07692307692307693,0.15384615384615385]",0.05137613212150309,0.39943747114367745,"[0.05137613212150309,0.39943747114367745]","[0.9801825597560623,9.52189311235485e-16,0.019817440243936797]",0
248,Urosv,0.027777777777777773,1.0,0.75,0.16666666666666666,"[0.027777777777777773,1.0,0.75,0.16666666666666666]",0.6961766905094019,0.6708688220104905,"[0.6961766905094019,0.6708688220104905]","[0.028817110442298503,0.953704270437268,0.017478619120433435]",1
249,vanja123,0.05555555555555556,0.5,0.6,0.4,"[0.05555555555555556,0.5,0.6,0.4]",0.3965750541647708,0.7107878750401941,"[0.3965750541647708,0.7107878750401941]","[0.9847246060828524,0.015275369140910003,2.4776237525356005e-08]",0
250,Vedran,0.00833333333333334,1.0,0.5454545454545454,0.09090909090909091,"[0.00833333333333334,1.0,0.5454545454545454,0.09090909090909091]",0.5610289893997537,0.518257932205513,"[0.5610289893997537,0.518257932205513]","[0.24364484851047294,7.918458091056412e-13,0.7563551514887353]",2
251,Vedran_499,0.033333333333333326,0.5,0.42857142857142855,0.14285714285714285,"[0.033333333333333326,0.5,0.42857142857142855,0.14285714285714285]",0.362785144431049,0.4114509411375994,"[0.362785144431049,0.4114509411375994]","[0.2641649574070131,8.858765968232064e-17,0.7358350425929867]",2
252,vedrana,0.027777777777777773,0.3333333333333333,0.5,0.25,"[0.027777777777777773,0.3333333333333333,0.5,0.25]",0.3582474434880069,0.49973061654410705,"[0.3582474434880069,0.49973061654410705]","[0.933990177456964,1.6657337504920544e-16,0.06600982254303574]",0
253,vibord,0.07142857142857144,0.9166666666666666,0.15384615384615385,0.23076923076923078,"[0.07142857142857144,0.9166666666666666,0.15384615384615385,0.23076923076923078]",0.14279228683279213,0.4669842593056833,"[0.14279228683279213,0.4669842593056833]","[0.9985780922392589,2.6427881982297487e-16,0.0014219077607408469]",0
254,vid,0.06944444444444442,0.9,0.2727272727272727,0.36363636363636365,"[0.06944444444444442,0.9,0.2727272727272727,0.36363636363636365]",0.18789603699826504,0.6296685120009258,"[0.18789603699826504,0.6296685120009258]","[0.9999999984695509,2.3880563553504813e-15,1.53044671721154e-09]",0
255,Vido,0.08333333333333333,0.6666666666666666,0.5,0.5,"[0.08333333333333333,0.6666666666666666,0.5,0.5]",0.2867392649074352,0.795213442610752,"[0.2867392649074352,0.795213442610752]","[0.5673397028579843,0.43266029714201526,4.730311586656448e-16]",0
256,Vido Repan��ek,0.027777777777777773,1.0,0.75,0.0,"[0.027777777777777773,1.0,0.75,0.0]",0.762865679459798,0.5236787500352058,"[0.762865679459798,0.5236787500352058]","[0.017711354996882322,3.09780200615562e-06,0.9822855472011115]",2
257,Viktor Vic,0.00833333333333334,0.8,0.6363636363636364,0.09090909090909091,"[0.00833333333333334,0.8,0.6363636363636364,0.09090909090909091]",0.6091583028768374,0.5132544468295883,"[0.6091583028768374,0.5132544468295883]","[0.11155430084432022,9.742752343261216e-12,0.888445699145937]",2
258,vini,0.08333333333333333,0.7777777777777778,0.1,0.0,"[0.08333333333333333,0.7777777777777778,0.1,0.0]",0.166194727148882,0.21230053881698474,"[0.166194727148882,0.21230053881698474]","[0.011365389081473021,1.221786893275087e-16,0.9886346109185269]",2
259,Vlado,0.0,0.9,0.8181818181818182,0.0,"[0.0,0.9,0.8181818181818182,0.0]",0.8153709549710559,0.5286102460074532,"[0.8153709549710559,0.5286102460074532]","[0.010470688208367105,0.0001388242566345743,0.9893904875349984]",2
260,Vlajko,0.1875,1.0,0.15384615384615385,0.0,"[0.1875,1.0,0.15384615384615385,0.0]",0.20793974192868245,0.28898936978536083,"[0.20793974192868245,0.28898936978536083]","[0.03950450034813148,7.792215009071951e-17,0.9604954996518684]",2
261,Vlasta Svetina,0.9166666666666666,0.0,0.0,0.0,"(4,[0],[0.9166666666666666])",-0.3079025571775627,0.06398313421161736,"[-0.3079025571775627,0.06398313421161736]","[1.4604206998846385e-06,9.56231934300791e-16,0.9999985395792992]",2
262,wavemaker,0.08333333333333333,1.0,0.4166666666666667,0.4166666666666667,"[0.08333333333333333,1.0,0.4166666666666667,0.4166666666666667]",0.297198951677379,0.7580739134616394,"[0.297198951677379,0.7580739134616394]","[0.9600333172222842,0.03996668277753742,1.7818837444671476e-13]",0
263,x,0.3333333333333333,1.0,0.0,0.0,"[0.3333333333333333,1.0,0.0,0.0]",0.0295936314118741,0.23572645144053894,"[0.0295936314118741,0.23572645144053894]","[0.008442582646470997,1.7014455883579216e-16,0.9915574173535288]",2
264,��anetic,0.4583333333333333,1.0,0.07692307692307693,0.0,"[0.4583333333333333,1.0,0.07692307692307693,0.0]",0.052287725461486315,0.27617245095409454,"[0.052287725461486315,0.27617245095409454]","[0.036471423500599294,2.570155485736718e-16,0.9635285764994005]",2
265,Zdenko,0.125,0.5,0.2,0.4,"[0.125,0.5,0.2,0.4]",0.036908909625003206,0.5506857435115503,"[0.036908909625003206,0.5506857435115503]","[0.9999999939940123,2.7211247822134087e-16,6.0059874666359036e-09]",0
266,Zdenko ��krlj,0.07142857142857144,0.5,0.38461538461538464,0.0,"[0.07142857142857144,0.5,0.38461538461538464,0.0]",0.3701907237363689,0.2698207606932052,"[0.3701907237363689,0.2698207606932052]","[0.08992611729276463,1.8945343109084125e-16,0.9100738827072351]",2
267,Zdravko,0.052083333333333336,1.0,0.3076923076923077,0.15384615384615385,"[0.052083333333333336,1.0,0.3076923076923077,0.15384615384615385]",0.3212278930268486,0.47884712794718587,"[0.3212278930268486,0.47884712794718587]","[0.9214375848062545,1.7039023322614375e-16,0.07856241519374538]",0
268,��ivko Joncic,0.4583333333333333,1.0,0.07692307692307693,0.0,"[0.4583333333333333,1.0,0.07692307692307693,0.0]",0.052287725461486315,0.27617245095409454,"[0.052287725461486315,0.27617245095409454]","[0.036471423500599294,2.570155485736718e-16,0.9635285764994005]",2
269,��S,0.25,0.6666666666666666,0.0,0.0,"[0.25,0.6666666666666666,0.0,0.0]",0.010398707087383857,0.15908985048192345,"[0.010398707087383857,0.15908985048192345]","[0.0010492532500317056,1.6074379583222428e-16,0.9989507467499681]",2
270,zvjezdana,0.05555555555555556,1.0,0.4,0.4,"[0.05555555555555556,1.0,0.4,0.4]",0.2991840563746826,0.7345431342981349,"[0.2991840563746826,0.7345431342981349]","[0.9968894281706149,0.003110571825095361,4.289622438948026e-12]",0
271,Zvonimir Matic,0.25,0.0,0.25,0.75,"[0.25,0.0,0.25,0.75]",-0.17386125418754916,0.7828986062490382,"[-0.17386125418754916,0.7828986062490382]","[0.9999999999957822,4.2161189011263936e-12,1.781238708477744e-15]",0
