,users,followingRatio,order,freq,catchingUpRatio,pcaInput,_1,_2,features,probability,prediction
78,gpet,0.09999999999999999,0.9090909090909092,0.8333333333333334,0.16666666666666666,"[0.09999999999999999,0.9090909090909092,0.8333333333333334,0.16666666666666666]",0.5715629862649717,0.8065346621756271,"[0.5715629862649717,0.8065346621756271]","[4.878705718127385e-05,4.291297023843852e-08,0.00018086734333216915,0.8886625597298647,1.314610363146336e-07,3.9252312386068517e-16,0.11110761149561477]",3
79,Gregor Primc,0.09999999999999999,1.0,0.4166666666666667,0.08333333333333333,"[0.09999999999999999,1.0,0.4166666666666667,0.08333333333333333]",0.3240847175618381,0.533199357348848,"[0.3240847175618381,0.533199357348848]","[0.004896899296977328,9.98362898993796e-17,0.0590405567756029,1.8854609614009635e-09,0.04130170909631132,9.98362898993796e-17,0.8947608329456473]",6
80,greta,0.25,0.6666666666666666,0.2857142857142857,0.42857142857142855,"[0.25,0.6666666666666666,0.2857142857142857,0.42857142857142855]",-0.034406904388792126,0.6840212029829402,"[-0.034406904388792126,0.6840212029829402]","[0.06885036819122152,2.234996240760153e-16,0.9311312078207676,1.842397573109038e-05,4.182803624847651e-16,2.234996240760153e-16,1.2278844872482217e-11]",2
81,Grozdana Sirotic,0.3333333333333333,1.0,0.5,0.0,"[0.3333333333333333,1.0,0.5,0.0]",0.28241112849348193,0.549784548201776,"[0.28241112849348193,0.549784548201776]","[0.04680066067705966,1.49036292377574e-16,0.12790242814770064,7.818358768178052e-09,0.019593354359381452,1.49036292377574e-16,0.8057035489974993]",6
82,Grup amor,0.16666666666666666,0.875,0.1111111111111111,0.0,"[0.16666666666666666,0.875,0.1111111111111111,0.0]",0.08980871732271963,0.2828627960246143,"[0.08980871732271963,0.2828627960246143]","[0.0239397120667122,1.0481408103761714e-16,1.992233907251518e-06,1.0481408103761714e-16,0.9748115354156325,1.0481408103761714e-16,0.0012467602837474222]",4
83,HanaP,0.33333333333333337,1.0,0.0,0.0,"[0.33333333333333337,1.0,0.0,0.0]",-0.06840475696556375,0.276509101543895,"[-0.06840475696556375,0.276509101543895]","[0.3080108403022054,1.0765966095494441e-16,9.992941716756298e-08,1.0765966095494441e-16,0.6913196313400432,1.0765966095494441e-16,0.0006694284283337656]",4
84,Hrvoje Juvancic,0.2,1.0,0.5555555555555556,0.4444444444444444,"[0.2,1.0,0.5555555555555556,0.4444444444444444]",0.21811909778356314,0.9106993757451836,"[0.21811909778356314,0.9106993757451836]","[0.0016307565777384189,0.9612102127010871,0.000184182240973592,0.036974848480200766,1.9444530027591075e-17,1.9444529816794696e-17,1.0579505511730043e-16]",1
85,Igor ��utic,0.08333333333333333,1.0,0.8461538461538461,0.0,"[0.08333333333333333,1.0,0.8461538461538461,0.0]",0.668691252600558,0.6993541523190905,"[0.668691252600558,0.6993541523190905]","[1.518310931946311e-09,1.1658794216976215e-16,0.00020411863128885917,0.3315821506332311,3.643718865173154e-05,1.1658794216976215e-16,0.6681772920285172]",6
86,Igor ��afran,0.08333333333333333,0.75,0.7692307692307693,0.0,"[0.08333333333333333,0.75,0.7692307692307693,0.0]",0.584018237815927,0.6013915304317977,"[0.584018237815927,0.6013915304317977]","[3.7411130942548576e-08,2.273626355529464e-16,0.011602131764429058,0.0038378181968466113,0.002159714526492513,2.273626355529464e-16,0.9824002981011005]",6
87,Igor29,0.5,1.0,0.3333333333333333,0.6666666666666666,"[0.5,1.0,0.3333333333333333,0.6666666666666666]",-0.19976598939698412,1.0126299977813236,"[-0.19976598939698412,1.0126299977813236]","[1.2681604361057123e-14,0.9838347241432532,0.000588314009704697,0.015576961847029452,2.0457351099474163e-17,2.0457351099474163e-17,2.0457351099474163e-17]",1
88,IgorGancevic,0.3333333333333333,0.8571428571428571,0.125,0.25,"[0.3333333333333333,0.8571428571428571,0.125,0.25]",-0.09935694503583463,0.5106947392145911,"[-0.09935694503583463,0.5106947392145911]","[0.9577133483055142,4.2427121335652093e-16,0.04228285238160062,4.2728749355180333e-16,1.3088653055450375e-07,4.2427121335652093e-16,3.668426353128355e-06]",0
89,igorr,0.3333333333333333,1.0,0.2222222222222222,0.1111111111111111,"[0.3333333333333333,1.0,0.2222222222222222,0.1111111111111111]",0.04257450922888635,0.48588538983356483,"[0.04257450922888635,0.48588538983356483]","[0.9819133594887192,9.206798993908113e-17,0.013500356406798118,9.681099907542777e-17,0.0008059058634667587,9.206798993908113e-17,0.0037803782410156693]",0
90,iivana,0.25,0.8333333333333334,0.2857142857142857,0.14285714285714285,"[0.25,0.8333333333333334,0.2857142857142857,0.14285714285714285]",0.10161784027299478,0.4952199929279119,"[0.10161784027299478,0.4952199929279119]","[0.9338575684880538,1.2109837734517743e-16,0.03265772284103161,7.636502617589517e-16,0.0048820280478127885,1.2109837734517743e-16,0.0286026806231009]",0
91,Ina,0.1,1.0,0.9,0.0,"[0.1,1.0,0.9,0.0]",0.6969109190127598,0.731425221786841,"[0.6969109190127598,0.731425221786841]","[6.330172697709324e-10,1.3146472178054313e-16,4.471100363505454e-05,0.40565673974406163,9.652591927676616e-06,1.3146472178054313e-16,0.5942888960273581]",6
92,Ines,1.0,1.0,0.125,0.875,"[1.0,1.0,0.125,0.875]",-0.717014898146286,1.1428584094476175,"[-0.717014898146286,1.1428584094476175]","[9.463971915257001e-17,0.9976875854470663,6.239649434397452e-05,0.002250018058589527,9.463971915257001e-17,9.463971915257001e-17,9.463971915257001e-17]",1
93,Ivan Odrljin,0.09090909090909093,0.9166666666666666,0.6923076923076923,0.07692307692307693,"[0.09090909090909093,0.9166666666666666,0.6923076923076923,0.07692307692307693]",0.51505688901128,0.6586980189096213,"[0.51505688901128,0.6586980189096213]","[7.607515632250003e-06,7.235821560138587e-17,0.005597310274693076,0.02324171304221325,0.00032783754630778,7.235821560138587e-17,0.9708255316211535]",6
94,Ivana PR,0.2,1.0,1.0,0.0,"[0.2,1.0,1.0,0.0]",0.7097110608965512,0.80192874700752,"[0.7097110608965512,0.80192874700752]","[1.0631497295622598e-09,0.8778402718048058,8.496997281228666e-07,0.026975011371264325,1.214489436254827e-07,5.503511409377131e-17,0.0951837446121084]",1
95,IvanV,0.5,0.8,0.3333333333333333,0.3333333333333333,"[0.5,0.8,0.3333333333333333,0.3333333333333333]",-0.08951034611383929,0.7041321987401115,"[-0.08951034611383929,0.7041321987401115]","[0.006077926715478022,2.343439957527584e-16,0.9938848961746536,3.717710986231117e-05,2.343622909592571e-16,2.343439957527584e-16,5.413269098700356e-15]",2
96,Ivica Komljenovic,0.5,0.9166666666666666,0.15384615384615385,0.8461538461538461,"[0.5,0.9166666666666666,0.15384615384615385,0.8461538461538461]",-0.40852729299471924,1.0379165160223276,"[-0.40852729299471924,1.0379165160223276]","[1.348507358660963e-15,8.965882196229877e-12,0.04345679960992085,0.956543200381108,1.348507308941211e-15,1.348507308941211e-15,1.348507308941211e-15]",3
97,Iztok3,0.25,1.0,0.2,0.4,"[0.25,1.0,0.2,0.4]",-0.04205593187638346,0.6891261734896637,"[-0.04205593187638346,0.6891261734896637]","[0.047961696508523964,2.246855606724731e-16,0.9520121671897551,2.613629841446562e-05,2.6295396532552108e-16,2.246855606724731e-16,3.305642421803038e-12]",2
98,jadralec Jaro,0.14285714285714285,0.7142857142857143,0.625,0.125,"[0.14285714285714285,0.7142857142857143,0.625,0.125]",0.3937345099762262,0.6229176619562593,"[0.3937345099762262,0.6229176619562593]","[0.0020820952685411736,1.0846003587766996e-16,0.05709645318376253,0.00044549584382411693,0.0013434002529179147,1.0846003587766996e-16,0.939032555450954]",6
99,Jadran,0.09999999999999999,1.0,0.8333333333333334,0.16666666666666666,"[0.09999999999999999,1.0,0.8333333333333334,0.16666666666666666]",0.5827271099371986,0.8268692968950409,"[0.5827271099371986,0.8268692968950409]","[1.418260498406354e-06,0.9839101399457273,2.2252700293968406e-06,0.01435858629743849,9.282401796752969e-10,1.472690357469472e-17,0.0017276292980663275]",1
100,Janez  stupica,0.16666666666666666,0.8571428571428571,0.625,0.0,"[0.16666666666666666,0.8571428571428571,0.625,0.0]",0.4481765356247735,0.5597349240634246,"[0.4481765356247735,0.5597349240634246]","[2.268802404069238e-05,9.129435546156875e-17,0.02845996884534943,1.9177169365309866e-06,0.01380664083590235,9.129435546156875e-17,0.9577087845777709]",6
101,Jani Pristavec,0.08333333333333333,1.0,0.6923076923076923,0.07692307692307693,"[0.08333333333333333,1.0,0.6923076923076923,0.07692307692307693]",0.5296363535296106,0.676137461653243,"[0.5296363535296106,0.676137461653243]","[5.7719548666605395e-06,7.914313189090937e-17,0.0036343608126913787,0.06915185499087127,0.0001606184965388314,7.914313189090937e-17,0.9270473937450318]",6
102,Jaro��,0.19999999999999998,0.8,0.5,0.0,"[0.19999999999999998,0.8,0.5,0.0]",0.33433410335860647,0.4839171039669285,"[0.33433410335860647,0.4839171039669285]","[0.0013376980712588294,1.5772694694339938e-16,0.040281885713606934,1.861401512384628e-12,0.21606486419938709,1.5772694694339938e-16,0.7423155520138853]",6
103,Jasminka,0.19999999999999998,0.8333333333333334,0.5714285714285714,0.2857142857142857,"[0.19999999999999998,0.8333333333333334,0.5714285714285714,0.2857142857142857]",0.2729869858412966,0.7564938599272217,"[0.2729869858412966,0.7564938599272217]","[0.2618824147592404,2.1142101330668338e-16,0.09169743530433432,0.6464021390551671,7.76744408869848e-11,2.1142101330668338e-16,1.801080358342729e-05]",3
104,jelena,0.1,1.0,0.9090909090909092,0.09090909090909091,"[0.1,1.0,0.9090909090909092,0.09090909090909091]",0.6665211945587306,0.8083288488147574,"[0.6665211945587306,0.8083288488147574]","[8.780735750021178e-09,0.9657845459458226,7.128880349952145e-07,0.012830793461947642,2.3026011039979506e-08,1.8651675661097473e-17,0.02138391589744791]",1
105,Jelena-Marija,0.25,0.8,0.2727272727272727,0.6363636363636364,"[0.25,0.8,0.2727272727272727,0.6363636363636364]",-0.11118654605432526,0.8711700875968552,"[-0.11118654605432526,0.8711700875968552]","[9.44343747881347e-07,1.9639901446886614e-16,0.2151331598101909,0.7848658958460605,1.9639901446886614e-16,1.9639901446886614e-16,1.963990144689233e-16]",3
106,Jelena Cutura,0.25,1.0,0.6,0.2,"[0.25,1.0,0.6,0.2]",0.31948680570807947,0.7494895692208675,"[0.31948680570807947,0.7494895692208675]","[0.147508415159132,2.36007491852296e-16,0.06502643835828878,0.7870467650419012,2.9784904068267566e-09,2.36007491852296e-16,0.0004183784621872305]",3
107,jerko,0.16666666666666666,0.9090909090909092,0.5,0.5,"[0.16666666666666666,0.9090909090909092,0.5,0.5]",0.1646269904582187,0.8986782576549432,"[0.1646269904582187,0.8986782576549432]","[0.012124361339244724,2.9089857351504514e-13,0.007856912919156071,0.9800187257413077,2.244220425818417e-16,2.2442204247346635e-16,2.645867942619497e-16]",3
108,Jerko. Marinkovic,0.125,0.9090909090909092,0.6666666666666666,0.3333333333333333,"[0.125,0.9090909090909092,0.6666666666666666,0.3333333333333333]",0.3728752412955966,0.8512857569245266,"[0.3728752412955966,0.8512857569245266]","[0.03899718378249449,1.0435628971349461e-10,0.0015111202758864397,0.9594911654166456,5.756186503338095e-14,2.5456613190844392e-16,5.304205593876425e-07]",3
109,Josip Rabanasic,0.25,0.8333333333333334,0.42857142857142855,0.42857142857142855,"[0.25,0.8333333333333334,0.42857142857142855,0.42857142857142855]",0.08629376580811304,0.7993800656803078,"[0.08629376580811304,0.7993800656803078]","[0.05420196626920181,2.2772738362024745e-16,0.2889953432916328,0.6568026904390467,2.277471842676812e-16,2.2772738362024745e-16,1.1793889746105766e-13]",3
110,josko52@gmail.com,0.5,0.8333333333333334,0.14285714285714285,0.7142857142857143,"[0.5,0.8333333333333334,0.14285714285714285,0.7142857142857143]",-0.37313722707028085,0.9089251310201343,"[-0.37313722707028085,0.9089251310201343]","[8.522595056488541e-16,6.51680006978499e-16,0.4948430028427741,0.5051569971572226,6.51680006978499e-16,6.51680006978499e-16,6.51680006978499e-16]",3
111,JOZE,0.5,0.5,0.0,0.0,"[0.5,0.5,0.0,0.0]",-0.22541249584284107,0.1910826704022902,"[-0.22541249584284107,0.1910826704022902]","[0.33178938789321827,4.889507934619839e-16,1.3804265343988287e-11,4.889507934619839e-16,0.6681859954017626,4.889507934619839e-16,2.4616691213345383e-05]",4
112,Jo��ko,0.125,0.8888888888888888,0.6,0.0,"[0.125,0.8888888888888888,0.6,0.0]",0.45843558889149516,0.5465686203295489,"[0.45843558889149516,0.5465686203295489]","[1.1388008952929555e-05,1.2910700619695984e-16,0.0345872671262694,7.3931403677662e-07,0.021347178809927588,1.2910700619695984e-16,0.944053426740813]",6
113,Jure Gros,0.16666666666666666,1.0,0.3076923076923077,0.3076923076923077,"[0.16666666666666666,1.0,0.3076923076923077,0.3076923076923077]",0.11864080166276109,0.6617367959721905,"[0.11864080166276109,0.6617367959721905]","[0.6162723396821065,1.183487112833822e-16,0.3836724838906706,4.961066394717312e-05,7.368657162682773e-10,1.183487112833822e-16,5.565026409792133e-06]",0
114,jure111,1.0,1.0,0.16666666666666666,0.8333333333333334,"[1.0,1.0,0.16666666666666666,0.8333333333333334]",-0.6709281516044435,1.1326611630034615,"[-0.6709281516044435,1.1326611630034615]","[9.767692653778893e-17,0.9966352273861113,0.00010706206766349567,0.003257710546225096,9.767692653778893e-17,9.767692653778893e-17,9.767692653778893e-17]",1
115,jurebizjak,0.1111111111111111,1.0,0.5,0.08333333333333333,"[0.1111111111111111,1.0,0.5,0.08333333333333333]",0.37618036122634374,0.5805062024461729,"[0.37618036122634374,0.5805062024461729]","[0.0013049252682477742,7.94864628957615e-17,0.04983406500881324,3.021379408566304e-06,0.0069216001200347035,7.94864628957615e-17,0.9419363882234956]",6
116,kapitan72,0.2,0.625,0.5555555555555556,0.4444444444444444,"[0.2,0.625,0.5555555555555556,0.4444444444444444]",0.17206708763562734,0.8268190075276014,"[0.17206708763562734,0.8268190075276014]","[0.04893488222631167,1.0870289835602793e-16,0.03237074585696263,0.918694371914461,1.0891150437498404e-16,1.0870289835602793e-16,2.264376846291139e-12]",3
117,Karla,0.5,1.0,0.5,0.5,"[0.5,1.0,0.5,0.5]",-0.01541900322961362,0.9718410120046999,"[-0.01541900322961362,0.9718410120046999]","[3.8778094105006306e-08,0.9860100437853163,0.00027721908539761155,0.013712698351192026,1.1902604184948505e-17,1.1902604184948505e-17,1.1902604184948505e-17]",1
118,Karmen Hrvatic,0.16666666666666666,1.0,0.5454545454545454,0.45454545454545453,"[0.16666666666666666,1.0,0.5454545454545454,0.45454545454545453]",0.22606756490336474,0.9078886235261869,"[0.22606756490336474,0.9078886235261869]","[0.0025805782905152035,0.9456641520679973,0.00024205234890850347,0.05151321729257872,2.6089436593575538e-17,2.608943545135298e-17,4.0768887430468984e-16]",1
119,Katarina ��edlbauer,0.5,1.0,0.0,0.0,"[0.5,1.0,0.0,0.0]",-0.16400981564559333,0.3029231613590664,"[-0.16400981564559333,0.3029231613590664]","[0.9121453774825868,3.5135680767672677e-16,2.91874996073108e-07,3.5135680767672677e-16,0.08753820357429688,3.5135680767672677e-16,0.0003161270681192333]",0
120,kec,0.3333333333333333,0.9166666666666666,0.07692307692307693,0.07692307692307693,"[0.3333333333333333,0.9166666666666666,0.07692307692307693,0.07692307692307693]",-0.055778412011364534,0.36077945827863234,"[-0.055778412011364534,0.36077945827863234]","[0.9167113809369897,1.3611990458090966e-16,2.9103650576422238e-05,1.3611990458090966e-16,0.08076366603120283,1.3611990458090966e-16,0.0024958493812306626]",0
121,kemi,0.2,0.5714285714285714,0.5,0.25,"[0.2,0.5714285714285714,0.5,0.25]",0.20515177017547453,0.6306112243805642,"[0.20515177017547453,0.6306112243805642]","[0.6398239284938033,1.6427234211187063e-16,0.35408616202933874,2.2338169437495225e-05,4.6153092213158814e-06,1.6427234211187063e-16,0.006062955998198855]",0
122,Kiklop,0.2,0.4,0.18181818181818185,0.0,"[0.2,0.4,0.18181818181818185,0.0]",0.0619654866359611,0.22054215423740148,"[0.0619654866359611,0.22054215423740148]","[0.02456970483992096,3.2747593792799233e-16,6.437854724658259e-08,3.2747593792799233e-16,0.9753138967246949,3.2747593792799233e-16,0.00011633405683583153]",4
123,KlaraM,0.3333333333333333,1.0,0.25,0.0,"[0.3333333333333333,1.0,0.25,0.0]",0.10700318576395909,0.4131468248728355,"[0.10700318576395909,0.4131468248728355]","[0.44539603604401495,1.5710281806608625e-16,0.0026515868579910975,1.5710284573331643e-16,0.45919894572376524,1.5710281806608625e-16,0.09275343137422828]",4
124,Kreso,0.25,1.0,0.16666666666666666,0.5,"[0.25,1.0,0.16666666666666666,0.5]",-0.10588867218226633,0.7500362911766887,"[-0.10588867218226633,0.7500362911766887]","[0.000517622687677643,2.2980881398057803e-16,0.9976243458188756,0.0018580314934457433,2.2980881422078237e-16,2.2980881398057803e-16,2.306357411952781e-16]",2
125,Kristijan Lopac,0.16666666666666666,0.7,0.2727272727272727,0.18181818181818182,"[0.16666666666666666,0.7,0.2727272727272727,0.18181818181818182]",0.1081764227399363,0.4759200467817758,"[0.1081764227399363,0.4759200467817758]","[0.8904450984487753,1.4488411612458719e-16,0.022884035453377367,1.6837305534032116e-16,0.024156798182601184,1.4488411612458719e-16,0.06251406791524572]",0
126,Ksenija Sekulic,0.16666666666666666,0.4545454545454545,0.0,0.0,"[0.16666666666666666,0.4545454545454545,0.0,0.0]",-0.039784440318895296,0.12808723341224054,"[-0.039784440318895296,0.12808723341224054]","[0.09883457202044067,1.873739445834109e-15,2.4507093077695734e-11,1.873739445834109e-15,0.901162613782635,1.873739445834109e-15,2.8141724116643183e-06]",4
127,Kskoric,0.3333333333333333,0.8888888888888888,0.0,0.0,"[0.3333333333333333,0.8888888888888888,0.0,0.0]",-0.08204979700939656,0.25165565910905585,"[-0.08204979700939656,0.25165565910905585]","[0.22282504155132604,1.0593831490151455e-16,1.2868365241983021e-08,1.0593831490151455e-16,0.7768961504479892,1.0593831490151455e-16,0.0002787951323190305]",4
128,Kvasina,0.2,1.0,0.4545454545454545,0.5454545454545454,"[0.2,1.0,0.4545454545454545,0.5454545454545454]",0.10639365162152034,0.9354199731855614,"[0.10639365162152034,0.9354199731855614]","[0.00014643368140299223,0.9130089101696593,0.0008990481306465204,0.08594560801829111,4.47614166390883e-17,4.47614166390883e-17,4.476143732170154e-17]",1
129,Labura,0.5,1.0,0.25,0.5,"[0.5,1.0,0.25,0.5]",-0.19082694595913643,0.8352032886757593,"[-0.19082694595913643,0.8352032886757593]","[9.269781925690879e-08,3.475094721367205e-16,0.8362315211397707,0.16376838616240855,3.475094721367205e-16,3.475094721367205e-16,3.4750947213672413e-16]",2
130,Lana,0.3333333333333333,1.0,0.75,0.25,"[0.3333333333333333,1.0,0.75,0.25]",0.35670653470147184,0.8842434735245928,"[0.35670653470147184,0.8842434735245928]","[0.00209864911740899,0.9777339945552178,3.244235071065092e-05,0.020134913741990005,2.0323705914904205e-17,1.4948670873396636e-17,2.346725016968207e-10]",1
131,Lea Svilicic,0.14285714285714285,0.9090909090909092,0.3333333333333333,0.08333333333333333,"[0.14285714285714285,0.9090909090909092,0.3333333333333333,0.08333333333333333]",0.22986712170014362,0.4741110016627361,"[0.22986712170014362,0.4741110016627361]","[0.06849110469969084,1.736537859784379e-16,0.03809920606578328,5.198392888372512e-15,0.2838953732082762,1.736537859784379e-16,0.6095143160262442]",6
132,Leo Mihaljevic,0.3333333333333333,1.0,0.75,0.25,"[0.3333333333333333,1.0,0.75,0.25]",0.35670653470147184,0.8842434735245928,"[0.35670653470147184,0.8842434735245928]","[0.00209864911740899,0.9777339945552178,3.244235071065092e-05,0.020134913741990005,2.0323705914904205e-17,1.4948670873396636e-17,2.346725016968207e-10]",1
133,ljubica basic,0.07692307692307693,1.0,0.9230769230769232,0.0,"[0.07692307692307693,1.0,0.9230769230769232,0.0]",0.7263400449281046,0.7403806033504887,"[0.7263400449281046,0.7403806033504887]","[1.1548900794110684e-10,1.8009984153058746e-16,2.1268190253697162e-05,0.42199127495395866,6.238693465542598e-06,1.8009984153058746e-16,0.5779812180468327]",6
134,Luc,0.11111111111111112,1.0,0.8181818181818182,0.18181818181818182,"[0.11111111111111112,1.0,0.8181818181818182,0.18181818181818182]",0.5595946224342235,0.8323383238321092,"[0.5595946224342235,0.8323383238321092]","[4.657744735101894e-06,0.9845132529933799,3.005983072433182e-06,0.014843402378736903,2.6882208214464965e-10,1.4182026242685098e-17,0.0006356806312536192]",1
135,lucijan,0.125,0.6666666666666666,0.4615384615384616,0.07692307692307693,"[0.125,0.6666666666666666,0.4615384615384616,0.07692307692307693]",0.3028849446700837,0.48205352007580393,"[0.3028849446700837,0.48205352007580393]","[0.004670103458119013,1.4413362207605725e-16,0.037756961003582605,3.6288278820237313e-13,0.23597959609584812,1.4413362207605725e-16,0.721593339442087]",6
136,ludmilla,0.2,0.5,0.4,0.0,"[0.2,0.5,0.4,0.0]",0.2273293181484487,0.36215772006128666,"[0.2273293181484487,0.36215772006128666]","[0.004168457152493817,1.9875046407858568e-16,0.0009149549929266098,1.9875046422282125e-16,0.9645978623745537,1.9875046407858568e-16,0.03031872548002535]",4
137,Luka Skocir,0.25,1.0,0.4444444444444444,0.5555555555555556,"[0.25,1.0,0.4444444444444444,0.5555555555555556]",0.06653958940130728,0.9458162508741508,"[0.06653958940130728,0.9458162508741508]","[1.7256717716330346e-05,0.9411446530312237,0.0007639290944610311,0.05807416115659895,3.2984593127915735e-17,3.2984593127915735e-17,3.298459314466055e-17]",1
138,luka.voncina,0.09999999999999999,1.0,0.8333333333333334,0.16666666666666666,"[0.09999999999999999,1.0,0.8333333333333334,0.16666666666666666]",0.5827271099371986,0.8268692968950409,"[0.5827271099371986,0.8268692968950409]","[1.418260498406354e-06,0.9839101399457273,2.2252700293968406e-06,0.01435858629743849,9.282401796752969e-10,1.472690357469472e-17,0.0017276292980663275]",1
139,lukaaa11,0.25,1.0,0.3333333333333333,0.3333333333333333,"[0.25,1.0,0.3333333333333333,0.3333333333333333]",0.0784583139851042,0.709247305400065,"[0.0784583139851042,0.709247305400065]","[0.3389981596875796,1.853461194945168e-16,0.6584670936647881,0.002534741496342598,5.993937158205784e-14,1.853461194945168e-16,5.151229655892905e-09]",2
140,Lupodimare,0.25,0.4,0.3333333333333333,0.3333333333333333,"[0.25,0.4,0.3333333333333333,0.3333333333333333]",0.004775097748406926,0.5750387162519336,"[0.004775097748406926,0.5750387162519336]","[0.8265944629355948,1.446006999602627e-16,0.1733981903072002,1.697079881305389e-11,2.57143525204635e-08,1.446006999602627e-16,7.321025881496741e-06]",0
141,Maja Demaria,0.16666666666666669,1.0,0.6,0.4,"[0.16666666666666669,1.0,0.6,0.4]",0.28639930583086787,0.8945395009083827,"[0.28639930583086787,0.8945395009083827]","[0.0033181587254573837,0.9626594986917292,9.969624141449114e-05,0.033922646341027186,1.8156392963903295e-17,1.8153028433486553e-17,3.717949246302501e-13]",1
142,Maja Grinek,0.2,0.875,0.3333333333333333,0.4444444444444444,"[0.2,0.875,0.3333333333333333,0.4444444444444444]",0.04685025641911983,0.76128349893582,"[0.04685025641911983,0.76128349893582]","[0.08588971219625326,2.923878423841161e-16,0.8242729422761076,0.08983734552674276,2.930647978867088e-16,2.923878423841161e-16,8.956248074893388e-13]",2
143,maja laurence,1.0,0.6666666666666666,0.0,0.0,"[1.0,0.6666666666666666,0.0,0.0]",-0.4917601118171806,0.30760501350006303,"[-0.4917601118171806,0.30760501350006303]","[3.7876245968836086e-12,2.867436150059276e-22,6.117861815749119e-17,2.867436150059276e-22,4.85775661237996e-17,0.9999999999962123,1.6546242013933195e-18]",5
144,MajaM,0.2,0.5833333333333334,0.38461538461538464,0.6153846153846154,"[0.2,0.5833333333333334,0.38461538461538464,0.6153846153846154]",-0.022123634347343824,0.8593338238213304,"[-0.022123634347343824,0.8593338238213304]","[0.00011838982398763962,1.5055580361144567e-16,0.1271053667157636,0.8727762434602481,1.5055580361144577e-16,1.5055580361144567e-16,1.5055584173962117e-16]",3
145,Mare_,0.2,1.0,1.0,0.0,"[0.2,1.0,1.0,0.0]",0.7097110608965512,0.80192874700752,"[0.7097110608965512,0.80192874700752]","[1.0631497295622598e-09,0.8778402718048058,8.496997281228666e-07,0.026975011371264325,1.214489436254827e-07,5.503511409377131e-17,0.0951837446121084]",1
146,mare10,0.5,0.8333333333333334,0.0,0.0,"[0.5,0.8333333333333334,0.0,0.0]",-0.18447737571134257,0.26564299770680766,"[-0.18447737571134257,0.26564299770680766]","[0.7502305738688467,4.202224016628577e-16,1.512705972935299e-08,4.202224016628577e-16,0.2495751508013181,4.202224016628577e-16,0.00019426020277424905]",0
147,Maria,0.14285714285714285,0.8571428571428571,0.625,0.0,"[0.14285714285714285,0.8571428571428571,0.625,0.0]",0.461834401150492,0.5559614869469716,"[0.461834401150492,0.5559614869469716]","[1.0940591202167364e-05,1.0998148534631344e-16,0.029687669391431255,2.0919828153166883e-06,0.015276764454807554,1.0998148534631344e-16,0.9550225335797434]",6
148,Marijana,0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855,"[0.3333333333333333,1.0,0.42857142857142855,0.42857142857142855]",0.058958796533847474,0.8498672592401522,"[0.058958796533847474,0.8498672592401522]","[0.0027990020776426307,1.2402347675684122e-16,0.06795253890700662,0.9292484590153502,1.2402347677370006e-16,1.2402347675684122e-16,1.2559333648396905e-16]",3
149,MARINO BRZAC,0.25,0.9090909090909092,0.3333333333333333,0.6666666666666666,"[0.25,0.9090909090909092,0.3333333333333333,0.6666666666666666]",-0.06752252504916656,0.9526742733391527,"[-0.06752252504916656,0.9526742733391527]","[1.6807255742409913e-07,4.462277632367773e-15,0.025620481173043896,0.9743793507543933,3.0660377393492014e-16,3.0660377393492014e-16,3.0660377393492014e-16]",3
150,Mario Bursac,0.125,1.0,0.7777777777777778,0.1111111111111111,"[0.125,1.0,0.7777777777777778,0.1111111111111111]",0.5518762608667518,0.756507200240024,"[0.5518762608667518,0.756507200240024]","[1.9158069431141858e-05,1.3646117802174404e-16,0.0005738827528900883,0.7362725877294037,2.153288732919626e-06,1.3646117802174404e-16,0.2631322181595418]",3
151,Mario91,0.5,1.0,0.1111111111111111,0.5555555555555556,"[0.5,1.0,0.1111111111111111,0.5555555555555556]",-0.31074525559143423,0.8032537094916538,"[-0.31074525559143423,0.8032537094916538]","[1.182233149279449e-10,4.2845291299701906e-16,0.9973977743872846,0.002602225494490459,4.2845291299701906e-16,4.2845291299701906e-16,4.2845291299701906e-16]",2
152,Marjan Henigman,0.1,1.0,0.9090909090909092,0.09090909090909091,"[0.1,1.0,0.9090909090909092,0.09090909090909091]",0.6665211945587306,0.8083288488147574,"[0.6665211945587306,0.8083288488147574]","[8.780735750021178e-09,0.9657845459458226,7.128880349952145e-07,0.012830793461947642,2.3026011039979506e-08,1.8651675661097473e-17,0.02138391589744791]",1
153,Markisha,0.5,1.0,0.5,0.5,"[0.5,1.0,0.5,0.5]",-0.01541900322961362,0.9718410120046999,"[-0.01541900322961362,0.9718410120046999]","[3.8778094105006306e-08,0.9860100437853163,0.00027721908539761155,0.013712698351192026,1.1902604184948505e-17,1.1902604184948505e-17,1.1902604184948505e-17]",1
154,Marko Dundovic,0.16666666666666666,0.9166666666666666,0.15384615384615385,0.07692307692307693,"[0.16666666666666666,0.9166666666666666,0.15384615384615385,0.07692307692307693]",0.09379832135467207,0.37640777487236576,"[0.09379832135467207,0.37640777487236576]","[0.2120737816446676,1.0975659780432973e-16,0.00033473268185904467,1.0975659780544675e-16,0.7520756638867959,1.0975659780432973e-16,0.03551582178667701]",4
