,users,intensityNormalized,order,freq,features,probability,prediction
125,97f93288-c344-0f1f-19c0-14aff5aa,0.02380952380952382,0.75,0.6666666666666666,"[0.02380952380952382,0.75,0.6666666666666666]","[3.6713654626537795e-17,5.340656485243936e-13,0.9999999999994659,3.6713654626537795e-17]",2
126,98599cc0-703a-b3be-34dc-7bcf7e6a,0.5833333333333334,1.0,0.125,"[0.5833333333333334,1.0,0.125]","[0.941262657701017,0.05873734229898222,3.468925088180731e-16,3.468925088180731e-16]",0
127,987749e2-fc0f-96db-2aa7-7df33e6d,0.08333333333333333,0.3333333333333333,0.5,"[0.08333333333333333,0.3333333333333333,0.5]","[1.2805270833993605e-15,0.0009878295859737875,0.9990121704140236,1.2805270833993605e-15]",2
128,991dbd0d-8c68-1ed6-f469-0348585f,0.0,1.0,0.8571428571428571,"[0.0,1.0,0.8571428571428571]","[5.1818415155825165e-24,5.18184151633793e-24,5.2289382954951445e-08,0.999999947710617]",3
129,9946a658-3dc0-f680-6e04-89182b0f,0.16666666666666666,0.8,0.16666666666666666,"[0.16666666666666666,0.8,0.16666666666666666]","[3.244863164228789e-06,0.9630261376836428,0.036970617453193105,3.118683027218381e-17]",1
130,999f9f91-e880-70f1-00d3-e8994609,0.05000000000000001,0.8571428571428571,0.375,"[0.05000000000000001,0.8571428571428571,0.375]","[2.6678333906104567e-17,0.015782037507195028,0.9842179624928049,2.6678333906101254e-17]",2
131,99d9bce0-1f7d-da02-6d84-afe0122e,0.20833333333333331,0.6666666666666666,0.14285714285714285,"[0.20833333333333331,0.6666666666666666,0.14285714285714285]","[0.000343066172420561,0.9984286083974315,0.0012283254301479105,4.0101495965208126e-17]",1
132,9c5c43e2-3def-6e8f-844e-4ee72d08,0.05000000000000001,1.0,0.0,"[0.05000000000000001,1.0,0.0]","[0.9876553879789697,0.0007889860318253919,0.011555625989204826,1.8812976048073384e-16]",0
133,9cc2cc33-730e-86eb-e910-ff1ec6fd,0.25,1.0,0.0,"[0.25,1.0,0.0]","[0.990618299024442,0.009380977540026494,7.234355315337447e-07,4.916362658210821e-17]",0
134,9dfba79f-46d5-9b68-3a28-dff09283,0.08333333333333333,1.0,0.0,"[0.08333333333333333,1.0,0.0]","[0.9419049408951778,0.0013328240155753056,0.05676223508924674,1.296546689960342e-16]",0
135,9e184ea2-45e6-abdb-90a9-fb5b011b,0.11666666666666665,0.5454545454545454,0.16666666666666666,"[0.11666666666666665,0.5454545454545454,0.16666666666666666]","[2.179932401009505e-06,0.5314237610988877,0.46857405896871135,3.927666205073351e-17]",1
136,a070cc15-8fb3-b7eb-834d-d191a652,0.08333333333333333,0.6666666666666666,0.25,"[0.08333333333333333,0.6666666666666666,0.25]","[5.98658076983322e-14,0.4204134412299616,0.5795865587699786,1.9604434663670783e-17]",2
137,a134cb86-69ed-3ceb-ab8b-42799b5f,0.20833333333333331,0.5,0.14285714285714285,"[0.20833333333333331,0.5,0.14285714285714285]","[0.0005649734000989517,0.9978565312164484,0.00157849538345269,6.182833127012447e-17]",1
138,a1ac05b8-d131-07d0-f419-28c0d19a,0.4583333333333333,0.08333333333333333,0.15384615384615385,"[0.4583333333333333,0.08333333333333333,0.15384615384615385]","[0.036223678991849466,0.9637763210081454,2.5517172805424548e-15,2.5517172805424548e-15]",1
139,a1b9f7ef-402c-6b05-11c1-33d65f47,0.5833333333333334,1.0,0.0,"[0.5833333333333334,1.0,0.0]","[0.9964819915040138,0.0035180084959858956,1.317276260696752e-16,1.317276260696752e-16]",0
140,a4793f2a-58de-2b33-168f-32424641,0.25,0.6666666666666666,0.0,"[0.25,0.6666666666666666,0.0]","[0.995834173140803,0.004150238679137398,1.558818005955247e-05,3.622494682846332e-17]",0
141,a55e8048-fa92-f072-72e3-bbf2ba61,0.0,1.0,1.0,"[0.0,1.0,1.0]","[4.075393879229708e-24,4.075393879229708e-24,9.020374851364287e-09,0.9999999909796251]",3
142,a7010942-2bf9-c022-3897-796a718f,0.125,0.75,0.2,"[0.125,0.75,0.2]","[4.117200917947695e-09,0.6645576491360973,0.3354423467467017,2.1568847705525466e-17]",1
143,a898d118-8b18-a02c-ae58-2a774d5f,0.20833333333333331,0.3333333333333333,0.14285714285714285,"[0.20833333333333331,0.3333333333333333,0.14285714285714285]","[0.0009052016196624641,0.9980389303839122,0.0010558679964251011,1.34410599313443e-16]",1
144,a932ede5-1443-cb58-2838-6a6efc0a,0.0,1.0,1.0,"[0.0,1.0,1.0]","[4.075393879229708e-24,4.075393879229708e-24,9.020374851364287e-09,0.9999999909796251]",3
145,a96e9db0-5940-66d7-4a98-2379b34d,0.05555555555555556,0.75,0.2,"[0.05555555555555556,0.75,0.2]","[9.170083699765949e-10,0.569764724043808,0.43023527503918374,4.35154871569943e-17]",1
146,a98a0de3-d8ed-675c-b2d4-ac776c7b,0.0,1.0,1.0,"[0.0,1.0,1.0]","[4.075393879229708e-24,4.075393879229708e-24,9.020374851364287e-09,0.9999999909796251]",3
147,a997f5a7-10f2-8566-1c1d-559b423c,0.2777777777777777,1.0,0.15384615384615385,"[0.2777777777777777,1.0,0.15384615384615385]","[0.00011418207763643049,0.9998858175979071,3.244564998882412e-10,3.979321267904614e-17]",1
148,abcc36e1-adfa-f564-04d4-d632273a,0.04166666666666666,0.8,0.3333333333333333,"[0.04166666666666666,0.8,0.3333333333333333]","[4.0024368703122665e-17,0.12256366000505857,0.8774363399949413,4.0024365720493724e-17]",2
149,abda0840-539e-d7ad-7f3c-e3005350,0.0625,0.6666666666666666,0.5714285714285714,"[0.0625,0.6666666666666666,0.5714285714285714]","[3.8149243563447204e-17,3.333648470922564e-08,0.9999999666635153,3.8149243563447204e-17]",2
150,abe4e05a-6e7f-9b91-6fc2-255d8ca8,0.08333333333333333,0.6666666666666666,0.0,"[0.08333333333333333,0.6666666666666666,0.0]","[0.8812778608660704,0.00032268174829378285,0.11839945738563562,5.976828126873679e-17]",0
151,ad50ec3a-b5fa-441c-dff6-68962309,0.25,0.0,0.25,"[0.25,0.0,0.25]","[1.8284102696927628e-10,0.9999999924653956,7.351762934068469e-09,4.709237847459986e-16]",1
152,af82af91-5c05-62ed-d5f4-ab452057,0.25,1.0,0.125,"[0.25,1.0,0.125]","[0.0023643815654868085,0.9976354185218654,1.999126477978349e-07,5.5375572780885834e-17]",1
153,b203a259-8fca-f544-f793-7196165c,0.5833333333333334,1.0,0.0,"[0.5833333333333334,1.0,0.0]","[0.9964819915040138,0.0035180084959858956,1.317276260696752e-16,1.317276260696752e-16]",0
154,b341bfef-bd17-e48f-e3c6-71e45a3b,0.5833333333333334,0.42857142857142855,0.125,"[0.5833333333333334,0.42857142857142855,0.125]","[0.9231676807997664,0.07683231920023259,5.528394160776903e-16,5.528394160776903e-16]",0
155,b3ed71c3-f69d-be41-8e55-61063ba5,0.25,1.0,0.25,"[0.25,1.0,0.25]","[1.1051162323824487e-11,0.9999999708090666,2.9179882213740624e-08,6.747896105253403e-17]",1
156,b4317fab-f533-bf46-11da-30745ab3,0.08333333333333333,1.0,0.0,"[0.08333333333333333,1.0,0.0]","[0.9419049408951778,0.0013328240155753056,0.05676223508924674,1.296546689960342e-16]",0
157,b51ab28b-c73d-4a8a-b819-1193d14b,0.047619047619047616,0.9,0.5454545454545454,"[0.047619047619047616,0.9,0.5454545454545454]","[2.0784299722787528e-17,7.003409249347294e-08,0.9999999299659076,2.0784299722787528e-17]",2
158,bbed801c-180e-99dc-7c6b-4a6ce07e,0.0,1.0,0.75,"[0.0,1.0,0.75]","[1.674928749199156e-23,1.7005304205023287e-23,2.852268281955838e-07,0.9999997147731717]",3
159,bc165eba-99d1-fcf2-3c18-7b8ddbe3,0.16666666666666666,0.125,0.0,"[0.16666666666666666,0.125,0.0]","[0.9903401757046638,0.0003252151868870732,0.009334609108448653,4.494182963678872e-16]",0
160,bc59fb83-de20-c8dc-0046-06b5a884,0.4166666666666667,1.0,0.16666666666666666,"[0.4166666666666667,1.0,0.16666666666666666]","[0.001385243053922866,0.9986147569460767,1.5377958708024455e-16,1.5377958707993766e-16]",1
161,bde2c3b9-096f-3106-3105-39e3c690,0.16666666666666666,0.875,0.0,"[0.16666666666666666,0.875,0.0]","[0.9645047100979715,0.002830388177910648,0.03266490172411795,4.880190834685218e-17]",0
162,be7e4626-8ea8-e4e7-bd98-df4d6b7e,0.05555555555555556,0.75,0.4,"[0.05555555555555556,0.75,0.4]","[2.1287748185791678e-17,0.005747902130994681,0.9942520978690054,2.1287748185791678e-17]",2
163,be8f96e0-decb-0d0f-f5a0-da9a731a,0.0,1.0,1.0,"[0.0,1.0,1.0]","[4.075393879229708e-24,4.075393879229708e-24,9.020374851364287e-09,0.9999999909796251]",3
164,bf2d4ca4-7b76-c83f-c25b-69db4d40,0.375,1.0,0.0,"[0.375,1.0,0.0]","[0.9863656423033684,0.013634357696631495,4.4175031317007237e-17,4.4095668400750676e-17]",0
165,c0a279eb-433f-7d20-4fe4-30c7bf1d,0.5,0.3333333333333333,0.0,"[0.5,0.3333333333333333,0.0]","[0.9913063817408377,0.008693618259161208,5.487769999490043e-16,5.487769999490043e-16]",0
166,c0e4f1b6-286e-9a62-9b55-08b882ec,0.025000000000000005,1.0,0.2307692307692308,"[0.025000000000000005,1.0,0.2307692307692308]","[3.430024276902218e-13,0.8527619693977014,0.14723803060195545,1.3517337056781155e-16]",1
167,c0f2c451-9f22-3dc5-b0ab-d6747910,0.75,1.0,0.1,"[0.75,1.0,0.1]","[0.9999567077372293,4.329226277058171e-05,9.887916867748567e-17,9.887916867748567e-17]",0
168,c1b850ff-362a-890f-0c23-014773bb,0.4166666666666667,1.0,0.16666666666666666,"[0.4166666666666667,1.0,0.16666666666666666]","[0.001385243053922866,0.9986147569460767,1.5377958708024455e-16,1.5377958707993766e-16]",1
169,c24334a0-477a-6656-021d-668ba57f,0.5,1.0,0.0,"[0.5,1.0,0.0]","[0.9918462263934525,0.008153773606547298,7.036224437483842e-17,7.036224437483842e-17]",0
170,c3385c79-a01d-377d-9eac-6cf460e9,0.25,1.0,0.125,"[0.25,1.0,0.125]","[0.0023643815654868085,0.9976354185218654,1.999126477978349e-07,5.5375572780885834e-17]",1
171,c9f74898-df82-973e-76ca-08186d7c,0.4166666666666667,1.0,0.16666666666666666,"[0.4166666666666667,1.0,0.16666666666666666]","[0.001385243053922866,0.9986147569460767,1.5377958708024455e-16,1.5377958707993766e-16]",1
172,cc1e5f29-a1bd-4a13-5c8d-dbcaa11b,0.16666666666666666,1.0,0.16666666666666666,"[0.16666666666666666,1.0,0.16666666666666666]","[1.567189518561347e-06,0.9909252315723969,0.009073201238084574,4.383410024337212e-17]",1
173,ce280b9f-f7cf-eef4-dd34-fdc44bfe,0.08333333333333333,0.6666666666666666,0.25,"[0.08333333333333333,0.6666666666666666,0.25]","[5.98658076983322e-14,0.4204134412299616,0.5795865587699786,1.9604434663670783e-17]",2
174,ce4913ec-b21e-60b6-d455-4bc5b2b4,0.027777777777777773,0.6666666666666666,0.75,"[0.027777777777777773,0.6666666666666666,0.75]","[3.8104872628754066e-23,4.554151470460755e-23,3.7081160614850264e-07,0.9999996291883938]",3
175,ceff0481-0e5a-e1d8-5361-b5ba2a52,0.02380952380952382,0.875,0.5555555555555556,"[0.02380952380952382,0.875,0.5555555555555556]","[2.5993456362787207e-17,4.487738870383672e-08,0.9999999551226112,2.5993456362787207e-17]",2
176,cf23b843-3219-15e7-f878-361bbfeb,0.4166666666666667,0.8,0.16666666666666666,"[0.4166666666666667,0.8,0.16666666666666666]","[0.0018290558400963753,0.9981709441599033,9.975614440022783e-17,9.97561443941132e-17]",1
177,d0fe3bbe-eeeb-e784-986f-51c01c74,0.0,1.0,1.0,"[0.0,1.0,1.0]","[4.075393879229708e-24,4.075393879229708e-24,9.020374851364287e-09,0.9999999909796251]",3
178,d2a78c5a-c501-ea53-1bcf-2fedb47d,0.02380952380952382,0.5,0.4444444444444444,"[0.02380952380952382,0.5,0.4444444444444444]","[3.1388848938849296e-16,0.010729504309360342,0.9892704956906391,3.1388848938849296e-16]",2
179,d41a406c-81b7-dca2-962a-a408e155,0.25,1.0,0.25,"[0.25,1.0,0.25]","[1.1051162323824487e-11,0.9999999708090666,2.9179882213740624e-08,6.747896105253403e-17]",1
180,d424420a-72ee-7166-ac7e-9b96c0e6,0.05000000000000001,0.7142857142857143,0.125,"[0.05000000000000001,0.7142857142857143,0.125]","[0.00046670383216148063,0.4712132653973723,0.5283200307704661,2.266578517057918e-16]",2
181,d4ca59b9-1058-6388-4cc5-e58c2290,0.0,1.0,0.8333333333333334,"[0.0,1.0,0.8333333333333334]","[6.2483115398596406e-24,6.2483116144354634e-24,7.412505614250795e-08,0.9999999258749439]",3
182,d5d7fee4-5428-bea3-17aa-30fb97f1,0.05555555555555556,0.75,0.0,"[0.05555555555555556,0.75,0.0]","[0.9712963648416423,0.00028798362354042265,0.028415651534817198,8.509714371956698e-17]",0
183,d6458839-e410-c16f-44d7-7aad9b6b,0.8333333333333334,1.0,0.09090909090909093,"[0.8333333333333334,1.0,0.09090909090909093]","[0.9999987602541723,1.239745827394056e-06,1.3386970183399314e-16,1.3386970183399314e-16]",0
184,d80b6775-ae61-8dae-98ce-99412037,0.25,1.0,0.25,"[0.25,1.0,0.25]","[1.1051162323824487e-11,0.9999999708090666,2.9179882213740624e-08,6.747896105253403e-17]",1
185,d89aba44-424b-9d5d-5dd4-f1fbabf1,0.8333333333333334,1.0,0.09090909090909093,"[0.8333333333333334,1.0,0.09090909090909093]","[0.9999987602541723,1.239745827394056e-06,1.3386970183399314e-16,1.3386970183399314e-16]",0
186,d92b593e-555f-9b3b-4007-752ea02c,0.5833333333333334,1.0,0.0,"[0.5833333333333334,1.0,0.0]","[0.9964819915040138,0.0035180084959858956,1.317276260696752e-16,1.317276260696752e-16]",0
187,d964c832-c32d-77ff-672a-1cf12f7e,0.6666666666666666,0.875,0.1111111111111111,"[0.6666666666666666,0.875,0.1111111111111111]","[0.9982699342128234,0.0017300657871764536,1.1139590509185584e-16,1.1139590509185584e-16]",0
188,daf25c41-8b84-6414-7646-b7df2abd,0.5833333333333334,1.0,0.125,"[0.5833333333333334,1.0,0.125]","[0.941262657701017,0.05873734229898222,3.468925088180731e-16,3.468925088180731e-16]",0
189,db98a0d9-3d4f-4219-b27d-74a44a01,0.0,1.0,1.0,"[0.0,1.0,1.0]","[4.075393879229708e-24,4.075393879229708e-24,9.020374851364287e-09,0.9999999909796251]",3
190,dd30c478-d26e-3f37-f395-b912bead,0.6666666666666666,1.0,0.0,"[0.6666666666666666,1.0,0.0]","[0.998983766617506,0.0010162333824934508,3.1650044224991747e-16,3.1650044224991747e-16]",0
191,de14f7c6-1844-4e1b-bb5c-16ceef86,0.0,1.0,1.0,"[0.0,1.0,1.0]","[4.075393879229708e-24,4.075393879229708e-24,9.020374851364287e-09,0.9999999909796251]",3
192,dfc849d9-7793-4345-d533-579da01b,0.14583333333333334,1.0,0.2727272727272727,"[0.14583333333333334,1.0,0.2727272727272727]","[1.7322615380008673e-15,0.9330279106346042,0.0669720893653941,7.879026865477063e-17]",1
193,e091c85e-d8a5-ed63-dfdb-631d4614,0.0,1.0,0.75,"[0.0,1.0,0.75]","[1.674928749199156e-23,1.7005304205023287e-23,2.852268281955838e-07,0.9999997147731717]",3
194,e3485d79-4f92-1fff-4e64-56943e9b,0.125,0.7777777777777778,0.4,"[0.125,0.7777777777777778,0.4]","[1.2796752057151682e-16,0.03020922961373813,0.9697907703862617,1.2796752057151643e-16]",2
195,e65e8c36-5f2d-131d-9602-cd643f97,0.25,0.0,0.0,"[0.25,0.0,0.0]","[0.9988646536224034,0.0011313947548896501,3.951622705262236e-06,1.6761604655028723e-15]",0
196,e74ddfe8-97b1-613e-1495-f884f58c,0.0,1.0,1.0,"[0.0,1.0,1.0]","[4.075393879229708e-24,4.075393879229708e-24,9.020374851364287e-09,0.9999999909796251]",3
197,e88cc767-fc0d-54d4-243a-4479ebf9,0.20833333333333331,1.0,0.14285714285714285,"[0.20833333333333331,1.0,0.14285714285714285]","[0.00011624751339549327,0.9997790716126286,0.00010468087397594001,4.7191971986353274e-17]",1
198,e9822752-a8af-cf42-1ddc-d2518ca8,0.16666666666666666,0.75,0.2222222222222222,"[0.16666666666666666,0.75,0.2222222222222222]","[2.757510023347416e-10,0.9745859973625826,0.025414002361666455,2.3319503351984e-17]",1
199,e99d6a57-d572-b7f6-34cf-3ac76f24,0.0,1.0,1.0,"[0.0,1.0,1.0]","[4.075393879229708e-24,4.075393879229708e-24,9.020374851364287e-09,0.9999999909796251]",3
200,eb9864df-c827-4027-9de4-5829eee9,0.14583333333333334,0.4,0.2727272727272727,"[0.14583333333333334,0.4,0.2727272727272727]","[1.9301821291898863e-14,0.9463058053059926,0.053694194693988076,5.538568917839419e-17]",1
201,eba3b0ea-3aeb-a6e3-8df6-742db8a0,0.20833333333333331,1.0,0.14285714285714285,"[0.20833333333333331,1.0,0.14285714285714285]","[0.00011624751339549327,0.9997790716126286,0.00010468087397594001,4.7191971986353274e-17]",1
202,ebdd7e01-09f4-dbf1-8a08-602d0001,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[5.624904854758894e-17,5.678862114846607e-17,0.9999999999999998,5.624904854758894e-17]",2
203,ed71098a-9600-3bac-4cca-70ce0496,0.0,1.0,1.0,"[0.0,1.0,1.0]","[4.075393879229708e-24,4.075393879229708e-24,9.020374851364287e-09,0.9999999909796251]",3
204,ed71bd28-a732-78c0-de66-e32f77c8,0.0,1.0,1.0,"[0.0,1.0,1.0]","[4.075393879229708e-24,4.075393879229708e-24,9.020374851364287e-09,0.9999999909796251]",3
205,edcaf7c0-7593-61d2-f4e9-689b8340,0.16666666666666666,0.6,0.3333333333333333,"[0.16666666666666666,0.6,0.3333333333333333]","[1.6890726379464782e-16,0.9367487507370846,0.06325124926291503,1.6889171127636162e-16]",1
206,ef70bde5-8a4d-68a0-4f26-e5253d2c,0.25,0.6666666666666666,0.25,"[0.25,0.6666666666666666,0.25]","[3.152625301967041e-11,0.9999997481504439,2.5181802982047157e-07,3.2723973269545034e-17]",1
207,f2a9ccb0-9831-6d2a-6254-8f0366c9,0.16666666666666666,1.0,0.16666666666666666,"[0.16666666666666666,1.0,0.16666666666666666]","[1.567189518561347e-06,0.9909252315723969,0.009073201238084574,4.383410024337212e-17]",1
208,f4bf52fc-cffa-0f52-f4f9-2eff92fc,0.25,0.0,0.25,"[0.25,0.0,0.25]","[1.8284102696927628e-10,0.9999999924653956,7.351762934068469e-09,4.709237847459986e-16]",1
209,f5196f35-183f-1d55-1883-5fef618e,0.08333333333333333,1.0,0.0,"[0.08333333333333333,1.0,0.0]","[0.9419049408951778,0.0013328240155753056,0.05676223508924674,1.296546689960342e-16]",0
210,f6956137-aec3-29d6-ad64-d870e209,0.033333333333333326,1.0,0.42857142857142855,"[0.033333333333333326,1.0,0.42857142857142855]","[5.421126854805906e-17,0.000901298333311229,0.9990987016666886,5.421126854805906e-17]",2
211,f6c2c059-c90e-1566-cc25-b0823249,0.75,1.0,0.1,"[0.75,1.0,0.1]","[0.9999567077372293,4.329226277058171e-05,9.887916867748567e-17,9.887916867748567e-17]",0
212,f6cd37ab-4add-fb6f-20c2-2374f109,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]","[0.9867149506354619,0.01328504936452545,1.2689677710820048e-14,4.2889612692958996e-17]",0
213,f83fd099-8c89-2894-3a91-bb38be88,0.13888888888888887,1.0,0.375,"[0.13888888888888887,1.0,0.375]","[8.752809346156852e-16,0.26368787743108635,0.7363121225689119,8.752809346123545e-16]",2
214,f8c2bef5-12f7-05a2-39e8-43daff7b,0.04166666666666666,0.4,0.0,"[0.04166666666666666,0.4,0.0]","[0.9983516069616591,5.1294619939891306e-05,0.001597098418400776,1.413394566551757e-16]",0
215,f8f5aa96-ff9b-eb8f-c3dc-06293d3f,0.08333333333333333,0.6666666666666666,0.0,"[0.08333333333333333,0.6666666666666666,0.0]","[0.8812778608660704,0.00032268174829378285,0.11839945738563562,5.976828126873679e-17]",0
216,fcb83a6e-9298-b96c-29e5-c217b27f,0.11111111111111112,0.8333333333333334,0.14285714285714285,"[0.11111111111111112,0.8333333333333334,0.14285714285714285]","[2.477491131480997e-05,0.4521152812020736,0.5478599438866116,4.103794874952036e-17]",2
217,ff3d026c-5e45-1835-2b58-e6308d38,0.25,0.6666666666666666,0.25,"[0.25,0.6666666666666666,0.25]","[3.152625301967041e-11,0.9999997481504439,2.5181802982047157e-07,3.2723973269545034e-17]",1
218,ff549000-a9c8-4964-1ece-6923a32e,0.05555555555555556,1.0,0.6,"[0.05555555555555556,1.0,0.6]","[4.1479422867510966e-17,1.93619846456776e-10,0.9999999998063802,4.1479422867510966e-17]",2
