,users,totalVidsRatio,intensityNormalized,order,pcaInput,_1,_2,features,probability,prediction
91,greta,0.5384615384615384,0.0625,0.6666666666666666,"[0.5384615384615384,0.0625,0.6666666666666666]",-0.6300704434744784,-0.5773823244493048,"[-0.6300704434744784,-0.5773823244493048]","[3.3114462833448906e-16,3.3114462833448906e-16,0.883005026046963,3.3114462833448906e-16,0.11699497395303605]",2
92,Grozdana Sirotic,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.4472724447990536,-0.9278946307275104,"[-0.4472724447990536,-0.9278946307275104]","[1.4321805232814873e-07,1.2428623495064777e-23,5.831330748779042e-09,0.9999998466607138,4.289903149901344e-09]",3
93,Grup amor,0.6923076923076923,0.04166666666666666,0.875,"[0.6923076923076923,0.04166666666666666,0.875]",-0.8104825536061703,-0.7519473399440626,"[-0.8104825536061703,-0.7519473399440626]","[1.129443193825146e-16,5.122594970489929e-13,0.149045610505351,1.129443193825146e-16,0.8509543894941365]",4
94,HanaP,0.38461538461538464,0.05555555555555556,1.0,"[0.38461538461538464,0.05555555555555556,1.0]",-0.5248358221693724,-0.9218900560888191,"[-0.5248358221693724,-0.9218900560888191]","[0.9430531812078603,3.593608146571705e-17,0.02096766261437343,3.593608146571705e-17,0.03597915617776628]",0
95,Hrvoje Juvancic,0.6923076923076923,0.06666666666666668,1.0,"[0.6923076923076923,0.06666666666666668,1.0]",-0.8295660742009824,-0.8779810734013473,"[-0.8295660742009824,-0.8779810734013473]","[0.8961343634490663,4.623535192846575e-12,0.006827438409706672,1.1798211010720413e-17,0.09703819813660353]",0
96,Hrvoje Petek,0.9230769230769232,0.25,0.9090909090909092,"[0.9230769230769232,0.25,0.9090909090909092]",-1.0549047683198616,-0.7918136245822649,"[-1.0549047683198616,-0.7918136245822649]","[1.7505235832263822e-08,0.8704578398659297,0.007173918746033528,2.4948551727772624e-17,0.12236822388280076]",1
97,Igor ��utic,1.0,0.006944444444444438,1.0,"[1.0,0.006944444444444438,1.0]",-1.1303840188724128,-0.8199828561198751,"[-1.1303840188724128,-0.8199828561198751]","[0.31757607160893214,0.6522598234538263,0.0014994262107035472,1.165115341193878e-17,0.028664678726538145]",1
98,Igor ��afran,1.0,0.006944444444444438,0.75,"[1.0,0.006944444444444438,0.75]",-1.0949786064076212,-0.5778607312716589,"[-1.0949786064076212,-0.5778607312716589]","[6.147616988890828e-16,0.0017819181717948418,0.2911866395975231,6.147616988890828e-16,0.7070314422306807]",4
99,Igor29,0.4615384615384616,0.16666666666666666,1.0,"[0.4615384615384616,0.16666666666666666,1.0]",-0.6070019140810788,-0.9324610515607165,"[-0.6070019140810788,-0.9324610515607165]","[0.05433702442365182,3.3237603561929275e-16,0.19055282679354427,3.3237603561929275e-16,0.7551101487828032]",4
100,IgorGancevic,0.6153846153846154,0.13888888888888887,0.8571428571428571,"[0.6153846153846154,0.13888888888888887,0.8571428571428571]",-0.7372942900147336,-0.7655208322594786,"[-0.7372942900147336,-0.7655208322594786]","[1.3556869596221362e-16,1.3561539715954808e-16,0.20188660260732208,1.3556869596221362e-16,0.7981133973926774]",4
101,igorr,0.6923076923076923,0.16666666666666666,1.0,"[0.6923076923076923,0.16666666666666666,1.0]",-0.8350893316506476,-0.8978717575340538,"[-0.8350893316506476,-0.8978717575340538]","[0.025811282656184126,8.32796143397771e-11,0.05847392520211833,1.200475327392813e-16,0.9157147920584179]",4
102,iivana,0.5384615384615384,0.0625,0.8333333333333334,"[0.5384615384615384,0.0625,0.8333333333333334]",-0.6536740517843393,-0.7387970743481156,"[-0.6536740517843393,-0.7387970743481156]","[2.1558395544511839e-16,2.1558395544511982e-16,0.39693085444159654,2.1558395544511839e-16,0.6030691455584027]",4
103,Ina,0.7692307692307693,0.0,1.0,"[0.7692307692307693,0.0,1.0]",-0.9019130417577286,-0.8531908526373221,"[-0.9019130417577286,-0.8531908526373221]","[0.8597697306530143,1.0871257567410708e-06,0.007765489180203535,1.540911945203755e-17,0.13246369304102534]",0
104,Ines,0.6153846153846154,0.5833333333333334,1.0,"[0.6153846153846154,0.5833333333333334,1.0]",-0.7820737651677296,-0.9922793727625516,"[-0.7820737651677296,-0.9922793727625516]","[2.520934673908204e-16,3.2345711964248726e-16,0.06470894585304113,2.520934673908204e-16,0.9352910541469581]",4
105,Ivan Odrljin,1.0,0.015151515151515155,0.9166666666666666,"[1.0,0.015151515151515155,0.9166666666666666]",-1.11903551236171,-0.7409079236813609,"[-1.11903551236171,-0.7409079236813609]","[2.955917833189378e-17,0.9087701467686247,0.006710627519929489,2.955917833186453e-17,0.08451922571144581]",1
106,Ivana Kozina,1.0,0.2777777777777777,0.9166666666666666,"[1.0,0.2777777777777777,0.9166666666666666]",-1.1335410369769923,-0.7931460840298831,"[-1.1335410369769923,-0.7931460840298831]","[8.169040358379887e-05,0.9517985083303395,0.002680222346782026,1.7999194063219028e-17,0.04543957891929477]",1
107,Ivana PR,0.38461538461538464,0.0,1.0,"[0.38461538461538464,0.0,1.0]",-0.5217673458084473,-0.9108396760150933,"[-0.5217673458084473,-0.9108396760150933]","[0.8800530367736373,7.386213334125301e-17,0.04662453874064227,7.386213334125301e-17,0.07332242448572053]",0
108,IvanV,0.4615384615384616,0.16666666666666666,0.8,"[0.4615384615384616,0.16666666666666666,0.8]",-0.5786775841092456,-0.7387633516821436,"[-0.5786775841092456,-0.7387633516821436]","[3.2411026367271136e-16,3.2411026367271136e-16,0.5833315974527711,3.2411026367271136e-16,0.41666840254722787]",2
109,Ivica Komljenovic,1.0,0.4583333333333333,0.9166666666666666,"[1.0,0.4583333333333333,0.9166666666666666]",-1.143513585149999,-0.829059819269492,"[-1.143513585149999,-0.829059819269492]","[0.379567488223467,0.5860956318314734,0.0016807792601507218,1.5664349823675608e-17,0.03265610068490888]",1
110,Iztok3,0.7692307692307693,0.125,1.0,"[0.7692307692307693,0.125,1.0]",-0.9088171135698101,-0.8780542078032052,"[-0.9088171135698101,-0.8780542078032052]","[0.3950790583521612,8.794140995639078e-06,0.029934799564960687,7.371813987450318e-17,0.5749773479418824]",4
111,jadralec Jaro,0.6153846153846154,0.0119047619047619,0.7142857142857143,"[0.6153846153846154,0.0119047619047619,0.7142857142857143]",-0.7100489654955953,-0.6019073207491248,"[-0.7100489654955953,-0.6019073207491248]","[2.7358114201850947e-16,2.735811420227276e-16,0.6947251486835978,2.7358114201850947e-16,0.30527485131640136]",2
112,Jadran,0.9230769230769232,0.016666666666666663,1.0,"[0.9230769230769232,0.016666666666666663,1.0]",-1.0548918630457185,-0.8334464373083312,"[-1.0548918630457185,-0.8334464373083312]","[0.5638514721444681,0.3827609884406444,0.002453486967541861,1.1163727257279354e-17,0.05093405244734577]",0
113,Janez  stupica,0.6153846153846154,0.027777777777777773,0.8571428571428571,"[0.6153846153846154,0.027777777777777773,0.8571428571428571]",-0.7311573372928833,-0.743420072112027,"[-0.7311573372928833,-0.743420072112027]","[1.4752834433554653e-16,1.475335659817657e-16,0.2456429589848108,1.4752834433554653e-16,0.7543570410151887]",4
114,Jani Pristavec,1.0,0.006944444444444438,1.0,"[1.0,0.006944444444444438,1.0]",-1.1303840188724128,-0.8199828561198751,"[-1.1303840188724128,-0.8199828561198751]","[0.31757607160893214,0.6522598234538263,0.0014994262107035472,1.165115341193878e-17,0.028664678726538145]",1
115,Jaro��,0.4615384615384616,0.016666666666666663,0.8,"[0.4615384615384616,0.016666666666666663,0.8]",-0.5703926979347479,-0.7089273254830839,"[-0.5703926979347479,-0.7089273254830839]","[3.4533340307587937e-16,3.4533340307587937e-16,0.6850413696607109,3.4533340307587937e-16,0.314958630339288]",2
116,Jasminka,0.5384615384615384,0.033333333333333326,0.8333333333333334,"[0.5384615384615384,0.033333333333333326,0.8333333333333334]",-0.6520631016948537,-0.7329956248094095,"[-0.6520631016948537,-0.7329956248094095]","[2.2037843477906555e-16,2.2037843477906625e-16,0.4154626911500576,2.2037843477906555e-16,0.5845373088499418]",4
117,jelena,0.8461538461538461,0.00833333333333334,1.0,"[0.8461538461538461,0.00833333333333334,1.0]",-0.9784024524017234,-0.8433186449728267,"[-0.9784024524017234,-0.8433186449728267]","[0.8852565085245735,0.005600912751178153,0.005221386913502581,1.490602941357378e-17,0.1039211918107458]",0
118,Jelena-Marija,0.8461538461538461,0.14583333333333334,0.8,"[0.8461538461538461,0.14583333333333334,0.8]",-0.9576726014231799,-0.6769706357767252,"[-0.9576726014231799,-0.6769706357767252]","[1.630711063371886e-16,0.00021194581160154165,0.15243354546047674,1.630711063371886e-16,0.8473545087279213]",4
119,Jelena Cutura,0.38461538461538464,0.02083333333333333,1.0,"[0.38461538461538464,0.02083333333333333,1.0]",-0.5229180244437942,-0.9149835685427404,"[-0.5229180244437942,-0.9149835685427404]","[0.9291056048674844,4.4035987578632914e-17,0.026998130375887032,4.4035987578632914e-17,0.04389626475662859]",0
120,Jelenaa,0.9230769230769232,0.4166666666666667,0.9090909090909092,"[0.9230769230769232,0.4166666666666667,0.9090909090909092]",-1.064110197402637,-0.8249647648034424,"[-1.064110197402637,-0.8249647648034424]","[0.27228005675731737,0.6633616241885479,0.003049435529326192,1.406218807529374e-17,0.061308883524808455]",1
121,jerko,0.9230769230769232,0.08333333333333333,0.9090909090909092,"[0.9230769230769232,0.08333333333333333,0.9090909090909092]",-1.0456993392370864,-0.7586624843610874,"[-1.0456993392370864,-0.7586624843610874]","[4.724711604870993e-17,0.7402086750510939,0.01754864360834306,4.724711526125212e-17,0.24224268134056295]",1
122,Jerko. Marinkovic,0.9230769230769232,0.04166666666666666,0.9090909090909092,"[0.9230769230769232,0.04166666666666666,0.9090909090909092]",-1.0433979819663926,-0.750374699305793,"[-1.0433979819663926,-0.750374699305793]","[5.753017717189811e-17,0.682464203372668,0.022686838022621385,5.753017717189564e-17,0.2948489586047104]",1
123,Jolanda,0.6923076923076923,0.6666666666666666,1.0,"[0.6923076923076923,0.6666666666666666,1.0]",-0.8627056188989735,-0.9973251781975861,"[-0.8627056188989735,-0.9973251781975861]","[2.703690025263078e-16,2.2026634240927697e-10,0.04829595354470952,2.703690025263078e-16,0.9517040462350236]",4
124,Josip Rabanasic,0.5384615384615384,0.0625,0.8333333333333334,"[0.5384615384615384,0.0625,0.8333333333333334]",-0.6536740517843393,-0.7387970743481156,"[-0.6536740517843393,-0.7387970743481156]","[2.1558395544511839e-16,2.1558395544511982e-16,0.39693085444159654,2.1558395544511839e-16,0.6030691455584027]",4
125,josko52@gmail.com,0.5384615384615384,0.20833333333333331,0.8333333333333334,"[0.5384615384615384,0.20833333333333331,0.8333333333333334]",-0.6617288022317678,-0.7678043220416458,"[-0.6617288022317678,-0.7678043220416458]","[1.9435436685581002e-16,1.9435436685585326e-16,0.3141514500327848,1.9435436685581002e-16,0.6858485499672148]",4
126,JOZE,0.38461538461538464,0.125,0.5,"[0.38461538461538464,0.125,0.5]",-0.45786059269094576,-0.4514587814845441,"[-0.45786059269094576,-0.4514587814845441]","[6.028818717573567e-16,6.028818717573567e-16,0.9988740002301808,6.028818717573567e-16,0.0011259997698174025]",2
127,Jo��ko,0.7692307692307693,0.02083333333333333,0.8888888888888888,"[0.7692307692307693,0.02083333333333333,0.8888888888888888]",-0.8873279815198347,-0.7497249118990953,"[-0.8873279815198347,-0.7497249118990953]","[1.0775587655175616e-16,3.782098483093993e-07,0.10699561481413639,1.0775587655175616e-16,0.8930040069760151]",4
128,Jure Gros,1.0,0.0972222222222222,1.0,"[1.0,0.0972222222222222,1.0]",-1.135370292958916,-0.8379397237396795,"[-1.135370292958916,-0.8379397237396795]","[0.13869694585982548,0.8169675015506235,0.0020876919313027615,1.92314950530565e-17,0.0422478606582483]",1
129,jure111,0.4615384615384616,0.4166666666666667,1.0,"[0.4615384615384616,0.4166666666666667,1.0]",-0.6208100577052419,-0.9821877618924827,"[-0.6208100577052419,-0.9821877618924827]","[4.397274266981763e-16,4.3972714649348657e-16,0.16394407396627791,4.3972714649348657e-16,0.8360559260337208]",4
130,jurebizjak,0.9230769230769232,0.027777777777777773,1.0,"[0.9230769230769232,0.027777777777777773,1.0]",-1.0555055583179036,-0.8356565133230764,"[-1.0555055583179036,-0.8356565133230764]","[0.5895310987257688,0.36071521126973516,0.002267334254392165,1.0525238203738793e-17,0.04748635575010375]",0
131,kapitan72,0.6923076923076923,0.06666666666666668,0.625,"[0.6923076923076923,0.06666666666666668,0.625]",-0.776457955503795,-0.5147978861290231,"[-0.776457955503795,-0.5147978861290231]","[3.5610198197090053e-16,3.561019949279281e-16,0.8425686924035233,3.5610198197090053e-16,0.1574313075964756]",2
132,Karla,0.3076923076923077,0.08333333333333333,1.0,"[0.3076923076923077,0.08333333333333333,1.0]",-0.4503409211599787,-0.9389450108012363,"[-0.4503409211599787,-0.9389450108012363]","[7.422056408348982e-08,8.805248244578585e-24,3.824936019614266e-09,0.9999999188730723,3.081427648261782e-09]",3
133,Karmen Hrvatic,0.8461538461538461,0.06944444444444442,1.0,"[0.8461538461538461,0.06944444444444442,1.0]",-0.9817777763987411,-0.8554740630539251,"[-0.9817777763987411,-0.8554740630539251]","[0.8768491832575127,0.007178975794409065,0.0052716198434343544,1.6759437271565766e-17,0.11070022110464381]",0
134,Katarina ��edlbauer,0.5384615384615384,0.20833333333333331,1.0,"[0.5384615384615384,0.20833333333333331,1.0]",-0.6853324105416289,-0.9292190719404566,"[-0.6853324105416289,-0.9292190719404566]","[0.00045651284281150435,2.1453570780899092e-16,0.1202179826267482,2.1453570777502274e-16,0.8793255045304398]",4
135,Katja De Faveri,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",-0.45954635024275403,-0.9720961510224138,"[-0.45954635024275403,-0.9720961510224138]","[4.551827094196777e-14,1.8283791073490098e-23,6.19399702220708e-09,0.999999987456053,6.349904471638334e-09]",3
136,kec,1.0,0.2777777777777777,0.9166666666666666,"[1.0,0.2777777777777777,0.9166666666666666]",-1.1335410369769923,-0.7931460840298831,"[-1.1335410369769923,-0.7931460840298831]","[8.169040358379887e-05,0.9517985083303395,0.002680222346782026,1.7999194063219028e-17,0.04543957891929477]",1
137,kemi,0.6153846153846154,0.05000000000000001,0.5714285714285714,"[0.6153846153846154,0.05000000000000001,0.5714285714285714]",-0.6919213993060631,-0.47112922431498466,"[-0.6919213993060631,-0.47112922431498466]","[3.8324032492069663e-16,3.8324032492069663e-16,0.9649249527288903,3.8324032492069663e-16,0.0350750472711086]",2
138,Kiklop,0.8461538461538461,0.10000000000000002,0.4,"[0.8461538461538461,0.10000000000000002,0.4]",-0.8984924484817501,-0.2804586724587556,"[-0.8984924484817501,-0.2804586724587556]","[1.169743586592287e-15,1.1697435865923022e-15,0.9969592240709279,1.169743586592287e-15,0.00304077592906868]",2
139,KlaraM,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.4472724447990536,-0.9278946307275104,"[-0.4472724447990536,-0.9278946307275104]","[1.4321805232814873e-07,1.2428623495064777e-23,5.831330748779042e-09,0.9999998466607138,4.289903149901344e-09]",3
140,Kopacin,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",-0.45954635024275403,-0.9720961510224138,"[-0.45954635024275403,-0.9720961510224138]","[4.551827094196777e-14,1.8283791073490098e-23,6.19399702220708e-09,0.999999987456053,6.349904471638334e-09]",3
141,Kreso,0.9230769230769232,0.16666666666666666,1.0,"[0.9230769230769232,0.16666666666666666,1.0]",-1.0631767492202164,-0.863282463507391,"[-1.0631767492202164,-0.863282463507391]","[0.0022720952254460494,0.8745452973265523,0.0051383520861006254,3.0934781213346207e-17,0.11804425536190101]",1
142,Kristijan Lopac,0.8461538461538461,0.06944444444444442,0.7,"[0.8461538461538461,0.06944444444444442,0.7]",-0.9392912814409913,-0.5649275132360657,"[-0.9392912814409913,-0.5649275132360657]","[3.3923509631709796e-16,1.088722644162471e-08,0.44484218834195305,3.3923509631709796e-16,0.5551578007708198]",4
143,Ksenija,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",-0.45954635024275403,-0.9720961510224138,"[-0.45954635024275403,-0.9720961510224138]","[4.551827094196777e-14,1.8283791073490098e-23,6.19399702220708e-09,0.999999987456053,6.349904471638334e-09]",3
144,Ksenija Sekulic,0.9230769230769232,0.08333333333333333,0.4545454545454545,"[0.9230769230769232,0.08333333333333333,0.4545454545454545]",-0.9813258620283745,-0.31844043918251247,"[-0.9813258620283745,-0.31844043918251247]","[1.4044017136156728e-15,1.404403124764283e-15,0.9865308540079984,1.4044017136156728e-15,0.013469145991997326]",2
145,Kskoric,0.7692307692307693,0.19444444444444445,0.8888888888888888,"[0.7692307692307693,0.19444444444444445,0.8888888888888888]",-0.8969169701477258,-0.7842573496294885,"[-0.8969169701477258,-0.7842573496294885]","[1.0208190773436536e-16,3.1283690571064855e-06,0.0811738470416126,1.0208183054412858e-16,0.91882302458933]",4
146,Kvasina,0.8461538461538461,0.10000000000000002,1.0,"[0.8461538461538461,0.10000000000000002,1.0]",-0.9834654383972499,-0.8615517720944743,"[-0.9834654383972499,-0.8615517720944743]","[0.7028515438564313,0.01853729503732382,0.012372510546243632,4.156396034867641e-17,0.26623865056000123]",0
147,Labura,0.3076923076923077,0.08333333333333333,1.0,"[0.3076923076923077,0.08333333333333333,1.0]",-0.4503409211599787,-0.9389450108012363,"[-0.4503409211599787,-0.9389450108012363]","[7.422056408348982e-08,8.805248244578585e-24,3.824936019614266e-09,0.9999999188730723,3.081427648261782e-09]",3
148,Lana,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.4472724447990536,-0.9278946307275104,"[-0.4472724447990536,-0.9278946307275104]","[1.4321805232814873e-07,1.2428623495064777e-23,5.831330748779042e-09,0.9999998466607138,4.289903149901344e-09]",3
149,Lea Svilicic,0.9230769230769232,0.05952380952380953,0.9090909090909092,"[0.9230769230769232,0.05952380952380953,0.9090909090909092]",-1.044384277939547,-0.7539266071866335,"[-1.044384277939547,-0.7539266071866335]","[5.282911445735259e-17,0.7087373055534734,0.020309142864790665,5.2829114456691655e-17,0.27095355158173595]",1
150,Lejla,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",-0.45954635024275403,-0.9720961510224138,"[-0.45954635024275403,-0.9720961510224138]","[4.551827094196777e-14,1.8283791073490098e-23,6.19399702220708e-09,0.999999987456053,6.349904471638334e-09]",3
151,Leo Mihaljevic,0.3076923076923077,0.027777777777777773,1.0,"[0.3076923076923077,0.027777777777777773,1.0]",-0.4472724447990536,-0.9278946307275104,"[-0.4472724447990536,-0.9278946307275104]","[1.4321805232814873e-07,1.2428623495064777e-23,5.831330748779042e-09,0.9999998466607138,4.289903149901344e-09]",3
152,ljubica basic,1.0,0.0,1.0,"[1.0,0.0,1.0]",-1.1300004593272972,-0.8186015586106593,"[-1.1300004593272972,-0.8186015586106593]","[0.2820147572372833,0.6864639201498083,0.0015742818333040146,1.2077578344178613e-17,0.029947040779604323]",1
153,Luc,0.8461538461538461,0.018518518518518528,1.0,"[0.8461538461538461,0.018518518518518528,1.0]",-0.9789650064012264,-0.8453445479863431,"[-0.9789650064012264,-0.8453445479863431]","[0.902603297571044,0.004916179000596822,0.004384937021571832,1.2741572072658636e-17,0.08809558640678741]",0
154,lucijan,1.0,0.052083333333333336,0.6666666666666666,"[1.0,0.052083333333333336,0.6666666666666666]",-1.0856699392959424,-0.5061317901321558,"[-1.0856699392959424,-0.5061317901321558]","[1.0095301561339428e-15,1.6432227465132072e-06,0.5423347706119636,1.0095301561339428e-15,0.45766358616528796]",2
155,ludmilla,0.38461538461538464,0.0,0.5,"[0.38461538461538464,0.0,0.5]",-0.4509565208788643,-0.42659542631866104,"[-0.4509565208788643,-0.42659542631866104]","[6.633504009249444e-16,6.633504009249444e-16,0.9994321633650571,6.633504009249444e-16,0.0005678366349408863]",2
156,Luka Skocir,0.6923076923076923,0.10416666666666667,1.0,"[0.6923076923076923,0.10416666666666667,1.0]",-0.8316372957446068,-0.8854400799511122,"[-0.8316372957446068,-0.8854400799511122]","[0.7056804974825596,1.7040188598935505e-11,0.01866477312204613,3.436868457626623e-17,0.2756547293783541]",0
157,luka.voncina,0.9230769230769232,0.016666666666666663,1.0,"[0.9230769230769232,0.016666666666666663,1.0]",-1.0548918630457185,-0.8334464373083312,"[-1.0548918630457185,-0.8334464373083312]","[0.5638514721444681,0.3827609884406444,0.002453486967541861,1.1163727257279354e-17,0.05093405244734577]",0
158,lukaaa11,0.4615384615384616,0.04166666666666666,1.0,"[0.4615384615384616,0.04166666666666666,1.0]",-0.6000978422689974,-0.9075976963948335,"[-0.6000978422689974,-0.9075976963948335]","[0.9391086871006843,2.0099351000326952e-17,0.013976428830678032,2.0099351000326952e-17,0.046914884068637586]",0
159,Lupodimare,0.4615384615384616,0.04166666666666666,0.4,"[0.4615384615384616,0.04166666666666666,0.4]",-0.5151248523534977,-0.3265045967591147,"[-0.5151248523534977,-0.3265045967591147]","[7.985753159667156e-16,7.985753159667156e-16,0.9998773871729089,7.985753159667156e-16,0.00012261282708871124]",2
160,Maja Demaria,0.7692307692307693,0.05555555555555556,1.0,"[0.7692307692307693,0.05555555555555556,1.0]",-0.9049815181186537,-0.8642412327110479,"[-0.9049815181186537,-0.8642412327110479]","[0.9073499536718066,9.785658677022477e-07,0.004865751455321844,1.0608454940411611e-17,0.08778331630700384]",0
161,Maja Grinek,0.6923076923076923,0.06666666666666668,0.875,"[0.6923076923076923,0.06666666666666668,0.875]",-0.8118633679685866,-0.7569200109772393,"[-0.8118633679685866,-0.7569200109772393]","[1.1110941038529495e-16,7.719240776102862e-13,0.14260505050871436,1.1110941038529495e-16,0.8573949494905134]",4
162,maja laurence,0.3076923076923077,0.25,0.6666666666666666,"[0.3076923076923077,0.25,0.6666666666666666]",-0.412339133623032,-0.6492666512247922,"[-0.412339133623032,-0.6492666512247922]","[6.453734496296237e-16,6.453734496296237e-16,0.9753899917338763,6.453734496296237e-16,0.024610008266121697]",2
163,MajaM,1.0,0.13333333333333333,0.5833333333333334,"[1.0,0.13333333333333333,0.5833333333333334]",-1.078355781818865,-0.44158559604057446,"[-1.078355781818865,-0.44158559604057446]","[1.4482964588156272e-15,4.895442169006365e-10,0.7843712213525157,1.4482964588156272e-15,0.21562877815793713]",2
164,Marco,1.0,0.2777777777777777,0.8333333333333334,"[1.0,0.2777777777777777,0.8333333333333334]",-1.1217392328220617,-0.7124387090804777,"[-1.1217392328220617,-0.7124387090804777]","[6.521424115464536e-17,0.8145518686194947,0.016565599675799587,6.521424115464536e-17,0.16888253170470577]",1
165,Mare_,0.38461538461538464,0.0,1.0,"[0.38461538461538464,0.0,1.0]",-0.5217673458084473,-0.9108396760150933,"[-0.5217673458084473,-0.9108396760150933]","[0.8800530367736373,7.386213334125301e-17,0.04662453874064227,7.386213334125301e-17,0.07332242448572053]",0
166,mare10,0.5384615384615384,0.20833333333333331,0.8333333333333334,"[0.5384615384615384,0.20833333333333331,0.8333333333333334]",-0.6617288022317678,-0.7678043220416458,"[-0.6617288022317678,-0.7678043220416458]","[1.9435436685581002e-16,1.9435436685585326e-16,0.3141514500327848,1.9435436685581002e-16,0.6858485499672148]",4
167,Maria,0.6153846153846154,0.0119047619047619,0.8571428571428571,"[0.6153846153846154,0.0119047619047619,0.8571428571428571]",-0.7302806297611905,-0.740262820662391,"[-0.7302806297611905,-0.740262820662391]","[1.495156179917574e-16,1.4951937272173726e-16,0.25271329330730424,1.495156179917574e-16,0.7472867066926953]",4
168,Marijana,0.5384615384615384,0.11111111111111112,1.0,"[0.5384615384615384,0.11111111111111112,1.0]",-0.6799625769100099,-0.9098809068114364,"[-0.6799625769100099,-0.9098809068114364]","[0.7068688750543216,5.893232047607722e-17,0.0387783638602585,5.893232047251399e-17,0.2543527610854197]",0
169,MARINO BRZAC,0.9230769230769232,0.16666666666666666,0.9090909090909092,"[0.9230769230769232,0.16666666666666666,0.9090909090909092]",-1.050302053778474,-0.7752380544716762,"[-1.050302053778474,-0.7752380544716762]","[1.6210406421505872e-15,0.8219935708234918,0.010830533118267214,3.30321408990449e-17,0.16717589605823938]",1
170,Mario Bursac,0.6923076923076923,0.010416666666666666,1.0,"[0.6923076923076923,0.010416666666666666,1.0]",-0.8264592418855458,-0.8667925635766999,"[-0.8264592418855458,-0.8667925635766999]","[0.8884537461197941,3.2134706611152165e-12,0.007768766761926866,1.223541278995142e-17,0.10377748711506551]",0
171,Mario91,0.6923076923076923,0.2916666666666667,1.0,"[0.6923076923076923,0.2916666666666667,1.0]",-0.841993403462729,-0.9227351126999369,"[-0.841993403462729,-0.9227351126999369]","[4.4504313149646437e-10,1.554835198352491e-10,0.054762888982999476,1.4131328746841324e-16,0.9452371104164737]",4
172,Marjan Henigman,0.8461538461538461,0.00833333333333334,1.0,"[0.8461538461538461,0.00833333333333334,1.0]",-0.9784024524017234,-0.8433186449728267,"[-0.9784024524017234,-0.8433186449728267]","[0.8852565085245735,0.005600912751178153,0.005221386913502581,1.490602941357378e-17,0.1039211918107458]",0
173,Markisha,0.3076923076923077,0.08333333333333333,1.0,"[0.3076923076923077,0.08333333333333333,1.0]",-0.4503409211599787,-0.9389450108012363,"[-0.4503409211599787,-0.9389450108012363]","[7.422056408348982e-08,8.805248244578585e-24,3.824936019614266e-09,0.9999999188730723,3.081427648261782e-09]",3
174,Marko Dundovic,1.0,0.0972222222222222,0.9166666666666666,"[1.0,0.0972222222222222,0.9166666666666666]",-1.1235684888039856,-0.7572323487902741,"[-1.1235684888039856,-0.7572323487902741]","[2.2733040105146807e-17,0.9326425456553978,0.00449174608860757,2.2415187454643287e-17,0.06286570825599466]",1
175,Marko Kralj,0.38461538461538464,0.125,1.0,"[0.38461538461538464,0.125,1.0]",-0.5286714176205288,-0.9357030311809764,"[-0.5286714176205288,-0.9357030311809764]","[0.6287938026645228,2.4308921590307117e-16,0.12802328275368619,2.4308921590307117e-16,0.24318291458179062]",0
176,Marko L,0.9230769230769232,0.25,0.9090909090909092,"[0.9230769230769232,0.25,0.9090909090909092]",-1.0549047683198616,-0.7918136245822649,"[-1.0549047683198616,-0.7918136245822649]","[1.7505235832263822e-08,0.8704578398659297,0.007173918746033528,2.4948551727772624e-17,0.12236822388280076]",1
177,marko maticic,0.3076923076923077,0.027777777777777773,0.6666666666666666,"[0.3076923076923077,0.027777777777777773,0.6666666666666666]",-0.40006522817933154,-0.6050651309298889,"[-0.40006522817933154,-0.6050651309298889]","[6.561396471049062e-16,6.561396471049062e-16,0.9900454298250119,6.561396471049062e-16,0.009954570174986233]",2
178,Maru��aaaa,0.3076923076923077,0.25,1.0,"[0.3076923076923077,0.25,1.0]",-0.45954635024275403,-0.9720961510224138,"[-0.45954635024275403,-0.9720961510224138]","[4.551827094196777e-14,1.8283791073490098e-23,6.19399702220708e-09,0.999999987456053,6.349904471638334e-09]",3
179,Ma��a,0.7692307692307693,0.02083333333333333,1.0,"[0.7692307692307693,0.02083333333333333,1.0]",-0.9030637203930755,-0.8573347451649692,"[-0.9030637203930755,-0.8573347451649692]","[0.9058025536806885,8.24653198465856e-07,0.0051107922608211835,1.0502287724648937e-17,0.08908582940529176]",0
180,masa sarusic,0.9230769230769232,0.027777777777777773,0.9090909090909092,"[0.9230769230769232,0.027777777777777773,0.9090909090909092]",-1.0426308628761611,-0.7476121042873616,"[-1.0426308628761611,-0.7476121042873616]","[6.150433004348559e-17,0.6604118186288734,0.02473408181897522,6.150433004348556e-17,0.3148540995521511]",1
