,users,intensityNormalized,order,freq,features,probability,prediction
285,Valentin,0.4583333333333333,0.9166666666666666,0.0,"[0.4583333333333333,0.9166666666666666,0.0]","[8.166142582774525e-16,0.9996230889396968,0.00037691106030163213,8.166142582774525e-16]",1
286,Vanda,0.125,0.75,0.0,"[0.125,0.75,0.0]","[0.0019289459863995604,0.09687918233731074,0.9011918716762896,1.1342382903100286e-16]",2
287,vanja123,0.05555555555555556,0.5,0.6,"[0.05555555555555556,0.5,0.6]","[4.9809789955374835e-06,8.327260303747448e-10,0.9999950181882782,2.161603540347354e-16]",2
288,varga,0.11666666666666665,1.0,0.0,"[0.11666666666666665,1.0,0.0]","[8.674107169792667e-13,1.5811405961975065e-08,9.007516287986982e-08,0.9999998941125637]",3
289,Vedran,0.00833333333333334,1.0,0.5454545454545454,"[0.00833333333333334,1.0,0.5454545454545454]","[6.510466670946597e-10,1.5925449184692255e-16,4.385948620147748e-09,0.9999999949630045]",3
290,Vedran Nikolic,0.9166666666666666,1.0,0.0,"[0.9166666666666666,1.0,0.0]","[4.886206872904203e-20,1.4282883582997004e-06,4.886206872904203e-20,0.9999985717116416]",3
291,Vedran_499,0.033333333333333326,0.5,0.42857142857142855,"[0.033333333333333326,0.5,0.42857142857142855]","[0.0008494786648075188,1.2511210063632348e-05,0.9991380101251287,7.649505952384171e-17]",2
292,vedrana,0.027777777777777773,0.3333333333333333,0.5,"[0.027777777777777773,0.3333333333333333,0.5]","[1.6107611158475082e-09,1.6684723507378657e-06,0.9999983299168879,4.113561889999982e-16]",2
293,vibord,0.07142857142857144,0.9166666666666666,0.15384615384615385,"[0.07142857142857144,0.9166666666666666,0.15384615384615385]","[0.012806361588971927,0.044826853294436204,0.9423667851165918,1.1405315221858304e-16]",2
294,vid,0.06944444444444442,0.9,0.2727272727272727,"[0.06944444444444442,0.9,0.2727272727272727]","[0.23469997255174907,0.0016559151362892403,0.7636441123119617,5.198890911528852e-17]",2
295,Vido,0.08333333333333333,0.6666666666666666,0.5,"[0.08333333333333333,0.6666666666666666,0.5]","[0.0018579025079503754,1.493099879280595e-07,0.9981419481820617,6.89227044515244e-17]",2
296,Vido Repan��ek,0.027777777777777773,1.0,0.75,"[0.027777777777777773,1.0,0.75]","[2.5959882092562403e-07,1.7254758185419093e-23,1.8511943096770957e-10,0.9999997402160596]",3
297,Viktor Vic,0.00833333333333334,0.8,0.6363636363636364,"[0.00833333333333334,0.8,0.6363636363636364]","[0.9752461748147067,7.702442270051488e-13,0.024753825184523064,1.2706561340784379e-17]",0
298,vini,0.08333333333333333,0.7777777777777778,0.1,"[0.08333333333333333,0.7777777777777778,0.1]","[0.12460629041754906,0.06371564304575024,0.8116780665367007,7.083980898714928e-17]",2
299,Vlado,0.0,0.9,0.8181818181818182,"[0.0,0.9,0.8181818181818182]","[0.9997273501798573,1.3554925471393478e-17,0.0002726498201426544,1.3543421139770653e-17]",0
300,Vlajko,0.1875,1.0,0.15384615384615385,"[0.1875,1.0,0.15384615384615385]","[3.559738831116829e-23,4.274239947317245e-09,9.976851527848123e-08,0.9999998959572448]",3
301,Vlasta Svetina,0.9166666666666666,0.0,0.0,"[0.9166666666666666,0.0,0.0]","[8.698415086589194e-14,0.9999999999997391,8.698415086589194e-14,8.698415086589194e-14]",1
302,wavemaker,0.08333333333333333,1.0,0.4166666666666667,"[0.08333333333333333,1.0,0.4166666666666667]","[2.4106430418977965e-09,3.974322823338909e-13,2.2813626956993565e-08,0.9999999747753326]",3
303,x,0.3333333333333333,1.0,0.0,"[0.3333333333333333,1.0,0.0]","[1.462686629491566e-23,1.6133211780643806e-08,8.456957761167421e-09,0.9999999754098305]",3
304,��anetic,0.4583333333333333,1.0,0.07692307692307693,"[0.4583333333333333,1.0,0.07692307692307693]","[2.349340654132359e-23,2.1122980484344517e-08,2.2515574244878814e-12,0.9999999788747679]",3
305,Zdenko,0.125,0.5,0.2,"[0.125,0.5,0.2]","[4.619272749097797e-09,0.039294398084588324,0.9607055972961388,8.672665062915217e-17]",2
306,Zdenko ��krlj,0.07142857142857144,0.5,0.38461538461538464,"[0.07142857142857144,0.5,0.38461538461538464]","[4.6679567986947905e-05,8.651404608410301e-05,0.999866806385929,6.150533179397138e-17]",2
307,Zdravko,0.052083333333333336,1.0,0.3076923076923077,"[0.052083333333333336,1.0,0.3076923076923077]","[4.726364177380635e-10,6.263763656955148e-11,4.0257579129921246e-08,0.9999999592071468]",3
308,��ivko Joncic,0.4583333333333333,1.0,0.07692307692307693,"[0.4583333333333333,1.0,0.07692307692307693]","[2.349340654132359e-23,2.1122980484344517e-08,2.2515574244878814e-12,0.9999999788747679]",3
309,��S,0.25,0.6666666666666666,0.0,"[0.25,0.6666666666666666,0.0]","[1.4914346733515764e-16,0.22166362623360483,0.778336373766395,1.4914346733515764e-16]",2
310,zvjezdana,0.05555555555555556,1.0,0.4,"[0.05555555555555556,1.0,0.4]","[7.015859784268419e-09,9.857910064610603e-13,2.458896494658531e-08,0.9999999683941895]",3
311,Zvonimir Matic,0.25,0.0,0.25,"[0.25,0.0,0.25]","[1.2165098858243386e-14,0.999787269459035,0.00021273054094075847,1.2165098858243386e-14]",1
