,user,regularitynbFollowing,nbVideos,regularitynbCatchup,regularitynbIndependant,intensitybinge,intensityregular,orderseq,orderjump,orderoutOfOrder,pcaInput,_1,_2,features,prediction
175,Nataša,0.7142857142857143,7.0,0.14285714285714285,0.14285714285714285,0.0,1.0,0.5714285714285714,0.2857142857142857,0.0,"[0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,1.0,0.5714285714285714,0.2857142857142857,0.0]",-0.8669990096444126,-0.05839359218609226,"[-0.8669990096444126,-0.05839359218609226]",3
176,Nejc Kodric,0.15384615384615385,13.0,0.6153846153846154,0.23076923076923078,0.6923076923076923,0.3076923076923077,0.9230769230769231,0.0,0.0,"[0.15384615384615385,0.6153846153846154,0.23076923076923078,0.6923076923076923,0.3076923076923077,0.9230769230769231,0.0,0.0]",0.31828117253065,-0.42446410263960777,"[0.31828117253065,-0.42446410263960777]",1
177,Nejc Likar,0.25,4.0,0.0,0.75,0.75,0.25,0.5,0.25,0.0,"[0.25,0.0,0.75,0.75,0.25,0.5,0.25,0.0]",0.34847897527611654,0.3621669783474655,"[0.34847897527611654,0.3621669783474655]",2
178,nenad,1.0,7.0,0.0,0.0,0.0,1.0,0.5714285714285714,0.2857142857142857,0.0,"(8,[0,4,5,6],[1.0,1.0,0.5714285714285714,0.2857142857142857])",-1.0551206426957487,-0.15100843280537793,"[-1.0551206426957487,-0.15100843280537793]",3
179,NenadS,0.25,12.0,0.5,0.25,0.5833333333333334,0.4166666666666667,0.9166666666666666,0.0,0.0,"[0.25,0.5,0.25,0.5833333333333334,0.4166666666666667,0.9166666666666666,0.0,0.0]",0.12883413298240934,-0.33487001445834297,"[0.12883413298240934,-0.33487001445834297]",4
180,Neven,0.7692307692307693,13.0,0.23076923076923078,0.0,0.23076923076923078,0.7692307692307693,0.7692307692307693,0.07692307692307693,0.07692307692307693,"[0.7692307692307693,0.23076923076923078,0.0,0.23076923076923078,0.7692307692307693,0.7692307692307693,0.07692307692307693,0.07692307692307693]",-0.6259085941960295,-0.3435692188961866,"[-0.6259085941960295,-0.3435692188961866]",3
181,Niko Vukusic,0.75,12.0,0.25,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.08333333333333333,0.0,"[0.75,0.25,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.08333333333333333,0.0]",-0.4984469595333561,-0.3988831384541319,"[-0.4984469595333561,-0.3988831384541319]",4
182,niko.mihovilovic,0.8333333333333334,12.0,0.08333333333333333,0.08333333333333333,0.0,1.0,0.5833333333333334,0.25,0.08333333333333333,"[0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0,1.0,0.5833333333333334,0.25,0.08333333333333333]",-0.9389904157208688,-0.09510750097940926,"[-0.9389904157208688,-0.09510750097940926]",3
183,Nikola Baržic,0.0,7.0,0.0,1.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.8571428571428571,"(8,[2,3,4,7],[1.0,0.7142857142857143,0.2857142857142857,0.8571428571428571])",0.5507424364886111,0.7639414420262827,"[0.5507424364886111,0.7639414420262827]",2
184,Nikoleta,0.7,10.0,0.3,0.0,0.4,0.6,0.8,0.1,0.0,"[0.7,0.3,0.0,0.4,0.6,0.8,0.1,0.0]",-0.3874774878129137,-0.42709110617453266,"[-0.3874774878129137,-0.42709110617453266]",4
185,nikonikokaoja,0.25,4.0,0.0,0.75,0.0,1.0,0.25,0.25,0.25,"[0.25,0.0,0.75,0.0,1.0,0.25,0.25,0.25]",-0.5203785449347651,0.6564414632473421,"[-0.5203785449347651,0.6564414632473421]",0
186,Oaky,0.7777777777777778,9.0,0.2222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.0,"[0.7777777777777778,0.2222222222222222,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.0]",-0.5178727861645306,-0.3460026558087411,"[-0.5178727861645306,-0.3460026558087411]",3
187,Ojiga,0.75,4.0,0.25,0.0,0.0,1.0,0.75,0.0,0.0,"(8,[0,1,4,5],[0.75,0.25,1.0,0.75])",-0.8890801476317932,-0.2903033767137201,"[-0.8890801476317932,-0.2903033767137201]",3
188,Pavle,0.8461538461538461,13.0,0.15384615384615385,0.0,0.23076923076923078,0.7692307692307693,0.9230769230769231,0.0,0.0,"[0.8461538461538461,0.15384615384615385,0.0,0.23076923076923078,0.7692307692307693,0.9230769230769231,0.0,0.0]",-0.6800171755610571,-0.3616719199964295,"[-0.6800171755610571,-0.3616719199964295]",3
189,pedro,0.2,10.0,0.8,0.0,1.0,0.0,0.9,0.0,0.0,"(8,[0,1,3,5],[0.2,0.8,1.0,0.9])",0.6441117662263774,-0.7952983055259282,"[0.6441117662263774,-0.7952983055259282]",1
190,peri,0.7692307692307693,13.0,0.0,0.23076923076923078,0.0,1.0,0.6153846153846154,0.07692307692307693,0.23076923076923078,"[0.7692307692307693,0.0,0.23076923076923078,0.0,1.0,0.6153846153846154,0.07692307692307693,0.23076923076923078]",-0.8763226644733281,0.0663231970518896,"[-0.8763226644733281,0.0663231970518896]",3
191,Pero,0.1111111111111111,9.0,0.1111111111111111,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.1111111111111111,0.0,"[0.1111111111111111,0.1111111111111111,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.1111111111111111,0.0]",0.33858540605437004,0.31312458567428264,"[0.33858540605437004,0.31312458567428264]",2
192,Petar,0.4166666666666667,12.0,0.16666666666666666,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.8333333333333334,0.08333333333333333,0.0,"[0.4166666666666667,0.16666666666666666,0.4166666666666667,0.5833333333333334,0.4166666666666667,0.8333333333333334,0.08333333333333333,0.0]",0.028984716366716692,-0.04296536372113375,"[0.028984716366716692,-0.04296536372113375]",4
193,PeterKogej,0.18181818181818182,11.0,0.2727272727272727,0.5454545454545454,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.18181818181818182,"[0.18181818181818182,0.2727272727272727,0.5454545454545454,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.18181818181818182]",0.36417733760530085,0.16006686649514212,"[0.36417733760530085,0.16006686649514212]",2
194,PetraP,0.6,10.0,0.4,0.0,0.0,1.0,0.9,0.0,0.0,"(8,[0,1,4,5],[0.6,0.4,1.0,0.9])",-0.7968590834719396,-0.36723128614893047,"[-0.7968590834719396,-0.36723128614893047]",3
195,Pina,0.9230769230769231,13.0,0.07692307692307693,0.0,0.0,1.0,0.9230769230769231,0.0,0.0,"(8,[0,1,4,5],[0.9230769230769231,0.07692307692307693,1.0,0.9230769230769231])",-1.0027668810574832,-0.26783101580954105,"[-1.0027668810574832,-0.26783101580954105]",3
196,Pino,0.2222222222222222,9.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.0,0.0,"[0.2222222222222222,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.0,0.0]",0.26479484935574354,0.17447799323256938,"[0.26479484935574354,0.17447799323256938]",2
197,Pirko,0.16666666666666666,12.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.9166666666666666,0.0,0.0,"[0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.9166666666666666,0.0,0.0]",0.2995348210948014,0.15130579189714474,"[0.2995348210948014,0.15130579189714474]",2
198,Pjerino,1.0,6.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,"(8,[0,4,5],[1.0,1.0,0.8333333333333334])",-1.049790185834228,-0.22592559800865306,"[-1.049790185834228,-0.22592559800865306]",3
199,Pjero,0.6666666666666666,9.0,0.1111111111111111,0.2222222222222222,0.0,1.0,0.7777777777777778,0.1111111111111111,0.0,"[0.6666666666666666,0.1111111111111111,0.2222222222222222,0.0,1.0,0.7777777777777778,0.1111111111111111,0.0]",-0.8308508475294535,-0.02588447458865383,"[-0.8308508475294535,-0.02588447458865383]",3
200,Plavac_mali,0.6666666666666666,12.0,0.3333333333333333,0.0,0.4166666666666667,0.5833333333333334,0.8333333333333334,0.08333333333333333,0.0,"[0.6666666666666666,0.3333333333333333,0.0,0.4166666666666667,0.5833333333333334,0.8333333333333334,0.08333333333333333,0.0]",-0.34657446098147665,-0.45062271599424264,"[-0.34657446098147665,-0.45062271599424264]",4
201,plombar,0.5384615384615384,13.0,0.46153846153846156,0.0,0.3076923076923077,0.6923076923076923,0.5384615384615384,0.15384615384615385,0.23076923076923078,"[0.5384615384615384,0.46153846153846156,0.0,0.3076923076923077,0.6923076923076923,0.5384615384615384,0.15384615384615385,0.23076923076923078]",-0.3762010841208041,-0.37652103666604925,"[-0.3762010841208041,-0.37652103666604925]",4
202,Pokmon,0.5833333333333334,12.0,0.4166666666666667,0.0,0.5,0.5,0.8333333333333334,0.08333333333333333,0.0,"[0.5833333333333334,0.4166666666666667,0.0,0.5,0.5,0.8333333333333334,0.08333333333333333,0.0]",-0.19470196242959717,-0.5023622935343534,"[-0.19470196242959717,-0.5023622935343534]",4
203,Pokret Otoka,0.5714285714285714,7.0,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,"[0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0]",-0.2716471454482754,-0.45683610717354745,"[-0.2716471454482754,-0.45683610717354745]",4
204,Polona,0.46153846153846156,13.0,0.0,0.5384615384615384,0.23076923076923078,0.7692307692307693,0.7692307692307693,0.07692307692307693,0.07692307692307693,"[0.46153846153846156,0.0,0.5384615384615384,0.23076923076923078,0.7692307692307693,0.7692307692307693,0.07692307692307693,0.07692307692307693]",-0.4059361990079636,0.2527071176743658,"[-0.4059361990079636,0.2527071176743658]",0
205,Primosius,0.0,4.0,0.0,1.0,0.0,1.0,0.5,0.25,0.0,"(8,[2,4,5,6],[1.0,1.0,0.5,0.25])",-0.37124470974743046,0.8292258880386028,"[-0.37124470974743046,0.8292258880386028]",0
206,RadoL,0.5,12.0,0.25,0.25,0.5833333333333334,0.4166666666666667,0.9166666666666666,0.0,0.0,"[0.5,0.25,0.25,0.5833333333333334,0.4166666666666667,0.9166666666666666,0.0,0.0]",-0.030123839069355753,-0.25453338483153837,"[-0.030123839069355753,-0.25453338483153837]",4
207,Ramo,0.8461538461538461,13.0,0.15384615384615385,0.0,0.23076923076923078,0.7692307692307693,0.6923076923076923,0.07692307692307693,0.15384615384615385,"[0.8461538461538461,0.15384615384615385,0.0,0.23076923076923078,0.7692307692307693,0.6923076923076923,0.07692307692307693,0.15384615384615385]",-0.6683199546424992,-0.29742620180507945,"[-0.6683199546424992,-0.29742620180507945]",3
208,Rebeka,0.0,13.0,0.0,1.0,0.46153846153846156,0.5384615384615384,0.9230769230769231,0.0,0.0,"(8,[2,3,4,5],[1.0,0.46153846153846156,0.5384615384615384,0.9230769230769231])",0.17702163734756898,0.5882944675451813,"[0.17702163734756898,0.5882944675451813]",2
209,RobiF,0.75,4.0,0.0,0.25,0.0,1.0,0.5,0.25,0.0,"[0.75,0.0,0.25,0.0,1.0,0.5,0.25,0.0]",-0.8820093671116486,0.10198808590693913,"[-0.8820093671116486,0.10198808590693913]",3
210,rocco337,0.2222222222222222,9.0,0.7777777777777778,0.0,1.0,0.0,0.8888888888888888,0.0,0.0,"(8,[0,1,3,5],[0.2222222222222222,0.7777777777777778,1.0,0.8888888888888888])",0.6302157775307543,-0.7860294249917583,"[0.6302157775307543,-0.7860294249917583]",1
211,Rok321,0.75,4.0,0.25,0.0,0.0,1.0,0.5,0.25,0.0,"[0.75,0.25,0.0,0.0,1.0,0.5,0.25,0.0]",-0.8933062808479562,-0.22076114443041997,"[-0.8933062808479562,-0.22076114443041997]",3
212,Roki,0.23076923076923078,13.0,0.07692307692307693,0.6923076923076923,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.07692307692307693,"[0.23076923076923078,0.07692307692307693,0.6923076923076923,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.07692307692307693]",0.01638434916892194,0.3936336382734187,"[0.01638434916892194,0.3936336382734187]",0
213,rokian,0.5,4.0,0.0,0.5,0.0,1.0,0.75,0.0,0.0,"(8,[0,2,4,5],[0.5,0.5,1.0,0.75])",-0.7075283481074129,0.27485845433419354,"[-0.7075283481074129,0.27485845433419354]",0
214,Romana,0.3333333333333333,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,"[0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222]",-0.20144401700121534,0.003400688343901819,"[-0.20144401700121534,0.003400688343901819]",4
215,ruzica kovacevic,0.5,12.0,0.3333333333333333,0.16666666666666666,0.25,0.75,0.8333333333333334,0.08333333333333333,0.0,"[0.5,0.3333333333333333,0.16666666666666666,0.25,0.75,0.8333333333333334,0.08333333333333333,0.0]",-0.43084421952534363,-0.23909291352485457,"[-0.43084421952534363,-0.23909291352485457]",4
216,Sailman,0.6666666666666666,12.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.9166666666666666,0.0,0.0,"[0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.9166666666666666,0.0,0.0]",-0.44405225777738,-0.4488427590908335,"[-0.44405225777738,-0.4488427590908335]",4
217,Salieri,0.0,12.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.0,"[0.0,0.0,1.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.0]",0.6169336587749162,0.5013396880278356,"[0.6169336587749162,0.5013396880278356]",2
218,Sandi,0.6666666666666666,6.0,0.16666666666666666,0.16666666666666666,0.0,1.0,0.6666666666666666,0.16666666666666666,0.0,"[0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,1.0,0.6666666666666666,0.16666666666666666,0.0]",-0.8331323694184448,-0.07151346243061966,"[-0.8331323694184448,-0.07151346243061966]",3
219,sawyer,0.23076923076923078,13.0,0.46153846153846156,0.3076923076923077,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.0,0.0,"[0.23076923076923078,0.46153846153846156,0.3076923076923077,0.9230769230769231,0.07692307692307693,0.9230769230769231,0.0,0.0]",0.5466865609910077,-0.36955962541389065,"[0.5466865609910077,-0.36955962541389065]",1
220,shrike,0.8333333333333334,6.0,0.16666666666666666,0.0,0.0,1.0,0.5,0.3333333333333333,0.0,"[0.8333333333333334,0.16666666666666666,0.0,0.0,1.0,0.5,0.3333333333333333,0.0]",-0.9494530487546019,-0.18676037471545595,"[-0.9494530487546019,-0.18676037471545595]",3
221,Silvestar Tokic,0.38461538461538464,13.0,0.6153846153846154,0.0,0.6923076923076923,0.3076923076923077,0.9230769230769231,0.0,0.0,"[0.38461538461538464,0.6153846153846154,0.0,0.6923076923076923,0.3076923076923077,0.9230769230769231,0.0,0.0]",0.16112281641858298,-0.6482295802185812,"[0.16112281641858298,-0.6482295802185812]",4
222,Šimun Zamberlin,0.8461538461538461,13.0,0.07692307692307693,0.07692307692307693,0.0,1.0,0.7692307692307693,0.07692307692307693,0.07692307692307693,"[0.8461538461538461,0.07692307692307693,0.07692307692307693,0.0,1.0,0.7692307692307693,0.07692307692307693,0.07692307692307693]",-0.9451823262351301,-0.15042085922088003,"[-0.9451823262351301,-0.15042085922088003]",3
223,Škatja,0.2857142857142857,7.0,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.14285714285714285,"[0.2857142857142857,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.14285714285714285]",0.1125996584494651,0.26553772116256324,"[0.1125996584494651,0.26553772116256324]",2
224,slipke,0.0,5.0,0.0,1.0,1.0,0.0,0.8,0.0,0.0,"(8,[2,3,5],[1.0,1.0,0.8])",0.8185682781938237,0.4505799332281496,"[0.8185682781938237,0.4505799332281496]",2
225,splicho,0.25,8.0,0.75,0.0,1.0,0.0,0.875,0.0,0.0,"(8,[0,1,3,5],[0.25,0.75,1.0,0.875])",0.6128457916612254,-0.774443324324046,"[0.6128457916612254,-0.774443324324046]",1
226,staneb,0.75,12.0,0.25,0.0,0.25,0.75,0.8333333333333334,0.08333333333333333,0.0,"[0.75,0.25,0.0,0.25,0.75,0.8333333333333334,0.08333333333333333,0.0]",-0.5973334674013138,-0.3739224374562894,"[-0.5973334674013138,-0.3739224374562894]",3
227,Stanojevic,0.0,5.0,0.0,1.0,0.0,1.0,0.8,0.0,0.0,"(8,[2,4,5],[1.0,1.0,0.8])",-0.36806981622166934,0.7501083452022601,"[-0.36806981622166934,0.7501083452022601]",0
228,stipica,0.38461538461538464,13.0,0.38461538461538464,0.23076923076923078,0.46153846153846156,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.6153846153846154,"[0.38461538461538464,0.38461538461538464,0.23076923076923078,0.46153846153846156,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.6153846153846154]",-0.051598893739249516,-0.08839522956310109,"[-0.051598893739249516,-0.08839522956310109]",4
229,TAMARA L.,0.8461538461538461,13.0,0.07692307692307693,0.07692307692307693,0.0,1.0,0.6923076923076923,0.15384615384615385,0.07692307692307693,"[0.8461538461538461,0.07692307692307693,0.07692307692307693,0.0,1.0,0.6923076923076923,0.15384615384615385,0.07692307692307693]",-0.9464826749170263,-0.1290232492875569,"[-0.9464826749170263,-0.1290232492875569]",3
230,tasa,0.7142857142857143,7.0,0.2857142857142857,0.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0,"[0.7142857142857143,0.2857142857142857,0.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.0]",-0.36248027233499835,-0.41092946167251626,"[-0.36248027233499835,-0.41092946167251626]",4
231,Tatjana,0.5,4.0,0.5,0.0,0.0,1.0,0.25,0.25,0.25,"[0.5,0.5,0.0,0.0,1.0,0.25,0.25,0.25]",-0.7132272581954531,-0.23146959813793078,"[-0.7132272581954531,-0.23146959813793078]",3
232,tibor,0.16666666666666666,6.0,0.3333333333333333,0.5,0.5,0.5,0.5,0.3333333333333333,0.0,"[0.16666666666666666,0.3333333333333333,0.5,0.5,0.5,0.5,0.3333333333333333,0.0]",0.09034775139713336,0.0947428676340615,"[0.09034775139713336,0.0947428676340615]",4
233,Tina Kiler,0.46153846153846156,13.0,0.5384615384615384,0.0,0.5384615384615384,0.46153846153846156,0.9230769230769231,0.0,0.0,"[0.46153846153846156,0.5384615384615384,0.0,0.5384615384615384,0.46153846153846156,0.9230769230769231,0.0,0.0]",-0.07034703566126675,-0.5774293231066243,"[-0.07034703566126675,-0.5774293231066243]",4
234,Tjaša,0.6666666666666666,12.0,0.16666666666666666,0.16666666666666666,0.25,0.75,0.8333333333333334,0.08333333333333333,0.0,"[0.6666666666666666,0.16666666666666666,0.16666666666666666,0.25,0.75,0.8333333333333334,0.08333333333333333,0.0]",-0.536816200893187,-0.1855351604403182,"[-0.536816200893187,-0.1855351604403182]",3
235,Tojo,0.25,12.0,0.75,0.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.0,"[0.25,0.75,0.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.08333333333333333,0.0]",0.4127880317779207,-0.7093206036947963,"[0.4127880317779207,-0.7093206036947963]",1
236,tomaz1961,0.6666666666666666,12.0,0.16666666666666666,0.16666666666666666,0.0,1.0,0.5833333333333334,0.16666666666666666,0.16666666666666666,"[0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,1.0,0.5833333333333334,0.16666666666666666,0.16666666666666666]",-0.8208037351686226,-0.04105352940616138,"[-0.8208037351686226,-0.04105352940616138]",3
237,tomba,0.5555555555555556,9.0,0.4444444444444444,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.1111111111111111,"[0.5555555555555556,0.4444444444444444,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.1111111111111111]",-0.3653113959776722,-0.4173747960832369,"[-0.3653113959776722,-0.4173747960832369]",4
238,Tome,0.7142857142857143,7.0,0.2857142857142857,0.0,0.0,1.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,"[0.7142857142857143,0.2857142857142857,0.0,0.0,1.0,0.5714285714285714,0.14285714285714285,0.14285714285714285]",-0.8589702838840736,-0.2427726131583011,"[-0.8589702838840736,-0.2427726131583011]",3
239,Tomica,1.0,7.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.14285714285714285,0.0,"(8,[0,4,5,6],[1.0,1.0,0.7142857142857143,0.14285714285714285])",-1.0527057094293697,-0.19074685125297802,"[-1.0527057094293697,-0.19074685125297802]",3
240,Tomislav Cipcic,0.25,4.0,0.25,0.5,0.0,1.0,0.75,0.0,0.0,"[0.25,0.25,0.5,0.0,1.0,0.75,0.0,0.0]",-0.5485703760556478,0.19452182470738902,"[-0.5485703760556478,0.19452182470738902]",0
241,TonCa,0.3076923076923077,13.0,0.23076923076923078,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.9230769230769231,0.0,0.0,"[0.3076923076923077,0.23076923076923078,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.9230769230769231,0.0,0.0]",0.04832909557607963,-0.0310225161003026,"[0.04832909557607963,-0.0310225161003026]",4
242,toni88,0.25,12.0,0.5,0.25,0.9166666666666666,0.08333333333333333,0.9166666666666666,0.0,0.0,"[0.25,0.5,0.25,0.9166666666666666,0.08333333333333333,0.9166666666666666,0.0,0.0]",0.5243801644542404,-0.4347128184497131,"[0.5243801644542404,-0.4347128184497131]",1
243,Tpk,0.7142857142857143,7.0,0.14285714285714285,0.14285714285714285,0.0,1.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,"[0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,1.0,0.42857142857142855,0.2857142857142857,0.14285714285714285]",-0.8549298378725624,-0.01860606308935297,"[-0.8549298378725624,-0.01860606308935297]",3
244,Trojan,0.8888888888888888,9.0,0.0,0.1111111111111111,0.0,1.0,0.7777777777777778,0.1111111111111111,0.0,"[0.8888888888888888,0.0,0.1111111111111111,0.0,1.0,0.7777777777777778,0.1111111111111111,0.0]",-0.977167673236048,-0.09791823951476492,"[-0.977167673236048,-0.09791823951476492]",3
245,Urle,0.07692307692307693,13.0,0.15384615384615385,0.7692307692307693,1.0,0.0,0.9230769230769231,0.0,0.0,"[0.07692307692307693,0.15384615384615385,0.7692307692307693,1.0,0.0,0.9230769230769231,0.0,0.0]",0.7566425456449304,0.15380653451749954,"[0.7566425456449304,0.15380653451749954]",2
246,Urosv,0.8333333333333334,12.0,0.16666666666666666,0.0,0.25,0.75,0.8333333333333334,0.08333333333333333,0.0,"[0.8333333333333334,0.16666666666666666,0.0,0.25,0.75,0.8333333333333334,0.08333333333333333,0.0]",-0.6503194580852355,-0.3471435609140212,"[-0.6503194580852355,-0.3471435609140212]",3
247,vanja123,0.6,5.0,0.4,0.0,0.0,1.0,0.0,0.4,0.4,"[0.6,0.4,0.0,0.0,1.0,0.0,0.4,0.4]",-0.7677247362758157,-0.1254080119186952,"[-0.7677247362758157,-0.1254080119186952]",3
248,Vedran,0.5454545454545454,11.0,0.09090909090909091,0.36363636363636365,0.0,1.0,0.8181818181818182,0.09090909090909091,0.0,"[0.5454545454545454,0.09090909090909091,0.36363636363636365,0.0,1.0,0.8181818181818182,0.09090909090909091,0.0]",-0.747473379793785,0.1082412667892996,"[-0.747473379793785,0.1082412667892996]",3
249,Vedran_499,0.42857142857142855,7.0,0.14285714285714285,0.42857142857142855,0.0,1.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,"[0.42857142857142855,0.14285714285714285,0.42857142857142855,0.0,1.0,0.14285714285714285,0.2857142857142857,0.42857142857142855]",-0.6362144819996357,0.33801196734475936,"[-0.6362144819996357,0.33801196734475936]",0
250,vedrana,0.5,4.0,0.25,0.25,0.0,1.0,0.0,0.25,0.5,"[0.5,0.25,0.25,0.0,1.0,0.0,0.25,0.5]",-0.6808092938584074,0.16090780811872207,"[-0.6808092938584074,0.16090780811872207]",0
251,vibord,0.15384615384615385,13.0,0.23076923076923078,0.6153846153846154,0.46153846153846156,0.5384615384615384,0.7692307692307693,0.07692307692307693,0.07692307692307693,"[0.15384615384615385,0.23076923076923078,0.6153846153846154,0.46153846153846156,0.5384615384615384,0.7692307692307693,0.07692307692307693,0.07692307692307693]",0.06701991568587876,0.18401678008961445,"[0.06701991568587876,0.18401678008961445]",4
252,vid,0.2727272727272727,11.0,0.36363636363636365,0.36363636363636365,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.18181818181818182,0.09090909090909091,"[0.2727272727272727,0.36363636363636365,0.36363636363636365,0.5454545454545454,0.45454545454545453,0.6363636363636364,0.18181818181818182,0.09090909090909091]",0.07933606572007312,-0.09217040544305871,"[0.07933606572007312,-0.09217040544305871]",4
253,Vido,0.5,4.0,0.5,0.0,0.75,0.25,0.25,0.25,0.25,"[0.5,0.5,0.0,0.75,0.25,0.25,0.25,0.25]",0.17675131261616678,-0.45611590711851363,"[0.17675131261616678,-0.45611590711851363]",4
254,Vido Repanšek,0.75,4.0,0.25,0.0,0.0,1.0,0.5,0.25,0.0,"[0.75,0.25,0.0,0.0,1.0,0.5,0.25,0.0]",-0.8933062808479562,-0.22076114443041997,"[-0.8933062808479562,-0.22076114443041997]",3
255,Viktor Vic,0.6363636363636364,11.0,0.09090909090909091,0.2727272727272727,0.0,1.0,0.5454545454545454,0.18181818181818182,0.18181818181818182,"[0.6363636363636364,0.09090909090909091,0.2727272727272727,0.0,1.0,0.5454545454545454,0.18181818181818182,0.18181818181818182]",-0.7955602589947884,0.09601798802978435,"[-0.7955602589947884,0.09601798802978435]",3
256,vini,0.1,10.0,0.0,0.9,0.3,0.7,0.5,0.2,0.2,"[0.1,0.0,0.9,0.3,0.7,0.5,0.2,0.2]",-0.06876688768539421,0.6554704867817952,"[-0.06876688768539421,0.6554704867817952]",0
257,Vlado,0.8181818181818182,11.0,0.0,0.18181818181818182,0.0,1.0,0.5454545454545454,0.2727272727272727,0.09090909090909091,"[0.8181818181818182,0.0,0.18181818181818182,0.0,1.0,0.5454545454545454,0.2727272727272727,0.09090909090909091]",-0.9244911832336026,0.03705001904078668,"[-0.9244911832336026,0.03705001904078668]",3
258,Vlajko,0.15384615384615385,13.0,0.0,0.8461538461538461,0.6153846153846154,0.38461538461538464,0.9230769230769231,0.0,0.0,"[0.15384615384615385,0.0,0.8461538461538461,0.6153846153846154,0.38461538461538464,0.9230769230769231,0.0,0.0]",0.2548091067726769,0.39303618834266923,"[0.2548091067726769,0.39303618834266923]",2
259,Vlasta Svetina,0.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9166666666666666,"(8,[2,3,7],[1.0,1.0,0.9166666666666666])",0.8935592377855921,0.6835408536417942,"[0.8935592377855921,0.6835408536417942]",2
260,wavemaker,0.4166666666666667,12.0,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.08333333333333333,0.0,"[0.4166666666666667,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.08333333333333333,0.0]",-0.2789717209734642,-0.29083249106496534,"[-0.2789717209734642,-0.29083249106496534]",4
